1|1|1|9044|10428|0|11447|3093|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|1|3|0|0|0|0|0|0|0|0|false|0|0|0|0|1|0|0|0|0|0|0|0
1|1|2|3963|6564|0|4480|6717|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|true|0|0|0|0|2|0|2|0|0|0|0|0|0|false|1|0|0|0|2|0|0|0|0|0|0|0
1|1|3|11447|9044|0|6476|6564|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|1|1|0|0|0|0|0|0|0|0|true|0|0|0|0|3|0|0|0|0|0|0|0
1|1|4|4480|6476|0|10428|3963|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|2|0|0|0|0|0|0|0|0|true|0|0|0|1|2|0|0|0|0|0|0|0
1|1|5|3093|10428|0|6717|3963|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|1|2|0|0|0|0|0|0|0|0|false|0|0|0|0|2|0|0|0|0|0|0|0
1|1|6|4480|11447|0|3093|6564|0|0|0|0|false|false|false|0|0|0|false|false|false|1|1|0|1|0|0|1|0|false|0|0|0|0|1|0|0|0|0|0|0|0|0|true|0|0|0|0|3|0|0|1|0|0|0|0
1|1|7|6717|6476|0|9044|3093|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|4|0|0|0|0|0|0|0|0|true|0|0|0|1|0|0|0|0|0|0|0|0
1|1|8|11447|3963|0|4480|9044|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|1|0|1|0|0|0|0|0|0|true|0|0|0|1|3|0|0|0|0|0|0|0
1|1|9|6717|6564|0|10428|6476|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|1|0|0|0|1|0|0|0|0|0|0|0|0|true|0|0|0|1|3|0|0|0|0|0|0|0
1|1|10|3093|3963|0|11447|6564|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|0|2|0|1|0|0|0|0|1|0|true|0|0|0|1|2|0|0|0|0|1|0|0
1|1|11|10428|4480|0|9044|6476|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|1|0|1|0|0|0|0|0|0|0|0|true|0|0|0|1|3|0|0|0|0|0|0|0
1|1|12|6717|3093|0|4480|11447|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|1|0|0|0|2|0|0|0|0|0|1|0|0|true|0|0|0|1|2|0|0|0|1|0|0|0
