TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-or-cba3-Q-1,Q-1,25-20 R,7474,10530,0,8096,12041,0,25,5,0,20,0,0,20,0,0,20,0,0,false,false,false,false,
1617velv-or-cba3-Q-2,Q-2,41-1 R,7470,8153,0,10585,12103,0,41,0,0,41,0,0,1,0,0,1,0,0,false,false,false,false,
1617velv-or-cba3-Q-3,Q-3,30-15 R,7499,7497,0,11887,6741,0,30,0,0,30,0,0,15,5,0,10,0,0,false,false,false,false,
1617velv-or-cba3-Q-4,Q-4,30-20 R,10585,12041,0,8153,8096,0,30,10,0,20,0,0,20,0,0,20,0,0,false,false,false,false,
1617velv-or-cba3-Q-5,Q-5,20-25 B,7497,12103,0,7499,7474,0,20,0,0,20,0,0,25,5,0,20,0,0,false,false,false,false,
1617velv-or-cba3-Q-6,Q-6,41-25 R,10530,6741,0,11887,7470,0,41,0,0,31,10,0,25,0,0,15,10,0,false,false,false,false,
1617velv-or-cba3-Q-7,Q-7,10-40 B,8096,10585,0,12103,7499,0,10,10,0,0,0,0,40,0,0,40,0,0,false,false,false,false,
1617velv-or-cba3-Q-8,Q-8,50-15 R,7470,12041,0,11887,7497,0,50,10,0,40,0,0,15,5,0,0,10,0,false,false,false,false,
1617velv-or-cba3-Q-9,Q-9,25-32 B,6741,7474,0,10530,8153,0,25,5,0,10,10,0,32,0,0,32,0,0,false,false,false,false,
1617velv-or-cba3-Q-10,Q-10,20-26 B,8096,11887,0,12103,7470,0,20,0,0,20,0,0,26,0,0,26,0,0,false,false,false,false,
1617velv-or-cba3-Q-11,Q-11,50-50 T,10585,6741,0,7474,12041,0,50,0,0,0,10,40,50,10,0,40,0,0,false,false,false,false,
1617velv-or-cba3-Q-12,Q-12,31-12 R,7499,8153,0,7497,10530,0,31,0,0,31,0,0,12,0,0,12,0,0,false,false,false,false,
1617velv-or-cba3-Q-13,Q-13,30-90 B,8096,12103,0,12041,6741,0,30,10,0,20,0,0,90,10,0,20,10,50,false,false,false,false,
1617velv-or-cba3-Q-14,Q-14,5-50 B,10530,11887,0,7497,10585,0,5,5,0,0,0,0,50,0,0,40,10,0,false,false,false,false,
1617velv-or-cba3-Q-15,Q-15,55-47 R,7470,7499,0,7474,8153,0,55,0,0,15,0,40,47,5,0,32,10,0,false,false,false,false,
