TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-or-hb,11397,BBIT,1,10,330,94,5,SC,1.00,71.7,61.9,73.4,62.8,63.6,52.8,0.0,0.0,12.0,11.6,-3.8,-2.7,-0.1,-0.0,-1.6,-1.0,
1617velv-or-hb,7776,Loose Screws,2,8,300,131,5,WC,0.80,62.3,56.6,65.1,58.3,40.4,35.2,0.0,0.0,26.8,24.5,-3.7,-2.3,-1.2,-0.9,-1.5,-1.0,
1617velv-or-hb,11625,Clockwork Robotics,3,8,246,105,5,SC,0.80,33.8,34.6,31.8,33.5,10.4,13.5,0.0,0.0,13.6,13.5,9.4,7.3,0.4,0.2,1.7,0.9,
1617velv-or-hb,11591,Falcons,4,7,175,110,5,FC,0.70,34.7,34.6,27.7,28.7,7.2,9.4,0.0,0.0,13.7,13.8,7.1,5.8,6.7,5.6,0.4,0.2,
1617velv-or-hb,10659,Eagles 2,5,6,240,130,5,F1,0.60,58.7,52.4,63.3,55.4,37.4,32.0,0.0,0.0,21.2,19.7,3.0,2.5,-2.9,-1.9,-1.7,-1.1,
1617velv-or-hb,11556,Valley Catholic Robotics,6,6,216,66,5,,0.60,30.3,30.1,32.9,31.7,19.1,18.1,0.0,0.0,9.1,10.3,3.3,2.4,-1.2,-0.8,-1.4,-0.9,
1617velv-or-hb,10925,Spartacles,7,6,160,85,5,,0.60,23.8,26.5,22.2,25.6,5.8,8.3,0.0,0.0,15.5,16.4,1.4,1.2,1.0,0.5,0.6,0.3,
1617velv-or-hb,6712,Bullet Proof,8,6,156,80,5,S2,0.60,33.2,31.1,36.1,32.7,18.9,16.3,0.0,0.0,17.9,16.8,-3.1,-1.8,-0.6,-0.3,-2.3,-1.4,
1617velv-or-hb,10339,YC Robots III,9,6,155,65,5,,0.60,12.0,15.8,4.4,9.7,-6.6,-2.0,0.0,0.0,18.1,16.9,-0.3,0.4,0.7,0.4,6.9,5.7,
1617velv-or-hb,10332,Brobotics,10,6,85,95,5,,0.60,22.6,22.6,24.9,23.9,3.5,5.2,0.0,0.0,19.8,17.8,1.2,0.7,-1.9,-1.2,-0.4,-0.2,
1617velv-or-hb,9776,The United Nerds,11,5,195,131,5,S1,0.50,20.0,22.0,21.2,22.6,11.0,11.0,0.0,0.0,12.6,13.1,-3.6,-2.3,0.0,0.0,-1.2,-0.8,
1617velv-or-hb,11089,Bytes of Kitkats,12,4,306,130,5,W1,0.40,57.1,52.6,48.2,45.5,40.3,35.6,0.0,0.0,11.4,12.0,-2.9,-1.8,8.3,6.7,0.6,0.3,
1617velv-or-hb,9769,Total Chaos,13,4,195,75,5,W2,0.40,40.1,36.2,39.1,35.6,21.7,18.6,0.0,0.0,21.7,19.7,-3.8,-2.4,0.4,0.2,0.5,0.3,
1617velv-or-hb,11778,Century High Robotics,14,4,180,92,5,,0.40,21.7,21.7,20.6,20.9,4.4,6.0,0.0,0.0,11.7,10.6,5.6,5.0,-0.0,0.0,1.1,0.6,
1617velv-or-hb,8720,Eagles,15,4,175,100,5,S1,0.40,40.5,38.3,31.9,31.4,15.3,15.0,0.0,0.0,22.8,21.5,2.1,1.5,0.3,0.1,8.3,6.6,
1617velv-or-hb,11703,Rough Cut Robotics,16,4,165,65,5,S2,0.40,9.0,13.9,11.1,15.3,1.4,4.5,0.0,0.0,10.1,10.7,-0.2,0.3,-2.3,-1.7,0.3,0.2,
1617velv-or-hb,12057,Artificial Unintellegence,17,4,140,73,5,,0.40,2.7,7.8,4.2,8.6,-0.8,1.6,0.0,0.0,-3.5,-0.2,7.0,6.2,0.1,0.1,-1.6,-1.0,
1617velv-or-hb,9357,Red Hot Techy Pepperz,18,3,125,75,5,,0.30,15.3,15.4,16.6,16.2,2.5,3.2,0.0,0.0,10.2,9.5,4.0,3.6,-1.4,-0.9,0.1,0.1,
1617velv-or-hb,7333,Combustible Lemons,19,3,115,60,5,F2,0.30,14.1,14.8,12.5,13.8,-1.1,1.0,0.0,0.0,14.2,13.2,0.3,0.1,0.7,0.4,0.9,0.5,
1617velv-or-hb,3525,Dynamite Robotics,20,2,185,70,5,,0.20,11.2,14.0,14.5,16.1,-5.2,-2.6,0.0,0.0,6.6,8.5,10.0,8.1,-0.3,-0.1,-3.1,-2.1,
1617velv-or-hb,12000,Decent Canadians,21,2,170,87,5,,0.20,4.2,9.8,4.8,10.2,4.8,6.9,0.0,0.0,2.9,5.3,-2.8,-1.9,-0.6,-0.6,0.1,0.1,
1617velv-or-hb,12216,Starry Knights,22,2,110,55,5,,0.20,2.0,7.1,1.2,6.6,-0.1,2.3,0.0,0.0,-0.8,2.7,2.3,1.8,0.6,0.3,0.2,0.1,
