TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-or-cbilt,10585,LHS Robotics,1,10,65,60,5,FC,1.00,24.0,23.1,23.5,22.8,1.4,2.1,0.0,0.0,20.8,19.0,1.4,1.5,0.5,0.3,0.1,0.1,
1617velv-or-cbilt,7470,Elite Tech,2,9,110,100,5,SC,0.90,44.9,39.7,44.9,39.8,17.6,14.7,0.0,0.0,26.0,23.2,1.6,1.9,-0.4,-0.2,0.4,0.2,
1617velv-or-cbilt,12103,Sunridge Y2 B,3,8,95,30,5,,0.80,17.0,16.0,17.1,16.2,2.5,1.4,0.0,0.0,16.2,15.4,-1.5,-0.9,-0.2,-0.2,0.0,-0.1,
1617velv-or-cbilt,8890,Stanfield Robotics,4,8,85,31,5,,0.80,13.7,13.8,14.4,14.2,-1.9,-1.0,0.0,0.0,15.8,14.8,0.3,0.1,-0.4,-0.2,-0.3,-0.2,
1617velv-or-cbilt,10531,BB-8 Builders,5,7,125,50,5,SC,0.70,27.6,24.6,26.5,23.7,3.5,3.2,0.0,0.0,17.8,15.9,4.5,3.8,1.8,1.5,-0.8,-0.6,
1617velv-or-cbilt,7497,Blackout,6,7,100,50,5,F2,0.70,22.2,21.3,19.9,19.6,-4.1,-2.1,0.0,0.0,16.0,15.2,8.0,6.3,2.2,1.7,0.0,0.0,
1617velv-or-cbilt,7474,VWA,7,7,80,100,5,S1,0.70,26.1,24.0,26.6,24.4,11.3,10.1,0.0,0.0,10.9,10.8,4.0,3.1,-0.2,-0.2,-0.3,-0.2,
1617velv-or-cbilt,10530,Robotica,8,6,120,41,5,WC,0.60,21.0,19.3,19.1,17.8,0.7,0.7,0.0,0.0,18.1,16.7,1.8,1.5,0.3,0.2,1.6,1.3,
1617velv-or-cbilt,6741,HHS Robotics,9,6,95,50,5,S1,0.60,20.8,19.9,18.0,17.5,3.6,3.6,0.0,0.0,9.1,9.1,6.9,6.1,1.1,1.0,1.7,1.4,
1617velv-or-cbilt,7498,Elite Squad,10,6,70,50,5,S2,0.60,25.0,22.0,25.1,22.2,4.3,3.6,0.0,0.0,13.2,12.3,7.7,6.2,-0.3,-0.2,0.1,0.1,
1617velv-or-cbilt,10765,M.A.L.E.,11,6,65,50,5,,0.60,14.4,13.8,12.3,12.2,2.6,2.3,0.0,0.0,9.3,9.3,0.7,0.6,1.9,1.5,0.2,0.1,
1617velv-or-cbilt,12040,Silent Bot Deadly,12,6,60,50,5,,0.60,14.9,15.6,15.8,16.2,1.1,1.2,0.0,0.0,14.5,13.9,-0.0,0.8,-0.8,-0.5,-0.1,-0.1,
1617velv-or-cbilt,8096,Tiger Robotics,13,5,110,40,5,,0.50,13.8,14.3,14.5,14.7,4.3,4.3,0.0,0.0,11.3,10.9,-1.3,-0.8,-0.4,-0.2,-0.3,-0.2,
1617velv-or-cbilt,8153,Aperture Robotics,14,5,95,30,5,W2,0.50,2.4,5.2,2.1,5.0,1.4,1.7,0.0,0.0,-0.8,1.5,1.7,1.8,0.2,0.1,0.1,0.1,
1617velv-or-cbilt,11887,Hermiston Middle Schools Robotics,15,5,40,50,5,,0.50,9.3,9.3,9.8,9.7,1.8,2.0,0.0,0.0,8.0,7.2,-0.0,0.2,-0.4,-0.3,-0.1,-0.1,
1617velv-or-cbilt,7496,Cyberbots,16,4,75,55,5,,0.40,5.7,8.1,7.2,9.1,-2.3,-0.7,0.0,0.0,9.9,9.8,-1.5,-1.0,-0.4,-0.2,-1.2,-0.8,
1617velv-or-cbilt,8154,Modern Americans,17,4,65,50,5,,0.40,8.5,10.0,6.5,8.3,2.7,2.2,0.0,0.0,6.2,7.0,-2.1,-0.9,1.8,1.5,0.3,0.1,
1617velv-or-cbilt,12042,Gear Grinders,18,4,45,50,5,S2,0.40,10.0,11.0,8.9,9.9,-2.5,-1.2,0.0,0.0,12.7,11.7,0.1,0.4,-0.2,-0.1,1.3,1.2,
1617velv-or-cbilt,7473,The Pride,19,3,110,60,5,F1,0.30,14.0,14.7,16.1,16.1,6.6,5.3,0.0,0.0,6.9,7.9,1.9,2.2,-1.5,-1.0,-0.6,-0.4,
1617velv-or-cbilt,12041,Ro-Bros,20,3,60,30,5,,0.30,1.7,3.9,2.7,4.6,2.3,1.8,0.0,0.0,0.8,2.9,-0.9,-0.6,-0.5,-0.4,-0.4,-0.3,
1617velv-or-cbilt,9060,Smarties,21,2,90,40,5,,0.20,5.7,6.9,1.7,3.7,2.7,3.1,0.0,0.0,1.6,2.3,-0.5,-0.1,1.8,1.5,2.1,1.7,
1617velv-or-cbilt,8007,Bulldog Robotics,22,2,75,50,5,,0.20,9.2,10.1,10.7,11.2,6.1,5.7,0.0,0.0,1.6,2.8,1.8,1.7,-0.4,-0.3,-1.1,-0.8,
1617velv-or-cbilt,7499,The Nerdy Girls,23,2,45,30,5,,0.20,0.4,2.9,1.5,3.6,-3.0,-1.5,0.0,0.0,3.2,3.7,0.5,0.6,-0.3,-0.2,-0.8,-0.5,
1617velv-or-cbilt,12108,Sunridge Y2A,24,1,80,50,5,,0.10,2.7,4.2,3.2,4.7,5.5,4.6,0.0,0.0,-2.7,-0.3,-0.0,-0.1,-0.1,-0.1,-0.4,-0.3,
1617velv-or-cbilt,8590,Bear Mettle,25,0,95,35,5,W1,0.00,9.7,9.6,5.5,6.3,5.2,4.0,0.0,0.0,0.9,2.4,3.5,2.9,0.2,0.1,4.0,3.3,
