TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,
1617velv-ormw2,6717,Category FIVE #6717,1,8,95,62,5,,0.80,19.7,18.8,
1617velv-ormw2,6564,Infinity Angles,2,8,92,50,5,,0.80,20.8,19.6,
1617velv-ormw2,9044,NERD,3,8,80,50,5,,0.80,19.3,18.7,
1617velv-ormw2,3093,Phalanx,4,6,46,50,5,,0.60,13.7,13.4,
1617velv-ormw2,3963,404 Team Name Not Found,5,4,103,62,5,,0.40,12.2,12.7,
1617velv-ormw2,6476,Player 1,6,2,127,50,5,,0.20,16.8,16.1,
1617velv-ormw2,11447,New NERDs on the Block,7,2,91,50,5,,0.20,7.5,8.7,
1617velv-ormw2,10428,Toga Party,8,2,78,30,5,,0.20,3.0,4.9,
