TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-or-cbb1-Q-1,Q-1,35-0 R,9060,8590,0,7473,10765,0,35,5,0,30,0,0,0,0,0,0,0,0,
1617velv-or-cbb1-Q-2,Q-2,0-0 T,7496,8890,0,10531,8007,0,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-or-cbb1-Q-3,Q-3,0-55 B,9060,8007,0,8590,10531,0,0,0,0,0,0,0,55,5,0,40,10,0,
1617velv-or-cbb1-Q-4,Q-4,15-15 T,7496,10765,0,8890,7473,0,15,5,0,0,10,0,15,5,0,0,10,0,
1617velv-or-cbb1-Q-5,Q-5,0-35 B,8890,8007,0,10765,8590,0,0,0,0,0,0,0,35,5,0,30,0,0,
1617velv-or-cbb1-Q-6,Q-6,25-20 R,10531,7496,0,7473,9060,0,25,5,0,0,10,10,20,10,0,10,0,0,
1617velv-or-cbb1-Q-7,Q-7,15-60 B,10765,10531,0,8590,7496,0,15,5,0,0,0,10,60,10,0,40,10,0,
1617velv-or-cbb1-Q-8,Q-8,25-15 R,8007,7473,0,8890,9060,0,25,15,0,0,10,0,15,5,0,0,0,10,
1617velv-or-cbb1-Q-9,Q-9,60-5 R,8590,7473,0,8007,7496,0,60,10,0,30,10,10,5,5,0,0,0,0,
1617velv-or-cbb1-Q-10,Q-10,0-31 B,8890,10765,0,9060,10531,0,0,0,0,0,0,0,31,0,0,31,0,0,
