TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-ormc1-Q-1,Q-1,30-40 B,5686,0,0,4543,0,0,30,40,
1617velv-ormc1-Q-2,Q-2,125-0 R,11787,0,0,3633,0,0,125,0,
1617velv-ormc1-Q-3,Q-3,65-50 R,7875,0,0,8176,0,0,65,50,
1617velv-ormc1-Q-4,Q-4,70-13 R,9529,0,0,8165,0,0,70,13,
1617velv-ormc1-Q-5,Q-5,20-35 B,7874,0,0,7875,0,0,20,35,
1617velv-ormc1-Q-6,Q-6,2-95 B,3633,0,0,10485,0,0,2,95,
1617velv-ormc1-Q-7,Q-7,60-25 R,4543,0,0,7873,0,0,60,25,
1617velv-ormc1-Q-8,Q-8,30-10 R,8171,0,0,8082,0,0,30,10,
1617velv-ormc1-Q-9,Q-9,2-40 B,7874,0,0,11787,0,0,2,40,
1617velv-ormc1-Q-10,Q-10,45-30 R,11828,0,0,10431,0,0,45,30,
1617velv-ormc1-Q-11,Q-11,13-55 B,7875,0,0,4543,0,0,13,55,
1617velv-ormc1-Q-12,Q-12,40-60 B,5266,0,0,9529,0,0,40,60,
1617velv-ormc1-Q-13,Q-13,40-20 R,10431,0,0,3633,0,0,40,20,
1617velv-ormc1-Q-14,Q-14,5-91 B,4543,0,0,5266,0,0,5,91,
1617velv-ormc1-Q-15,Q-15,0-40 B,7874,0,0,11828,0,0,0,40,
1617velv-ormc1-Q-16,Q-16,40-30 R,9529,0,0,7875,0,0,40,30,
1617velv-ormc1-Q-17,Q-17,50-0 R,4543,0,0,10431,0,0,50,0,
1617velv-ormc1-Q-18,Q-18,2-45 B,8165,0,0,5686,0,0,2,45,
1617velv-ormc1-Q-19,Q-19,55-0 R,8082,0,0,3633,0,0,55,0,
1617velv-ormc1-Q-20,Q-20,80-40 R,10485,0,0,5266,0,0,80,40,
