TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,BTot,
1617velv-or-so2-Q-1,Q-1,0-20 B,11255,9567,0,9339,7750,0,0,20,
1617velv-or-so2-Q-2,Q-2,23-45 B,12132,7257,0,9851,8161,0,23,45,
1617velv-or-so2-Q-3,Q-3,20-60 B,12050,10274,0,10135,4662,0,20,60,
1617velv-or-so2-Q-4,Q-4,30-45 B,9851,9339,0,8372,9567,0,30,45,
1617velv-or-so2-Q-5,Q-5,40-35 R,8161,12132,0,12050,10135,0,40,35,
1617velv-or-so2-Q-6,Q-6,85-13 R,7750,8372,0,7257,4662,0,85,13,
1617velv-or-so2-Q-7,Q-7,30-30 T,11255,9339,0,10274,12132,0,30,30,
1617velv-or-so2-Q-8,Q-8,30-39 B,8161,4662,0,9567,7257,0,30,39,
1617velv-or-so2-Q-9,Q-9,35-40 B,7750,12050,0,10274,9851,0,35,40,
1617velv-or-so2-Q-10,Q-10,40-50 B,10135,8161,0,8372,11255,0,40,50,
1617velv-or-so2-Q-11,Q-11,43-16 R,12050,7257,0,9567,9339,0,43,16,
1617velv-or-so2-Q-12,Q-12,25-60 B,12132,8372,0,7750,10274,0,25,60,
1617velv-or-so2-Q-13,Q-13,45-50 B,11255,10135,0,4662,9851,0,45,50,
1617velv-or-so2-Q-14,Q-14,10-30 B,10274,9339,0,8161,7750,0,10,30,
1617velv-or-so2-Q-15,Q-15,20-55 B,9567,4662,0,10135,12132,0,20,55,
1617velv-or-so2-Q-16,Q-16,55-30 R,8372,7257,0,11255,12050,0,55,30,
1617velv-or-so2-Q-17,Q-17,45-0 R,9851,9567,0,8161,10274,0,45,0,
