TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,BTot,
1617velv-or-so1-Q-1,Q-1,40-1 R,9339,9851,0,8161,4662,0,40,1,
1617velv-or-so1-Q-2,Q-2,21-10 R,12132,11255,0,10274,12050,0,21,10,
1617velv-or-so1-Q-3,Q-3,11-60 B,7257,9567,0,7750,10135,0,11,60,
1617velv-or-so1-Q-4,Q-4,50-0 R,8372,4662,0,11255,8161,0,50,0,
1617velv-or-so1-Q-5,Q-5,80-15 R,12050,7750,0,10135,10274,0,80,15,
1617velv-or-so1-Q-6,Q-6,10-80 B,9339,9567,0,12132,8372,0,10,80,
1617velv-or-so1-Q-7,Q-7,23-56 B,7257,12050,0,9851,4662,0,23,56,
1617velv-or-so1-Q-8,Q-8,50-5 R,7750,8161,0,12132,10135,0,50,5,
1617velv-or-so1-Q-9,Q-9,5-45 B,8372,10274,0,7257,9339,0,5,45,
1617velv-or-so1-Q-10,Q-10,50-0 R,11255,9851,0,9567,7750,0,50,0,
1617velv-or-so1-Q-11,Q-11,15-50 B,10135,12050,0,8372,9339,0,15,50,
1617velv-or-so1-Q-12,Q-12,40-39 R,8161,12132,0,11255,7257,0,40,39,
1617velv-or-so1-Q-13,Q-13,10-45 B,10274,4662,0,9567,9851,0,10,45,
1617velv-or-so1-Q-14,Q-14,26-45 B,7257,7750,0,11255,9339,0,26,45,
1617velv-or-so1-Q-15,Q-15,10-55 B,10135,8372,0,12132,9851,0,10,55,
1617velv-or-so1-Q-16,Q-16,10-35 B,9567,10274,0,12050,8161,0,10,35,
1617velv-or-so1-Q-17,Q-17,20-40 B,4662,12132,0,7750,8372,0,20,40,
