TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-or-mc1,9529,fig neutrons,1,10,108,70,5,,1.00,40.6,36.1,35.5,31.4,7.1,6.0,0.0,0.0,23.7,21.5,2.7,2.4,7.1,6.1,-2.0,-1.4,
1617velv-or-mc1,7873,Duct tape,2,8,137,80,5,,0.80,33.4,30.1,34.5,30.6,22.4,18.5,0.0,0.0,10.3,10.8,1.8,1.5,-1.1,-0.7,-0.0,0.2,
1617velv-or-mc1,8176,Steelhead,3,8,92,95,5,,0.80,37.2,34.5,41.3,37.2,15.9,14.1,0.0,0.0,22.7,20.9,-0.1,0.2,-1.3,-0.8,-2.9,-1.9,
1617velv-or-mc1,4543,Binary Chaos,4,8,63,60,5,,0.80,23.5,22.7,14.5,15.2,-0.0,1.3,0.0,0.0,18.2,17.0,5.0,4.3,0.4,0.1,8.7,7.3,
1617velv-or-mc1,10485,sa-Bot-age,5,6,122,95,5,,0.60,39.4,34.8,35.3,31.8,18.4,15.6,0.0,0.0,18.7,17.4,-1.0,-0.7,3.4,2.5,0.7,0.5,
1617velv-or-mc1,7875,Men In Green,6,6,115,65,5,,0.60,11.7,14.4,12.7,15.0,-4.6,-1.4,0.0,0.0,17.2,15.9,1.1,1.1,-2.0,-1.2,1.0,0.6,
1617velv-or-mc1,5266,Challenge Ac++epted 2,7,6,105,125,5,,0.60,55.8,47.6,50.5,42.8,27.1,22.1,0.0,0.0,21.2,19.4,-1.2,-0.7,8.8,6.9,-3.4,-2.1,
1617velv-or-mc1,10431,mechanicals,8,6,73,70,5,,0.60,12.2,13.6,6.0,8.3,-7.3,-4.4,0.0,0.0,12.8,12.3,-2.3,-1.5,9.1,7.1,-2.9,-1.8,
1617velv-or-mc1,5686,Cog-nation,9,4,102,45,5,,0.40,2.1,6.8,3.9,7.6,-4.8,-2.0,0.0,0.0,6.6,8.0,1.1,1.1,-0.9,-0.2,-0.9,-0.5,
1617velv-or-mc1,8171,Ranger Bots,10,4,76,55,5,,0.40,7.2,9.8,6.0,7.7,-0.9,-0.0,0.0,0.0,11.0,11.3,2.4,1.8,-5.2,-3.3,6.4,5.4,
1617velv-or-mc1,11828,White Salmon Snakes,11,4,57,45,5,,0.40,-1.3,3.3,1.4,4.9,-5.8,-2.8,0.0,0.0,4.9,5.9,1.3,1.2,-1.7,-1.0,-0.9,-0.6,
1617velv-or-mc1,11787,the turing machines,12,4,42,125,5,,0.40,20.9,21.5,22.1,22.4,12.2,12.1,0.0,0.0,10.0,9.8,2.1,1.7,-3.4,-2.0,2.2,1.2,
1617velv-or-mc1,8082,Flying Toasters,13,2,95,55,5,,0.20,6.9,9.1,1.8,4.4,5.8,5.0,0.0,0.0,1.2,3.5,2.7,2.4,-2.9,-1.9,8.0,6.6,
1617velv-or-mc1,7874,jumpstart,14,2,42,40,5,,0.20,0.4,2.5,3.1,4.0,2.3,2.2,0.0,0.0,0.4,1.9,-2.5,-1.6,0.1,-0.0,-2.8,-1.5,
1617velv-or-mc1,8165,KillaBots,15,2,24,91,5,,0.20,9.8,10.8,-6.3,-2.4,-2.5,-1.0,0.0,0.0,5.4,5.8,-0.7,-0.5,7.6,6.4,8.5,6.8,
1617velv-or-mc1,3633,Bazinga Bot,16,0,35,20,5,,0.00,-1.3,0.1,0.4,1.2,-0.3,-0.7,0.0,0.0,-4.6,-2.2,3.7,3.2,-0.1,-0.2,-1.6,-0.9,
