TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-orcba2-Q-1,Q-1,10-20 B,8153,0,0,7470,0,0,10,20,
1617velv-orcba2-Q-2,Q-2,10-25 B,8096,0,0,7499,0,0,10,25,
1617velv-orcba2-Q-3,Q-3,30-0 R,12041,0,0,6741,0,0,30,0,
1617velv-orcba2-Q-4,Q-4,10-30 B,8096,0,0,10585,0,0,10,30,
1617velv-orcba2-Q-5,Q-5,40-0 R,7499,0,0,7497,0,0,40,0,
1617velv-orcba2-Q-6,Q-6,30-10 R,11887,0,0,7470,0,0,30,10,
1617velv-orcba2-Q-7,Q-7,50-48 R,8096,0,0,12041,0,0,50,48,
1617velv-orcba2-Q-8,Q-8,0-1 B,11887,0,0,10585,0,0,0,1,
1617velv-orcba2-Q-9,Q-9,42-0 R,10530,0,0,12103,0,0,42,0,
1617velv-orcba2-Q-10,Q-10,15-33 B,10585,0,0,7474,0,0,15,33,
1617velv-orcba2-Q-11,Q-11,20-20 T,7470,0,0,8096,0,0,20,20,
1617velv-orcba2-Q-12,Q-12,30-10 R,7497,0,0,12041,0,0,30,10,
1617velv-orcba2-Q-13,Q-13,11-30 B,7499,0,0,7474,0,0,11,30,
1617velv-orcba2-Q-14,Q-14,30-10 R,12041,0,0,10585,0,0,30,10,
1617velv-orcba2-Q-15,Q-15,45-20 R,7497,0,0,11887,0,0,45,20,
