TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-or-ca-Q-1,Q-1,65-60 R,7941,7878,0,9474,7939,0,65,35,0,30,0,0,60,40,0,20,0,0,false,false,false,false,
1617velv-or-ca-Q-2,Q-2,0-41 B,11014,11927,0,11994,7044,0,0,0,0,0,0,0,41,0,0,31,0,10,false,false,false,false,
1617velv-or-ca-Q-3,Q-3,60-15 R,7940,6590,0,10220,12252,0,60,20,0,40,0,0,15,10,0,5,0,0,false,false,false,false,
1617velv-or-ca-Q-4,Q-4,75-40 R,6713,8056,0,9123,9026,0,75,40,0,35,0,0,40,35,0,5,0,0,false,false,false,false,
1617velv-or-ca-Q-5,Q-5,35-50 B,9474,7941,0,7940,11014,0,35,35,0,0,0,0,50,10,0,40,0,0,false,false,false,false,
1617velv-or-ca-Q-6,Q-6,47-5 R,9123,11994,0,12252,7939,0,47,15,0,32,0,0,5,0,0,5,0,0,false,false,false,false,
1617velv-or-ca-Q-7,Q-7,60-56 R,7878,6590,0,7044,8056,0,60,20,0,40,0,0,56,40,0,16,0,0,false,false,false,false,
1617velv-or-ca-Q-8,Q-8,25-40 B,11927,10220,0,6713,9026,0,25,10,0,15,0,0,40,0,0,40,0,0,false,false,false,false,
1617velv-or-ca-Q-9,Q-9,35-51 B,9474,7940,0,7044,9123,0,35,15,0,20,0,0,51,40,0,11,0,0,false,false,false,false,
1617velv-or-ca-Q-10,Q-10,5-55 B,9026,11014,0,6590,7939,0,5,5,0,0,0,0,55,15,0,40,0,0,false,false,false,false,
1617velv-or-ca-Q-11,Q-11,25-25 T,12252,11927,0,7878,10220,0,25,5,0,20,0,0,25,5,0,20,0,0,false,false,false,false,
1617velv-or-ca-Q-12,Q-12,60-65 B,8056,7941,0,11994,6713,0,60,40,0,20,0,0,65,30,0,35,0,0,false,false,false,false,
1617velv-or-ca-Q-13,Q-13,75-35 R,7878,9123,0,11014,10220,0,75,55,0,20,0,0,35,10,0,25,0,0,false,false,false,false,
1617velv-or-ca-Q-14,Q-14,35-71 B,6713,9474,0,6590,11994,0,35,15,0,20,0,0,71,35,0,36,0,0,false,false,false,false,
1617velv-or-ca-Q-15,Q-15,67-20 R,12252,7044,0,7941,9026,0,67,0,0,27,0,40,20,0,0,20,0,0,false,false,false,false,
1617velv-or-ca-Q-16,Q-16,90-10 R,7939,8056,0,11927,7940,0,90,10,0,40,0,40,10,10,0,0,0,0,false,false,false,false,
1617velv-or-ca-Q-17,Q-17,31-20 R,7044,11014,0,12252,6713,0,31,0,0,31,0,0,20,0,0,20,0,0,false,false,false,false,
1617velv-or-ca-Q-18,Q-18,45-30 R,9123,6590,0,11927,7941,0,45,15,0,20,10,0,30,10,0,20,0,0,false,false,false,false,
1617velv-or-ca-Q-19,Q-19,70-60 R,7939,10220,0,8056,9474,0,70,10,0,20,0,40,60,15,0,45,0,0,false,false,false,false,
1617velv-or-ca-Q-20,Q-20,30-45 B,11994,9026,0,7940,7878,0,30,20,0,10,0,0,45,5,0,30,0,10,false,false,false,false,
1617velv-or-ca-SF-1-1,SF-1-1,50-70 B,6590,9123,0,6713,8056,0,50,5,0,35,10,0,70,40,0,30,0,0,false,false,false,false,
1617velv-or-ca-SF-2-1,SF-2-1,135-11 R,7878,9474,0,7044,11994,0,135,80,0,55,0,0,11,0,0,11,0,0,false,false,false,false,
1617velv-or-ca-SF-1-2,SF-1-2,30-85 B,6590,9123,0,6713,8056,0,30,25,0,5,0,0,85,40,0,45,0,0,false,false,false,false,
1617velv-or-ca-SF-2-2,SF-2-2,140-10 R,7878,9474,0,7044,11994,0,140,65,0,65,0,10,10,0,0,0,10,0,false,false,false,false,
1617velv-or-ca-F-1,F-1,55-115 B,6713,8056,0,7878,9474,0,55,20,0,25,0,10,115,65,0,50,0,0,false,false,false,false,
1617velv-or-ca-F-2,F-2,50-110 B,6713,8056,0,7878,9474,0,50,40,0,10,0,0,110,35,0,65,0,10,false,false,false,false,
