TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,
1617velv-orso2,8372,TNT (Trial N Terror),1,8,138,85,5,,0.80,34.8,32.0,
1617velv-orso2,9851,C4,2,8,133,50,5,,0.80,33.7,29.3,
1617velv-orso2,7750,M&M's,3,8,83,85,5,,0.80,33.1,29.3,
1617velv-orso2,7257,Da Builders,4,6,112,55,5,,0.60,18.4,17.5,
1617velv-orso2,8161,Short Circuit,5,6,108,45,5,,0.60,7.6,10.2,
1617velv-orso2,12132,BioBotz2.0,6,5,133,55,5,,0.50,13.4,14.8,
1617velv-orso2,10135,SHS Robotics,7,4,160,60,5,,0.40,35.3,30.8,
1617velv-orso2,4662,Bulldog Robotics,8,4,128,60,5,,0.40,13.9,15.4,
1617velv-orso2,9567,Cybernetic Elks,9,4,66,45,5,,0.40,8.3,9.9,
1617velv-orso2,11255,TSAR,10,3,145,50,5,,0.30,12.9,13.5,
1617velv-orso2,9339,Rogue Mafia,11,3,86,30,5,,0.30,1.6,5.0,
1617velv-orso2,10274,MPHS Botcats,12,3,85,60,5,,0.30,10.0,10.8,
1617velv-orso2,12050,Master Cats,13,2,136,43,5,,0.20,10.7,13.0,
