TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-orpo2-Q-1,Q-1,7-50 B,4560,0,0,7503,0,0,7,50,
1617velv-orpo2-Q-2,Q-2,40-10 R,9470,0,0,187,0,0,40,10,
1617velv-orpo2-Q-3,Q-3,10-45 B,11170,0,0,9520,0,0,10,45,
1617velv-orpo2-Q-4,Q-4,70-0 R,9519,0,0,9518,0,0,70,0,
1617velv-orpo2-Q-5,Q-5,30-25 R,7503,0,0,9470,0,0,30,25,
1617velv-orpo2-Q-6,Q-6,5-40 B,11170,0,0,10652,0,0,5,40,
1617velv-orpo2-Q-7,Q-7,30-55 B,7503,0,0,267,0,0,30,55,
1617velv-orpo2-Q-8,Q-8,65-30 R,9520,0,0,9519,0,0,65,30,
1617velv-orpo2-Q-9,Q-9,20-70 B,4560,0,0,9520,0,0,20,70,
1617velv-orpo2-Q-10,Q-10,30-15 R,267,0,0,10652,0,0,30,15,
1617velv-orpo2-Q-11,Q-11,40-20 R,7503,0,0,10652,0,0,40,20,
1617velv-orpo2-Q-12,Q-12,30-20 R,11170,0,0,187,0,0,30,20,
1617velv-orpo2-Q-13,Q-13,35-30 R,9520,0,0,9518,0,0,35,30,
