TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-orcba3-Q-1,Q-1,25-20 R,7474,0,0,8096,0,0,25,20,
1617velv-orcba3-Q-2,Q-2,41-1 R,7470,0,0,10585,0,0,41,1,
1617velv-orcba3-Q-3,Q-3,30-15 R,7499,0,0,11887,0,0,30,15,
1617velv-orcba3-Q-4,Q-4,30-20 R,10585,0,0,8153,0,0,30,20,
1617velv-orcba3-Q-5,Q-5,20-25 B,7497,0,0,7499,0,0,20,25,
1617velv-orcba3-Q-6,Q-6,41-25 R,10530,0,0,11887,0,0,41,25,
1617velv-orcba3-Q-7,Q-7,10-40 B,8096,0,0,12103,0,0,10,40,
1617velv-orcba3-Q-8,Q-8,50-15 R,7470,0,0,11887,0,0,50,15,
1617velv-orcba3-Q-9,Q-9,25-32 B,6741,0,0,10530,0,0,25,32,
1617velv-orcba3-Q-10,Q-10,20-26 B,8096,0,0,12103,0,0,20,26,
1617velv-orcba3-Q-11,Q-11,50-50 T,10585,0,0,7474,0,0,50,50,
1617velv-orcba3-Q-12,Q-12,31-12 R,7499,0,0,7497,0,0,31,12,
1617velv-orcba3-Q-13,Q-13,30-90 B,8096,0,0,12041,0,0,30,90,
1617velv-orcba3-Q-14,Q-14,5-50 B,10530,0,0,7497,0,0,5,50,
1617velv-orcba3-Q-15,Q-15,55-47 R,7470,0,0,7474,0,0,55,47,
