TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,BTot,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-or-po3-Q-1,Q-1,20-80 B,267,9519,0,9520,11170,0,20,80,false,false,false,false,
1617velv-or-po3-Q-2,Q-2,50-25 R,4560,9470,0,7503,11170,0,50,25,false,false,false,false,
1617velv-or-po3-Q-3,Q-3,40-35 R,9519,4560,0,267,9470,0,40,35,false,false,false,false,
1617velv-or-po3-Q-4,Q-4,60-115 B,7503,4560,0,9520,9519,0,60,115,false,false,false,false,
1617velv-or-po3-Q-5,Q-5,75-30 R,9520,267,0,7503,9470,0,75,30,true,false,false,false,
1617velv-or-po3-Q-6,Q-6,20-45 B,11170,9519,0,7503,267,0,20,45,false,false,false,false,
1617velv-or-po3-Q-7,Q-7,70-20 R,9470,9520,0,11170,4560,0,70,20,false,false,false,false,
1617velv-or-po3-Q-8,Q-8,90-20 R,9520,7503,0,9519,9470,0,90,20,false,false,false,false,
1617velv-or-po3-Q-9,Q-9,125-70 R,11170,267,0,4560,9520,0,125,70,false,false,false,false,
