TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-orcba2,7474,VWA,1,10,74,50,5,,
1617velv-orcba2,10530,Robotica,2,8,40,42,5,,
1617velv-orcba2,7499,The Nerdy Girls,3,7,41,40,5,,
1617velv-orcba2,7497,Blackout,4,6,40,45,5,,
1617velv-orcba2,7470,Elite Tech,5,5,50,42,5,,
1617velv-orcba2,12103,Sunridge Y2 B,6,5,41,30,5,,
1617velv-orcba2,12041,Ro-Bros,7,4,68,48,5,,
1617velv-orcba2,11887,Hermiston Middle Schools Robotics,8,4,55,30,5,,
1617velv-orcba2,10585,LHS Robotics,9,4,45,30,5,,
1617velv-orcba2,8096,Tiger Robotics,10,3,108,50,5,,
1617velv-orcba2,8153,Aperture Robotics,11,2,94,48,5,,
1617velv-orcba2,6741,HHS Robotics,12,2,40,45,5,,
