TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-ormw2-Q-1,Q-1,15-30 B,6476,10428,0,3093,6717,0,15,30,
1617velv-ormw2-Q-2,Q-2,20-40 B,11447,9044,0,6564,3963,0,20,40,
1617velv-ormw2-Q-3,Q-3,20-1 R,11447,3093,0,3963,10428,0,20,1,
1617velv-ormw2-Q-4,Q-4,20-30 B,6564,6476,0,9044,6717,0,20,30,
1617velv-ormw2-Q-5,Q-5,35-20 R,9044,6564,0,3093,10428,0,35,20,
1617velv-ormw2-Q-6,Q-6,62-50 R,3963,6717,0,11447,6476,0,62,50,
1617velv-ormw2-Q-7,Q-7,0-50 B,11447,6717,0,9044,3093,0,0,50,
1617velv-ormw2-Q-8,Q-8,30-22 R,10428,6564,0,3963,6476,0,30,22,
1617velv-ormw2-Q-9,Q-9,40-20 R,6476,9044,0,11447,10428,0,40,20,
1617velv-ormw2-Q-10,Q-10,10-50 B,3093,3963,0,6717,6564,0,10,50,
