TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-orbe2,7013,Hot Wired,1,10,392,145,5,,
1617velv-orbe2,8949,The Gifted Gears,2,8,310,120,5,,
1617velv-orbe2,10565,System Online,3,6,250,95,5,,
1617velv-orbe2,9231,Big Bots,4,6,235,71,5,,
1617velv-orbe2,750,Gears in Motion,5,6,215,110,5,,
1617velv-orbe2,4097,The Pac-Bots,6,4,311,120,5,,
1617velv-orbe2,7516,Mr. Roboto,7,4,310,135,5,,
1617velv-orbe2,3965,Twisted Metal,8,4,276,115,5,,
1617velv-orbe2,8610,ToborTech,9,4,260,85,5,,
1617velv-orbe2,9774,Nano Ninjas,10,4,257,140,5,,
1617velv-orbe2,3058,Jury Riggers,11,2,371,145,5,,
1617velv-orbe2,12002,Tualatin FTC,12,2,221,102,5,,
