2|1|1|11442|7333|0|10565|7875|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|0|0|0|0|0|0|0|1|0|2|true|1|0|0|1|4|7|0|0|1|0|0|0
2|1|2|9059|11441|0|7878|750|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|1|0|0|0|0|0|0|0|0|0|2|true|3|0|3|0|4|2|0|2|0|0|0|0
2|1|3|9263|7101|0|7098|9776|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|1|0|0|0|0|0|0|0|0|true|2|0|1|0|3|3|0|2|0|0|0|0
2|1|4|5266|7187|0|11994|9123|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|true|2|0|0|0|3|2|0|0|0|0|0|0|0|true|0|0|0|1|1|0|0|0|0|0|0|0
2|1|5|6590|8892|0|10659|11556|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|2|0|0|0|2|2|0|0|0|0|0|0|0|false|1|0|0|0|2|2|0|0|0|0|0|0
2|1|6|7604|3965|0|9907|8169|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|true|2|0|0|0|1|2|0|0|0|0|0|0|0|true|1|0|1|3|3|1|0|0|0|0|0|0
2|1|7|7878|11442|0|9776|9123|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|true|2|0|0|3|2|1|0|2|1|0|0|0|0|true|0|0|0|1|2|2|0|0|0|0|1|0
2|1|8|8892|10565|0|11994|750|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|0|4|0|0|0|0|0|0|0|0|false|0|0|0|0|0|1|0|2|0|0|0|0
2|1|9|7875|9263|0|7604|6590|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|true|0|0|0|0|3|6|0|0|0|0|0|0|0|false|3|0|0|0|1|0|0|0|0|0|0|0
2|1|10|9907|7333|0|5266|11441|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|1|1|0|0|0|0|0|0|0|true|0|0|1|0|3|1|0|3|0|0|0|0
2|1|11|8169|11556|0|9059|7101|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|3|4|1|0|1|0|0|1|0|0|true|0|0|1|0|0|0|0|1|1|0|0|0
2|1|12|10659|3965|0|7187|7098|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|true|1|0|0|0|3|3|0|0|0|0|0|0|2|true|1|0|0|1|1|6|0|0|0|0|0|0
2|1|13|5266|9263|0|8892|7878|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|1|0|0|1|3|0|0|0|0|0|0|0|2|true|1|0|0|3|1|0|0|0|0|0|0|0
2|1|14|9776|11556|0|7875|9907|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|3|2|1|1|0|0|0|0|0|0|false|1|0|0|3|2|4|0|3|0|0|0|0
2|1|15|7098|10659|0|11442|9059|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|2|0|1|0|1|5|0|0|0|0|0|0|0|true|0|0|1|0|2|4|0|3|0|0|0|0
2|1|16|7101|9123|0|7604|10565|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|1|3|0|0|0|0|0|0|0|0|false|1|0|0|3|1|0|0|0|0|0|0|0
2|1|17|11994|11441|0|6590|3965|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|1|0|2|0|0|2|0|0|0|0|0|true|1|0|0|0|2|4|0|0|0|0|0|0
2|1|18|750|8169|0|7187|7333|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|true|2|0|1|0|3|0|0|0|0|0|0|0|1|false|0|0|0|0|1|3|0|0|0|0|0|0
2|1|19|7604|7098|0|11556|5266|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|true|1|0|0|1|2|6|0|3|0|0|0|0|0|false|2|0|1|0|2|2|0|0|0|0|0|0
2|1|20|3965|7875|0|9123|8892|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|false|2|0|1|0|1|4|0|3|0|0|0|0|0|true|1|0|1|0|3|1|0|0|0|0|0|0
2|1|21|9059|7187|0|9907|9263|0|0|0|0|false|false|false|0|0|0|false|true|false|0|0|0|0|0|0|1|2|true|0|0|1|0|1|4|0|0|0|0|0|0|0|true|0|0|0|0|3|0|0|0|0|0|0|0
2|1|22|7878|7333|0|11994|10659|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|true|0|0|3|0|4|0|0|0|0|0|1|0|0|true|1|0|1|0|0|0|0|0|1|0|0|0
2|1|23|750|6590|0|11442|7101|0|0|0|0|false|false|false|0|0|0|true|false|false|0|0|0|0|0|0|1|0|true|3|0|1|0|3|0|0|2|1|0|1|0|0|false|1|0|0|0|1|3|0|3|1|0|1|0
2|1|24|10565|9776|0|11441|8169|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|2|0|0|0|3|0|1|1|0|0|0|0|0|true|0|0|0|1|1|0|0|3|0|0|0|0
2|1|25|7604|9059|0|7333|8892|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|0|0|1|0|3|0|0|0|0|0|true|0|0|0|0|4|2|0|0|0|0|0|0
2|1|26|9123|9907|0|6590|7098|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|1|0|0|1|3|1|0|0|0|0|0|0|0|true|3|0|0|1|1|4|0|0|0|0|0|0
2|1|27|11994|8169|0|11442|9263|0|0|0|0|false|false|false|0|0|0|true|true|false|0|0|0|0|0|0|1|0|true|0|0|1|3|2|0|0|2|0|0|0|1|0|true|2|0|0|1|1|2|0|3|0|1|0|0
2|1|28|11441|7101|0|7875|10659|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|1|0|1|0|0|0|0|0|0|0|2|false|1|0|1|0|3|7|0|0|0|0|0|0
2|1|29|7878|7187|0|11556|10565|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|true|1|0|1|0|4|0|0|0|0|0|0|0|0|true|2|0|1|0|0|2|0|0|0|0|0|0
2|1|30|5266|9776|0|750|3965|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|1|0|0|0|0|0|0|0|3|true|3|0|1|0|3|4|0|0|0|0|0|0
2|3|11|7878|11442|7187|8892|5266|10565|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|true|2|0|0|0|3|4|0|3|0|0|0|0|0|true|1|0|1|3|1|0|0|0|0|0|0|0
2|3|21|7875|3965|7604|6590|7098|750|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|true|0|0|0|0|1|4|0|3|0|0|0|0|0|true|2|0|0|1|3|1|0|2|0|0|0|0
2|3|12|7878|11442|7187|8892|5266|10565|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|2|0|0|1|3|6|0|0|0|0|0|0|0|true|0|0|0|0|1|3|0|3|0|0|0|0
2|3|22|7875|3965|7604|6590|7098|750|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|1|0|3|0|0|6|0|1|0|0|1|0|0|true|0|0|0|0|1|7|0|1|1|0|0|0
2|4|1|7878|11442|7187|7875|3965|7604|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|3|4|0|0|0|0|0|0|2|true|3|0|0|1|1|2|0|0|0|0|0|0
2|4|2|7878|11442|7187|7875|3965|7604|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|2|0|0|0|1|2|0|0|0|0|0|1|2|false|1|0|3|0|3|12|0|0|0|1|0|0
