TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA1Pk,RA2Pk,RTBeac,RTCent,RTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA1Pk,BA2Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-or-ca-Q-1,1,1,1,7941,7878,0,9474,7939,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,true,0,0,0,0,3,0,0,0,0,0,0,0,0,true,2,0,1,0,1,2,0,0,0,0,0,0,
1617velv-or-ca-Q-2,1,1,2,11014,11927,0,11994,7044,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,0,1,0,0,0,0,false,0,0,0,0,3,0,1,0,0,0,1,0,
1617velv-or-ca-Q-3,1,1,3,7940,6590,0,10220,12252,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,0,0,4,0,0,0,0,0,0,0,0,true,0,0,0,3,0,1,0,0,0,0,0,0,
1617velv-or-ca-Q-4,1,1,4,6713,8056,0,9123,9026,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,2,0,0,1,3,1,0,0,0,0,0,0,0,true,2,0,0,0,0,1,0,0,0,0,0,0,
1617velv-or-ca-Q-5,1,1,5,9474,7941,0,7940,11014,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,2,0,0,0,0,0,0,0,0,0,0,0,0,true,0,0,1,0,4,0,0,0,0,0,0,0,
1617velv-or-ca-Q-6,1,1,6,9123,11994,0,12252,7939,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,3,3,0,2,0,0,0,0,0,0,false,0,0,0,0,0,1,0,0,0,0,0,0,
1617velv-or-ca-Q-7,1,1,7,7878,6590,0,7044,8056,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,0,0,3,2,0,0,0,0,0,0,0,true,2,0,0,1,1,1,1,0,0,0,0,0,
1617velv-or-ca-Q-8,1,1,8,11927,10220,0,6713,9026,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,1,1,1,0,0,0,0,0,0,0,false,0,0,0,0,3,2,0,0,0,0,0,0,
1617velv-or-ca-Q-9,1,1,9,9474,7940,0,7044,9123,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,1,0,0,0,2,0,0,0,0,0,0,0,0,true,2,0,0,1,1,0,1,0,0,0,0,0,
1617velv-or-ca-Q-10,1,1,10,9026,11014,0,6590,7939,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false,1,0,0,0,4,0,0,0,0,0,0,0,
