TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-or-pbilt-Q-1,Q-1,190-90 R,7013,10652,0,9519,8949,0,190,100,0,90,0,0,90,60,0,30,0,0,
1617velv-or-pbilt-Q-2,Q-2,45-35 R,9531,9520,0,9231,11170,0,45,35,0,10,0,0,35,0,0,35,0,0,
1617velv-or-pbilt-Q-3,Q-3,45-130 B,7503,9470,0,3058,3965,0,45,0,0,35,10,0,130,70,0,20,40,0,
1617velv-or-pbilt-Q-4,Q-4,50-155 B,9774,9518,0,10565,4097,0,50,30,0,20,0,0,155,100,0,55,0,0,
1617velv-or-pbilt-Q-5,Q-5,65-55 R,8610,267,0,12002,4560,0,65,30,0,35,0,0,55,35,0,10,10,0,
1617velv-or-pbilt-Q-6,Q-6,45-45 T,7516,187,0,750,10652,0,45,5,0,40,0,0,45,40,0,5,0,0,
1617velv-or-pbilt-Q-7,Q-7,20-105 B,4560,10565,0,3965,9531,0,20,0,0,0,20,0,105,60,0,45,0,0,
1617velv-or-pbilt-Q-8,Q-8,70-80 B,750,12002,0,9774,9519,0,70,35,0,35,0,0,80,70,0,0,10,0,
1617velv-or-pbilt-Q-9,Q-9,145-30 R,8610,8949,0,7503,4097,0,145,80,0,45,20,0,30,10,0,20,0,0,
1617velv-or-pbilt-Q-10,Q-10,30-195 B,9231,3058,0,7516,7013,0,30,15,0,15,0,0,195,100,0,55,40,0,
1617velv-or-pbilt-Q-11,Q-11,80-31 R,11170,187,0,267,9518,0,80,10,0,30,0,40,31,10,0,11,10,0,
1617velv-or-pbilt-Q-12,Q-12,50-90 B,9470,4560,0,9520,9774,0,50,0,0,40,10,0,90,80,0,10,0,0,
1617velv-or-pbilt-Q-13,Q-13,190-90 R,750,8949,0,10565,11170,0,190,125,0,65,0,0,90,70,0,20,0,0,
1617velv-or-pbilt-Q-14,Q-14,34-20 R,9470,9518,0,9531,9519,0,34,0,0,24,10,0,20,0,0,20,0,0,
1617velv-or-pbilt-Q-15,Q-15,125-90 R,10652,3965,0,8610,9231,0,125,85,0,40,0,0,90,30,0,20,40,0,
1617velv-or-pbilt-Q-16,Q-16,85-65 R,9520,7516,0,267,4097,0,85,30,0,55,0,0,65,25,0,30,0,10,
1617velv-or-pbilt-Q-17,Q-17,215-65 R,12002,7013,0,7503,187,0,215,100,0,75,40,0,65,5,0,20,0,40,
1617velv-or-pbilt-Q-18,Q-18,65-3 R,3058,4560,0,10652,9518,0,65,20,0,45,0,0,3,0,0,3,0,0,
1617velv-or-pbilt-Q-19,Q-19,25-45 B,267,7503,0,9231,9519,0,25,25,0,0,0,0,45,5,0,40,0,0,
1617velv-or-pbilt-Q-20,Q-20,165-85 R,8610,750,0,7013,9470,0,165,90,0,35,40,0,85,0,0,45,40,0,
1617velv-or-pbilt-Q-21,Q-21,65-100 B,11170,4097,0,12002,3965,0,65,30,0,35,0,0,100,65,0,25,0,10,
1617velv-or-pbilt-Q-22,Q-22,40-115 B,9520,187,0,10565,3058,0,40,5,0,35,0,0,115,90,0,25,0,0,
1617velv-or-pbilt-Q-23,Q-23,50-115 B,7516,9531,0,9774,8949,0,50,10,0,40,0,0,115,80,0,35,0,0,
1617velv-or-pbilt-Q-24,Q-24,41-85 B,9518,7503,0,750,9520,0,41,20,0,11,10,0,85,30,0,55,0,0,
1617velv-or-pbilt-Q-25,Q-25,110-220 B,9774,3965,0,267,7013,0,110,100,0,10,0,0,220,100,0,80,40,0,
1617velv-or-pbilt-Q-26,Q-26,70-20 R,9519,11170,0,7516,8610,0,70,40,0,30,0,0,20,0,0,10,0,10,
1617velv-or-pbilt-Q-27,Q-27,105-35 R,9231,8949,0,187,4560,0,105,60,0,45,0,0,35,5,0,30,0,0,
1617velv-or-pbilt-Q-28,Q-28,56-70 B,12002,10565,0,9470,10652,0,56,5,0,11,0,40,70,40,0,30,0,0,
1617velv-or-pbilt-Q-29,Q-29,115-85 R,4097,9531,0,3058,750,0,115,70,0,35,10,0,85,45,0,20,20,0,
1617velv-or-pbilt-SF-1-1,SF-1-1,95-100 B,9520,3965,4560,9470,9774,750,95,40,0,35,20,0,100,40,0,20,40,0,
1617velv-or-pbilt-SF-1-2,SF-1-2,70-100 B,9520,3965,4560,9470,9774,750,70,30,0,40,0,0,100,65,0,35,0,0,
1617velv-or-pbilt-SF-2-1,SF-2-1,260-60 R,8949,7013,8610,267,4097,3058,260,115,0,105,40,0,60,40,0,0,20,0,
1617velv-or-pbilt-SF-2-2,SF-2-2,270-55 R,8949,7013,8610,267,4097,3058,270,120,0,110,40,0,55,0,0,5,40,10,
1617velv-or-pbilt-F-1,F-1,150-295 B,9470,9774,750,8949,7013,8610,150,25,0,45,40,40,295,85,0,70,0,140,
1617velv-or-pbilt-F-2,F-2,30-340 B,9470,9774,750,8949,7013,8610,30,0,0,30,0,0,340,85,0,55,40,160,
