TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-or-cbilt-Q-1,Q-1,20-30 B,8007,6741,0,8890,12103,0,20,10,0,0,10,0,30,0,0,30,0,0,false,false,false,false,
1617velv-or-cbilt-Q-2,Q-2,50-0 R,7497,12040,0,12041,12042,0,50,0,0,40,10,0,0,0,0,0,0,0,false,false,false,false,
1617velv-or-cbilt-Q-3,Q-3,10-40 B,7499,12108,0,8096,7474,0,10,0,0,10,0,0,40,10,0,30,0,0,false,false,false,false,
1617velv-or-cbilt-Q-4,Q-4,35-40 B,8590,10530,0,10531,9060,0,35,5,0,20,10,0,40,10,0,20,0,10,false,false,false,false,
1617velv-or-cbilt-Q-5,Q-5,55-10 R,7496,7470,0,7498,8153,0,55,15,0,40,0,0,10,0,0,0,10,0,false,false,false,false,
1617velv-or-cbilt-Q-6,Q-6,60-0 R,10585,7473,0,10765,11887,0,60,10,0,40,10,0,0,0,0,0,0,0,false,false,false,false,
1617velv-or-cbilt-Q-7,Q-7,10-41 B,8154,7474,0,12040,10530,0,10,10,0,0,0,0,41,0,0,41,0,0,false,false,false,false,
1617velv-or-cbilt-Q-8,Q-8,50-15 R,7470,7497,0,8590,8007,0,50,0,0,40,10,0,15,5,0,0,10,0,false,false,false,false,
1617velv-or-cbilt-Q-9,Q-9,50-0 R,11887,6741,0,7496,12108,0,50,0,0,40,10,0,0,0,0,0,0,0,false,false,false,false,
1617velv-or-cbilt-Q-10,Q-10,20-30 B,8890,8154,0,10765,8096,0,20,0,0,20,0,0,30,10,0,20,0,0,false,false,false,false,
1617velv-or-cbilt-Q-11,Q-11,30-10 R,12103,12042,0,9060,7473,0,30,0,0,30,0,0,10,0,0,10,0,0,false,false,false,false,
1617velv-or-cbilt-Q-12,Q-12,10-50 B,12041,10531,0,7498,10585,0,10,0,0,10,0,0,50,10,0,30,10,0,false,false,false,false,
1617velv-or-cbilt-Q-13,Q-13,10-5 R,8153,11887,0,7499,8590,0,10,10,0,0,0,0,5,5,0,0,0,0,false,false,false,false,
1617velv-or-cbilt-Q-14,Q-14,20-30 B,10765,7496,0,12042,7474,0,20,0,0,20,0,0,30,10,0,20,0,0,true,false,true,false,
1617velv-or-cbilt-Q-15,Q-15,25-50 B,6741,9060,0,8154,7497,0,25,5,0,10,10,0,50,0,0,30,10,10,true,false,false,false,
1617velv-or-cbilt-Q-16,Q-16,50-50 T,10531,7473,0,7470,12108,0,50,10,0,30,10,0,50,30,0,20,0,0,false,false,false,false,
1617velv-or-cbilt-Q-17,Q-17,30-20 R,8153,10585,0,12040,8007,0,30,0,0,30,0,0,20,10,0,10,0,0,false,false,false,false,
1617velv-or-cbilt-Q-18,Q-18,20-31 B,7499,7498,0,10530,8890,0,20,0,0,10,10,0,31,0,0,31,0,0,false,false,false,false,
1617velv-or-cbilt-Q-19,Q-19,25-25 T,8096,12103,0,12041,11887,0,25,5,0,20,0,0,25,5,0,20,0,0,false,false,false,false,
1617velv-or-cbilt-Q-20,Q-20,10-50 B,12108,9060,0,10765,8007,0,10,10,0,0,0,0,50,10,0,40,0,0,false,false,false,false,
1617velv-or-cbilt-Q-21,Q-21,45-20 R,12040,7498,0,6741,7473,0,45,5,0,30,10,0,20,10,0,10,0,0,false,false,false,false,
1617velv-or-cbilt-Q-22,Q-22,30-30 T,12103,7497,0,8153,7474,0,30,0,0,30,0,0,30,10,0,10,10,0,false,false,false,false,
1617velv-or-cbilt-Q-23,Q-23,0-50 B,8154,7499,0,12042,10531,0,0,0,0,0,0,0,50,0,0,40,10,0,false,false,false,false,
1617velv-or-cbilt-Q-24,Q-24,25-50 B,8096,10530,0,7470,10585,0,25,5,0,20,0,0,50,15,0,35,0,0,false,false,false,false,
1617velv-or-cbilt-Q-25,Q-25,30-15 R,8890,12041,0,7496,8590,0,30,0,0,30,0,0,15,5,0,10,0,0,false,false,false,false,
