TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-ormw1-Q-1,Q-1,10-30 B,6717,0,0,3093,0,0,10,30,
1617velv-ormw1-Q-2,Q-2,50-35 R,3963,0,0,10428,0,0,50,35,
1617velv-ormw1-Q-3,Q-3,45-0 R,4480,0,0,3093,0,0,45,0,
1617velv-ormw1-Q-4,Q-4,0-40 B,3963,0,0,4480,0,0,0,40,
1617velv-ormw1-Q-5,Q-5,10-45 B,11447,0,0,6564,0,0,10,45,
1617velv-ormw1-Q-6,Q-6,0-55 B,4480,0,0,6564,0,0,0,55,
1617velv-ormw1-Q-7,Q-7,45-15 R,9044,0,0,6717,0,0,45,15,
1617velv-ormw1-Q-8,Q-8,50-10 R,6564,0,0,6717,0,0,50,10,
1617velv-ormw1-Q-9,Q-9,60-10 R,6476,0,0,3963,0,0,60,10,
1617velv-ormw1-Q-10,Q-10,30-0 R,11447,0,0,3093,0,0,30,0,
1617velv-ormw1-Q-11,Q-11,20-30 B,6564,0,0,6476,0,0,20,30,
1617velv-ormw1-Q-12,Q-12,40-10 R,9044,0,0,4480,0,0,40,10,
1617velv-ormw1-Q-1,Q-1,10-30 B,6717,0,0,3093,0,0,10,30,
1617velv-ormw1-Q-2,Q-2,50-35 R,3963,0,0,10428,0,0,50,35,
1617velv-ormw1-Q-3,Q-3,45-0 R,4480,0,0,3093,0,0,45,0,
1617velv-ormw1-Q-4,Q-4,0-40 B,3963,0,0,4480,0,0,0,40,
1617velv-ormw1-Q-5,Q-5,10-45 B,11447,0,0,6564,0,0,10,45,
1617velv-ormw1-Q-6,Q-6,0-55 B,4480,0,0,6564,0,0,0,55,
1617velv-ormw1-Q-7,Q-7,45-15 R,9044,0,0,6717,0,0,45,15,
1617velv-ormw1-Q-8,Q-8,50-10 R,6564,0,0,6717,0,0,50,10,
1617velv-ormw1-Q-9,Q-9,60-10 R,6476,0,0,3963,0,0,60,10,
1617velv-ormw1-Q-10,Q-10,30-0 R,11447,0,0,3093,0,0,30,0,
1617velv-ormw1-Q-11,Q-11,20-30 B,6564,0,0,6476,0,0,20,30,
1617velv-ormw1-Q-12,Q-12,40-10 R,9044,0,0,4480,0,0,40,10,
