TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-orbe1-Q-1,Q-1,61-30 R,9774,0,0,9231,0,0,61,30,
1617velv-orbe1-Q-2,Q-2,31-60 B,10565,0,0,8949,0,0,31,60,
1617velv-orbe1-Q-3,Q-3,60-40 R,8610,0,0,3965,0,0,60,40,
1617velv-orbe1-Q-4,Q-4,16-108 B,9774,0,0,8949,0,0,16,108,
1617velv-orbe1-Q-5,Q-5,45-70 B,12002,0,0,750,0,0,45,70,
1617velv-orbe1-Q-6,Q-6,80-40 R,4097,0,0,3965,0,0,80,40,
1617velv-orbe1-Q-7,Q-7,55-61 B,10565,0,0,750,0,0,55,61,
1617velv-orbe1-Q-8,Q-8,130-60 R,8949,0,0,8610,0,0,130,60,
1617velv-orbe1-Q-9,Q-9,45-32 R,7516,0,0,9774,0,0,45,32,
1617velv-orbe1-Q-10,Q-10,95-33 R,4097,0,0,10565,0,0,95,33,
1617velv-orbe1-Q-11,Q-11,80-80 T,3965,0,0,8949,0,0,80,80,
1617velv-orbe1-Q-12,Q-12,70-70 T,7013,0,0,3058,0,0,70,70,
1617velv-orbe1-Q-13,Q-13,90-25 R,750,0,0,12002,0,0,90,25,
1617velv-orbe1-Q-14,Q-14,46-75 B,9774,0,0,3058,0,0,46,75,
1617velv-orbe1-Q-15,Q-15,40-40 T,3965,0,0,9231,0,0,40,40,
