TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-or-cmpd2-Q-1,Q-1,125-105 R,5627,4543,0,750,8165,0,125,95,0,30,0,0,105,40,0,25,40,0,false,false,false,false,
1617velv-or-cmpd2-Q-2,Q-2,135-21 R,7750,7873,0,11397,8466,0,135,25,0,70,0,40,21,0,0,21,0,0,false,false,false,false,
1617velv-or-cmpd2-Q-3,Q-3,170-140 R,11625,9769,0,7187,4855,0,170,55,0,75,40,0,140,50,0,50,40,0,false,false,false,false,
1617velv-or-cmpd2-Q-4,Q-4,115-170 B,9339,9776,0,8045,11441,0,115,40,0,35,0,40,170,100,0,50,20,0,false,false,false,false,
1617velv-or-cmpd2-Q-5,Q-5,105-125 B,3525,7875,0,6712,11089,0,105,5,0,60,40,0,125,55,0,30,40,0,false,false,false,false,
1617velv-or-cmpd2-Q-6,Q-6,65-80 B,9774,7878,0,9520,6590,0,65,35,0,20,10,0,80,30,0,50,0,0,false,false,false,false,
1617velv-or-cmpd2-Q-7,Q-7,180-115 R,8466,11441,0,9769,8165,0,180,70,0,60,40,10,115,35,0,40,0,40,false,false,false,false,
1617velv-or-cmpd2-Q-8,Q-8,120-140 B,11089,7750,0,7187,5627,0,120,45,0,65,10,0,140,75,0,25,40,0,false,false,false,false,
1617velv-or-cmpd2-Q-9,Q-9,75-210 B,6712,9520,0,7873,8045,0,75,45,0,30,0,0,210,105,0,65,40,0,false,false,false,false,
1617velv-or-cmpd2-Q-10,Q-10,145-75 R,7875,11397,0,750,7878,0,145,65,0,80,0,0,75,55,0,20,0,0,false,false,false,false,
1617velv-or-cmpd2-Q-11,Q-11,125-60 R,9339,4543,0,9774,11625,0,125,100,0,25,0,0,60,40,0,20,0,0,false,false,false,false,
1617velv-or-cmpd2-Q-12,Q-12,170-25 R,6590,4855,0,3525,9776,0,170,30,0,60,40,40,25,0,0,15,10,0,false,false,false,false,
1617velv-or-cmpd2-Q-13,Q-13,125-40 R,9520,750,0,7750,11441,0,125,60,0,45,20,0,40,0,0,40,0,0,false,false,false,false,
1617velv-or-cmpd2-Q-14,Q-14,50-165 B,11397,5627,0,9769,9339,0,50,20,0,20,10,0,165,100,0,65,0,0,false,false,false,false,
1617velv-or-cmpd2-Q-15,Q-15,90-105 B,7187,7878,0,6712,9776,0,90,50,0,40,0,0,105,80,0,25,0,0,false,false,false,false,
1617velv-or-cmpd2-Q-16,Q-16,120-45 R,8165,7873,0,3525,9774,0,120,35,0,65,20,0,45,0,0,5,40,0,false,false,false,false,
1617velv-or-cmpd2-Q-17,Q-17,200-135 R,8045,6590,0,7875,11625,0,200,110,0,50,40,0,135,55,0,80,0,0,false,false,false,false,
1617velv-or-cmpd2-Q-18,Q-18,55-130 B,8466,4855,0,11089,4543,0,55,5,0,30,20,0,130,95,0,35,0,0,false,false,false,false,
1617velv-or-cmpd2-Q-19,Q-19,95-60 R,3525,750,0,7187,9339,0,95,85,0,10,0,0,60,25,0,35,0,0,false,false,false,false,
1617velv-or-cmpd2-Q-20,Q-20,35-95 B,6712,11441,0,6590,5627,0,35,25,0,10,0,0,95,45,0,50,0,0,false,false,false,false,
1617velv-or-cmpd2-Q-21,Q-21,23-145 B,11397,8165,0,9520,4855,0,23,5,0,18,0,0,145,90,0,55,0,0,false,false,false,false,
1617velv-or-cmpd2-Q-22,Q-22,15-225 B,9776,9774,0,8466,7875,0,15,0,0,5,10,0,225,100,0,85,40,0,false,false,false,false,
1617velv-or-cmpd2-Q-23,Q-23,175-55 R,11089,7873,0,11625,7878,0,175,70,0,65,40,0,55,55,0,0,0,0,false,false,false,false,
1617velv-or-cmpd2-Q-24,Q-24,250-90 R,7750,8045,0,4543,9769,0,250,120,0,80,40,10,90,40,0,50,0,0,false,false,false,false,
1617velv-or-cmpd2-Q-25,Q-25,150-70 R,9774,6712,0,750,4855,0,150,100,0,50,0,0,70,30,0,40,0,0,false,false,false,false,
1617velv-or-cmpd2-Q-26,Q-26,55-70 B,11441,11625,0,3525,11397,0,55,10,0,45,0,0,70,10,0,20,40,0,false,false,false,false,
1617velv-or-cmpd2-Q-27,Q-27,165-195 B,5627,8466,0,8045,7878,0,165,45,0,80,40,0,195,80,0,35,40,40,false,false,false,false,
1617velv-or-cmpd2-Q-28,Q-28,55-70 B,9339,8165,0,6590,7750,0,55,25,0,30,0,0,70,50,0,20,0,0,false,false,false,false,
1617velv-or-cmpd2-Q-29,Q-29,95-75 R,7187,7875,0,4543,7873,0,95,80,0,15,0,0,75,25,0,50,0,0,false,false,false,false,
1617velv-or-cmpd2-Q-30,Q-30,225-140 R,9769,9776,0,9520,11089,0,225,100,0,65,10,50,140,75,0,45,20,0,false,false,false,false,
1617velv-or-cmpd2-SF-1-1,SF-1-1,210-130 R,8045,7875,7750,5627,8466,750,210,70,0,100,40,0,130,50,0,60,20,0,false,false,false,false,
1617velv-or-cmpd2-SF-2-1,SF-2-1,165-165 T,6590,11089,4855,7873,9769,7187,165,50,0,75,40,0,165,105,0,40,20,0,false,false,false,false,
1617velv-or-cmpd2-SF-1-2,SF-1-2,215-50 R,8045,7875,7750,5627,8466,750,215,75,0,100,40,0,50,15,0,35,0,0,false,false,false,false,
1617velv-or-cmpd2-SF-2-2,SF-2-2,160-200 B,6590,11089,4855,7873,9769,7187,160,60,0,60,40,0,200,100,0,60,40,0,false,false,false,false,
1617velv-or-cmpd2-SF-2-3,SF-2-3,175-195 B,6590,11089,4855,7873,9769,7187,175,55,0,80,40,0,195,140,0,55,0,0,false,false,false,false,
1617velv-or-cmpd2-F-1,F-1,255-60 R,8045,7875,7750,7873,9769,7187,255,105,0,110,40,0,60,25,0,35,0,0,false,false,false,false,
1617velv-or-cmpd2-F-2,F-2,275-150 R,8045,7875,7750,7873,9769,7187,275,110,0,125,40,0,150,85,0,35,20,10,false,false,false,false,
