TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-io-hclcmp,4177,Finger Tightans,1,8,250,75,5,F1,0.80,48.3,42.2,56.4,47.4,8.3,7.9,0.0,0.0,16.0,14.4,24.8,20.4,-0.8,-0.7,-7.2,-4.5,
1617velv-io-hclcmp,4443,Sock Monkeys,2,8,245,80,5,WC,0.80,38.3,35.8,29.2,27.0,23.5,20.1,0.0,0.0,21.8,20.4,-0.1,-0.2,-6.9,-4.6,16.0,13.3,
1617velv-io-hclcmp,4237,Hordes of Nords,3,8,167,115,5,FC,0.80,39.6,37.5,34.4,32.6,8.2,7.3,0.0,0.0,22.2,22.0,1.5,1.3,7.6,6.8,-2.5,-1.9,
1617velv-io-hclcmp,8682,Insurmountable Breakfast,4,6,270,75,5,,0.60,29.1,29.7,14.2,17.3,23.4,21.2,0.0,0.0,4.8,6.5,2.0,2.8,-1.2,-1.0,16.1,13.3,
1617velv-io-hclcmp,10602,NiceBot,5,6,167,125,5,,0.60,23.5,24.6,-1.4,3.5,-2.5,0.4,0.0,0.0,9.9,9.9,0.7,1.0,15.4,13.0,9.5,7.9,
1617velv-io-hclcmp,9052,Recharged Orange,6,6,160,115,5,W1,0.60,34.3,33.4,36.5,35.0,4.6,5.7,0.0,0.0,34.7,30.3,0.3,0.6,-5.2,-3.3,3.0,1.7,
1617velv-io-hclcmp,6583,Bionikats,7,6,145,125,5,,0.60,31.9,29.1,20.0,18.1,9.3,8.1,0.0,0.0,7.4,8.4,-2.0,-1.4,17.1,13.9,-5.2,-2.9,
1617velv-io-hclcmp,6072,WildBots,8,6,137,115,5,SC,0.60,27.5,26.0,23.3,21.4,-0.9,1.2,0.0,0.0,19.1,17.0,-3.2,-2.2,12.5,9.9,-8.2,-5.3,
1617velv-io-hclcmp,10038,Illuminati Confirmed,9,6,127,63,5,SC,0.60,24.2,22.8,19.2,17.5,16.5,14.4,0.0,0.0,8.4,8.4,2.8,2.2,-3.5,-2.3,8.5,7.5,
1617velv-io-hclcmp,10160,Keokuk Middle School,10,6,75,63,5,,0.60,14.0,16.1,18.5,19.4,-0.8,1.6,0.0,0.0,15.0,14.3,-0.4,0.3,0.3,-0.3,-4.8,-3.1,
1617velv-io-hclcmp,7236,Recharged Green,11,4,185,115,5,S1,0.40,47.5,41.5,45.7,40.4,16.4,14.2,0.0,0.0,25.5,22.6,2.4,2.7,3.2,1.9,-1.4,-0.8,
1617velv-io-hclcmp,8484,Cyberhounds,12,4,180,70,5,,0.40,24.9,25.4,27.4,26.8,6.7,7.2,0.0,0.0,16.3,15.8,3.9,3.3,-1.9,-1.1,-0.6,-0.4,
1617velv-io-hclcmp,4144,Engineer Imagineer,13,4,175,62,5,S1,0.40,15.5,18.1,21.1,21.7,10.0,9.6,0.0,0.0,2.6,5.4,4.3,3.9,-1.3,-1.0,-4.2,-2.7,
1617velv-io-hclcmp,6458,ShuffleBots,14,4,160,55,5,,0.40,19.8,19.9,21.7,21.2,10.3,9.4,0.0,0.0,10.4,10.5,2.5,1.9,-3.4,-2.0,1.5,0.6,
1617velv-io-hclcmp,12242,Saint Bots,15,4,135,75,5,,0.40,19.1,20.6,13.4,15.9,7.4,7.7,0.0,0.0,7.8,7.7,-0.7,0.7,4.6,4.3,1.0,0.3,
1617velv-io-hclcmp,8561,Comet Robotics,16,2,170,60,5,,0.20,14.8,15.6,4.6,7.6,3.6,3.9,0.0,0.0,16.7,15.2,-8.2,-5.3,2.7,1.6,7.5,6.4,
1617velv-io-hclcmp,9969,Wolfpack,17,2,160,50,5,,0.20,8.9,12.1,11.5,13.4,3.3,3.9,0.0,0.0,3.8,6.7,2.5,1.7,-0.7,-0.4,-1.9,-1.0,
1617velv-io-hclcmp,4173,Bionic Bulldogs,18,2,145,75,5,,0.20,11.4,14.1,5.8,9.1,0.5,1.2,0.0,0.0,0.5,2.8,5.5,5.0,4.9,4.8,0.6,0.0,
1617velv-io-hclcmp,5154,R.O.M.,19,2,145,70,5,,0.20,-1.0,5.8,-5.0,1.9,-1.3,0.3,0.0,0.0,0.0,3.2,7.2,6.3,-6.9,-4.2,10.9,8.0,
