TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-canc-cmpd1,5220,RoboKnights 5220,1,10,475,285,5,WC,1.00,160.7,139.8,134.7,118.1,62.4,55.4,0.0,0.0,49.9,43.2,29.8,26.1,18.6,15.0,7.5,6.6,
1617velv-canc-cmpd1,8381,M,2,8,445,190,5,W1,0.80,88.2,83.4,85.5,80.1,47.8,45.3,0.0,0.0,34.1,30.9,0.8,2.0,5.5,5.1,-2.8,-1.9,
1617velv-canc-cmpd1,5206,The Knights of Ni,3,8,415,225,5,SC,0.80,65.2,66.3,72.5,70.4,41.4,40.3,0.0,0.0,23.6,24.3,4.0,3.7,-3.8,-2.2,-3.6,-2.1,
1617velv-canc-cmpd1,11039,Innov8rz,4,8,405,220,5,FC,0.80,94.7,88.5,88.8,81.8,59.5,52.9,0.0,0.0,32.9,31.1,-7.3,-4.7,9.6,9.1,-3.7,-2.6,
1617velv-canc-cmpd1,10434,Negative Kelvin,5,8,260,175,5,SC,0.80,39.8,43.8,50.9,50.0,10.5,14.1,0.0,0.0,28.6,26.0,7.3,7.5,-6.6,-3.9,-4.5,-2.3,
1617velv-canc-cmpd1,548,Geek Squad,6,6,495,190,5,S1,0.60,102.9,92.0,98.1,87.2,39.2,37.2,0.0,0.0,32.0,27.8,24.8,20.7,6.8,6.3,-2.0,-1.6,
1617velv-canc-cmpd1,6436,AlphaGenesis,7,6,455,270,5,F1,0.60,118.1,108.5,101.1,92.9,80.3,69.3,0.0,0.0,16.4,18.0,3.6,5.0,17.8,16.2,-0.8,-0.6,
1617velv-canc-cmpd1,8625,,8,6,370,220,5,W2,0.60,63.2,63.1,64.7,62.5,21.1,24.4,0.0,0.0,29.6,27.3,6.9,6.5,5.6,4.8,-7.1,-4.3,
1617velv-canc-cmpd1,10917,ninja-te.ch,9,6,370,110,5,,0.60,63.9,57.2,57.4,52.9,30.4,26.0,0.0,0.0,21.4,20.5,8.5,8.2,3.6,2.5,2.8,1.7,
1617velv-canc-cmpd1,8367,ACME Robotics,10,6,305,205,5,S1,0.60,97.4,88.8,88.1,81.7,58.9,55.5,0.0,0.0,39.4,34.7,-2.8,-2.0,1.9,0.4,7.4,6.5,
1617velv-canc-cmpd1,9924,The White Hat Hackers,11,6,285,160,5,,0.60,32.0,35.7,29.8,31.8,24.9,22.1,0.0,0.0,19.8,20.7,-5.4,-3.0,-7.3,-4.2,9.6,8.0,
1617velv-canc-cmpd1,9965,MSET Lionfish,12,6,210,285,5,,0.60,77.6,73.6,56.3,55.2,31.0,30.6,0.0,0.0,14.6,15.0,17.5,15.7,14.4,12.3,6.8,6.0,
1617velv-canc-cmpd1,7854,MidKnight Madness,13,5,390,195,5,,0.50,34.8,43.4,36.8,41.0,21.8,22.9,0.0,0.0,11.0,14.1,13.9,13.5,-11.9,-7.2,9.9,9.5,
1617velv-canc-cmpd1,7464,Capitals Engineering,14,4,395,165,5,S2,0.40,42.0,47.4,39.3,44.1,14.4,17.8,0.0,0.0,4.2,8.1,21.1,18.9,2.3,2.6,0.4,0.7,
1617velv-canc-cmpd1,9144,Jet-Net,15,4,340,165,5,,0.40,16.1,24.9,2.4,11.9,24.5,25.6,0.0,0.0,-3.0,0.9,-2.4,0.2,-2.9,-1.9,16.7,14.7,
1617velv-canc-cmpd1,3791,Ziptiez,16,4,305,165,5,,0.40,11.7,20.7,16.8,23.8,4.5,8.2,0.0,0.0,16.8,17.5,-5.4,-2.5,-4.2,-2.6,-0.9,-0.6,
1617velv-canc-cmpd1,9614,Hyperion,17,4,285,130,5,S2,0.40,58.4,55.6,27.3,30.1,36.6,33.1,0.0,0.0,0.2,3.6,15.8,13.7,5.9,5.1,25.2,20.3,
1617velv-canc-cmpd1,524,Boss Bots,18,4,280,120,5,F2,0.40,19.2,26.2,21.5,26.1,-13.3,-3.6,0.0,0.0,11.1,11.3,16.6,14.1,4.8,4.3,-7.2,-4.3,
1617velv-canc-cmpd1,4943,SES Robotics,19,3,465,130,5,,0.30,38.0,43.5,44.3,46.6,26.9,29.6,0.0,0.0,17.3,17.4,-1.9,-1.2,-4.3,-2.4,-2.0,-0.8,
1617velv-canc-cmpd1,10023,GatorBots,20,3,370,270,5,,0.30,47.1,48.3,17.5,24.3,6.6,12.6,0.0,0.0,13.3,13.8,5.6,4.6,21.7,17.2,7.9,6.8,
1617velv-canc-cmpd1,9578,Purple Pi,21,3,325,130,5,,0.30,39.8,38.9,25.4,26.1,24.5,23.5,0.0,0.0,14.4,14.4,0.7,0.4,0.2,0.6,14.1,12.2,
1617velv-canc-cmpd1,8404,Quixilver,22,2,215,145,5,,0.20,5.7,15.4,1.3,10.0,1.2,5.1,0.0,0.0,-3.2,1.2,-0.3,1.6,8.0,7.5,-3.6,-2.2,
1617velv-canc-cmpd1,11898,Newark Memorial Robuckets,23,0,255,100,5,,0.00,2.6,11.2,0.0,7.5,1.7,4.6,0.0,0.0,-5.1,-1.1,8.3,8.7,-2.4,-1.1,4.9,4.7,
1617velv-canc-cmpd1,8375,Vulcan Robotics,24,0,205,70,5,,0.00,18.0,19.2,4.3,7.8,2.2,5.7,0.0,0.0,12.6,11.5,0.6,0.8,2.7,1.2,11.0,10.1,
