TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-canc-if-Q-1,Q-1,70-30 R,11182,3873,0,12105,10189,0,70,25,0,45,0,0,30,15,0,15,0,0,false,false,false,false,
1617velv-canc-if-Q-2,Q-2,95-130 B,9614,10794,0,8367,11920,0,95,25,0,20,40,10,130,100,0,30,0,0,false,false,false,false,
1617velv-canc-if-Q-3,Q-3,70-15 R,10320,3149,0,8625,11256,0,70,40,0,30,0,0,15,5,0,10,0,0,false,false,false,false,
1617velv-canc-if-Q-4,Q-4,85-20 R,4943,7464,0,6357,11475,0,85,30,0,45,10,0,20,10,0,10,0,0,false,false,false,false,
1617velv-canc-if-Q-5,Q-5,80-40 R,8625,8367,0,11548,12105,0,80,45,0,35,0,0,40,15,0,25,0,0,false,false,false,false,
1617velv-canc-if-Q-6,Q-6,35-35 T,10320,6357,0,3873,11920,0,35,5,0,30,0,0,35,20,0,15,0,0,true,false,true,false,
1617velv-canc-if-Q-7,Q-7,120-65 R,9614,7464,0,10794,11256,0,120,40,0,50,20,10,65,15,0,10,40,0,true,false,false,false,
1617velv-canc-if-Q-8,Q-8,35-50 B,3149,11475,0,11548,11182,0,35,10,0,15,10,0,50,10,0,30,0,10,false,false,false,false,
1617velv-canc-if-Q-9,Q-9,85-70 R,10189,11920,0,4943,8625,0,85,45,0,40,0,0,70,40,0,30,0,0,false,false,false,false,
1617velv-canc-if-Q-10,Q-10,75-5 R,11182,10320,0,7464,8367,0,75,35,0,40,0,0,5,0,0,5,0,0,false,false,false,false,
1617velv-canc-if-Q-11,Q-11,85-100 B,4943,10189,0,9614,3149,0,85,50,0,35,0,0,100,70,0,30,0,0,false,false,false,false,
1617velv-canc-if-Q-12,Q-12,110-65 R,10794,11475,0,3873,6357,0,110,35,0,55,20,0,65,50,0,15,0,0,false,false,false,false,
1617velv-canc-if-Q-13,Q-13,35-45 B,11256,12105,0,11548,11920,0,35,15,0,20,0,0,45,25,0,20,0,0,false,false,false,false,
1617velv-canc-if-Q-14,Q-14,10-100 B,3149,6357,0,8367,10320,0,10,10,0,0,0,0,100,35,0,65,0,0,false,false,false,false,
1617velv-canc-if-Q-15,Q-15,90-40 R,4943,11182,0,3873,11256,0,90,40,0,40,0,10,40,20,0,20,0,0,false,false,false,false,
1617velv-canc-if-Q-16,Q-16,55-155 B,12105,8625,0,11475,9614,0,55,25,0,30,0,0,155,80,0,25,40,10,false,false,false,false,
1617velv-canc-if-Q-17,Q-17,45-95 B,11548,10189,0,10794,7464,0,45,15,0,20,10,0,95,40,0,35,0,20,false,false,false,false,
1617velv-canc-if-Q-18,Q-18,100-48 R,8625,9614,0,6357,11182,0,100,60,0,20,10,10,48,0,0,48,0,0,false,false,false,false,
1617velv-canc-if-Q-19,Q-19,25-160 B,10320,12105,0,4943,10794,0,25,15,0,10,0,0,160,65,0,55,40,0,false,false,false,false,
1617velv-canc-if-Q-20,Q-20,40-70 B,7464,11920,0,3149,3873,0,40,30,0,10,0,0,70,35,0,35,0,0,false,false,false,false,
1617velv-canc-if-Q-21,Q-21,40-65 B,11475,11256,0,8367,10189,0,40,25,0,15,0,0,65,15,0,50,0,0,false,false,false,false,
1617velv-canc-if-Q-22,Q-22,60-130 B,11548,3873,0,10320,9614,0,60,35,0,25,0,0,130,85,0,5,40,0,false,false,false,false,
1617velv-canc-if-SF-1-1,SF-1-1,105-45 R,9614,10320,0,11920,3149,0,105,25,0,30,0,50,45,30,0,15,0,0,false,false,false,false,
1617velv-canc-if-SF-1-2,SF-1-2,160-15 R,9614,10320,0,11920,3149,0,160,70,0,50,40,0,15,5,0,10,0,0,false,false,false,false,
1617velv-canc-if-SF-2-1,SF-2-1,210-95 R,8367,10794,0,11182,4943,0,210,105,0,25,0,80,95,35,0,60,0,0,false,false,false,false,
1617velv-canc-if-SF-2-2,SF-2-2,140-80 R,8367,10794,0,11182,4943,0,140,100,0,30,0,10,80,40,0,30,0,10,false,false,false,false,
1617velv-canc-if-F-1,F-1,105-90 R,9614,10320,0,8367,10794,0,105,35,0,30,40,0,90,20,0,40,20,10,false,false,false,false,
1617velv-canc-if-F-2,F-2,125-120 R,9614,10320,0,8367,10794,0,125,85,0,20,20,0,120,40,0,40,40,0,false,false,false,false,
