TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-cancbu1,9784,DryKiss,1,9,175,85,5,FC,
1617velv-cancbu1,10794,Spaceballs,2,8,160,170,5,SC,
1617velv-cancbu1,548,Geek Squad,3,8,141,120,5,WC,
1617velv-cancbu1,5211,The Iron Ducks,4,7,120,90,5,,
1617velv-cancbu1,11201,Piedmont Pioneers,5,7,115,235,5,,
1617velv-cancbu1,7591,Voltage of Imagination,6,6,270,235,5,F1,
1617velv-cancbu1,9965,MSET Lionfish,7,6,241,150,5,S1,
1617velv-cancbu1,11039,Innov8rz,8,6,200,150,5,,
1617velv-cancbu1,11689,We Love Pi,9,5,240,135,5,,
1617velv-cancbu1,8865,The Intersect,10,4,225,90,5,W1,
1617velv-cancbu1,10189,Still In Beta,11,4,201,85,5,,
1617velv-cancbu1,11575,Robust Robots,12,4,151,70,5,,
1617velv-cancbu1,7593,TigerBots,13,4,85,80,5,S1,
1617velv-cancbu1,11643,Hercules Robotics,14,4,85,45,5,,
1617velv-cancbu1,11387,iHexagon,15,4,80,85,5,,
1617velv-cancbu1,9783,CircuitBreakers2.0,16,4,80,80,5,,
1617velv-cancbu1,5206,The Knights of Ni,17,4,60,76,5,,
1617velv-cancbu1,5773,Ink and Metal,18,4,30,70,5,,
1617velv-cancbu1,4157,The Duckinators,19,2,95,80,5,,
1617velv-cancbu1,8367,ACME Robotics,20,0,90,60,5,,
1617velv-cancbu1,11021,Catalyst,21,0,0,0,0,SC,
