TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-cancrc,6165,M-SET Cuttlefish,1,12,296,140,6,WC,
1617velv-cancrc,7591,Voltage of Imagination,2,10,220,150,6,FC,
1617velv-cancrc,10023,GatorBots,3,8,243,80,6,W1,
1617velv-cancrc,4799,CyberCats,4,8,112,60,6,SC,
1617velv-cancrc,7641,M-SET Betta Fish,5,7,198,65,6,SC,
1617velv-cancrc,9144,Jet-Net,6,6,182,140,6,,
1617velv-cancrc,11550,49ers STEM Leadership Institute: Java Seals,7,6,161,70,6,,
1617velv-cancrc,10917,ninja-te.ch,8,6,150,150,6,,
1617velv-cancrc,4800,RoboCats,9,6,150,85,6,S1,
1617velv-cancrc,7390,M-SET Jellyfish,10,6,148,125,6,S1,
1617velv-cancrc,8404,Quixilver,11,5,225,95,6,F1,
1617velv-cancrc,9965,MSET Lionfish,12,5,175,90,6,,
1617velv-cancrc,11527,49ers STEM Leadership Institute: The Shovels,13,4,177,65,6,,
1617velv-cancrc,4432,Tokki Robotics,14,4,161,61,6,,
1617velv-cancrc,11516,49ers STEM Leadership Institute: Evolution Robotics,15,3,215,95,6,,
1617velv-cancrc,11521,49ers STEM Leadership Institute: Vortechs,16,0,131,45,6,,
