TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA1Pk,RA2Pk,RTBeac,RTCent,RTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA1Pk,BA2Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-canc-ci-Q-1,1,1,1,9727,7391,0,11575,7593,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,3,0,0,0,0,1,0,0,0,0,0,FALSE,2,0,0,0,4,0,0,0,0,0,0,0,
1617velv-canc-ci-Q-2,1,1,2,8381,11467,0,4345,12027,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,1,TRUE,2,0,3,1,4,6,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,
1617velv-canc-ci-Q-3,1,1,3,7854,7610,0,9621,10163,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,1,1,1,2,0,3,0,0,0,0,1,FALSE,0,0,0,0,3,0,0,1,0,0,0,0,
1617velv-canc-ci-Q-4,1,1,4,11466,9783,0,10148,11467,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,3,0,4,0,0,0,0,0,0,0,0,FALSE,2,0,0,0,0,0,0,0,0,0,0,0,
1617velv-canc-ci-Q-5,1,1,5,7610,7593,0,4345,11575,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,2,0,1,3,1,0,0,0,0,0,0,0,0,TRUE,2,0,1,0,3,2,0,0,0,0,0,0,
1617velv-canc-ci-Q-6,1,1,6,7854,9621,0,11466,7391,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,1,FALSE,0,0,0,0,3,1,0,2,0,0,0,0,1,TRUE,0,0,0,3,1,0,0,3,0,0,0,0,
1617velv-canc-ci-Q-7,1,1,7,12027,10148,0,10163,9727,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,0,2,0,0,0,0,0,0,0,2,FALSE,0,0,0,0,2,0,0,0,0,0,0,0,
1617velv-canc-ci-Q-8,1,1,8,9783,7593,0,8381,9621,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,2,0,0,3,1,1,0,0,0,0,0,0,1,FALSE,1,0,3,0,3,5,0,0,0,0,0,0,
1617velv-canc-ci-Q-9,1,1,9,4345,10163,0,11466,9727,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,1,0,0,1,2,0,0,0,0,0,0,0,1,TRUE,0,0,0,1,2,0,0,1,0,0,0,0,
1617velv-canc-ci-Q-10,1,1,10,7391,7610,0,12027,9783,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,1,FALSE,0,0,3,0,1,0,0,3,0,0,0,0,0,TRUE,1,0,0,0,3,0,0,0,0,0,0,0,
