TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-cancgh,7591,Voltage of Imagination,1,10,290,245,5,WC,
1617velv-cancgh,3873,Scotbotics,2,8,245,150,5,FC,
1617velv-cancgh,8404,Quixilver,3,6,210,155,5,SC,
1617velv-cancgh,9656,Omega,4,6,205,195,5,SC,
1617velv-cancgh,6818,Aimbot,5,6,165,130,5,,
1617velv-cancgh,8872,Robopocalypse,6,5,210,245,5,W1,
1617velv-cancgh,8577,BASIS FTC,7,4,170,70,5,F1,
1617velv-cancgh,11898,Newark Memorial Robuckets,8,4,160,105,5,S1,
1617velv-cancgh,11311,Paragon,9,4,150,155,5,S1,
1617velv-cancgh,10023,GatorBots,10,3,220,200,5,,
1617velv-cancgh,3470,The Patriots,11,3,215,130,5,,
1617velv-cancgh,10761,G.O.A.T.s,12,3,190,180,5,,
1617velv-cancgh,12136,ICahn Robotics Society,13,2,125,70,5,,
