TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-canc-ps-Q-1,Q-1,25-25 T,11516,11363,0,12009,3791,0,25,5,0,20,0,0,25,5,0,20,0,0,
1617velv-canc-ps-Q-2,Q-2,10-50 B,7303,9727,0,11387,11550,0,10,10,0,0,0,0,50,5,0,45,0,0,
1617velv-canc-ps-Q-3,Q-3,55-20 R,11527,4998,0,11521,10320,0,55,35,0,20,0,0,20,10,0,10,0,0,
1617velv-canc-ps-Q-4,Q-4,20-30 B,10434,6818,0,7641,12009,0,20,10,0,10,0,0,30,10,0,10,10,0,
1617velv-canc-ps-Q-5,Q-5,46-20 R,11516,10320,0,11387,11521,0,46,5,0,41,0,0,20,10,0,10,0,0,
1617velv-canc-ps-Q-6,Q-6,25-45 B,3791,7641,0,9727,11527,0,25,5,0,20,0,0,45,15,0,20,0,10,
1617velv-canc-ps-Q-7,Q-7,80-56 R,4998,11550,0,6818,11363,0,80,10,0,60,0,10,56,5,0,11,0,40,
1617velv-canc-ps-Q-8,Q-8,50-23 R,7303,11527,0,10434,11516,0,50,30,0,20,0,0,23,0,0,23,0,0,
1617velv-canc-ps-Q-9,Q-9,51-75 B,12009,11387,0,4998,7641,0,51,10,0,41,0,0,75,45,0,30,0,0,
1617velv-canc-ps-Q-10,Q-10,30-55 B,6818,9727,0,11521,7303,0,30,20,0,10,0,0,55,5,0,30,20,0,
1617velv-canc-ps-Q-11,Q-11,50-35 R,10434,3791,0,10320,11550,0,50,10,0,0,0,40,35,5,0,30,0,0,
1617velv-canc-ps-Q-12,Q-12,41-21 R,11363,11387,0,11527,6818,0,41,0,0,41,0,0,21,10,0,1,0,10,
1617velv-canc-ps-Q-13,Q-13,70-30 R,11521,11516,0,11550,7641,0,70,10,0,20,0,40,30,0,0,10,10,10,
1617velv-canc-ps-Q-14,Q-14,70-60 R,4998,12009,0,3791,7303,0,70,40,0,30,0,0,60,0,0,20,40,0,
1617velv-canc-ps-Q-15,Q-15,20-41 B,10320,10434,0,11363,9727,0,20,0,0,20,0,0,41,10,0,21,0,10,
1617velv-canc-ps-Q-16,Q-16,20-40 B,11550,12009,0,11387,11527,0,20,10,0,10,0,0,40,10,0,30,0,0,
1617velv-canc-ps-Q-17,Q-17,35-30 R,7641,7303,0,10320,11363,0,35,5,0,30,0,0,30,0,0,10,0,20,
1617velv-canc-ps-Q-18,Q-18,70-30 R,4998,6818,0,9727,11516,0,70,30,0,30,0,10,30,10,0,20,0,0,
1617velv-canc-ps-Q-19,Q-19,55-26 R,11521,3791,0,10434,11387,0,55,5,0,40,0,10,26,25,0,1,0,0,
1617velv-canc-ps-SF-1-1,SF-1-1,85-45 R,4998,7303,0,11521,3791,0,85,40,0,25,20,0,45,10,0,35,0,0,
1617velv-canc-ps-SF-1-2,SF-1-2,85-55 R,4998,7303,0,11521,3791,0,85,30,0,15,40,0,55,10,0,45,0,0,
1617velv-canc-ps-SF-2-1,SF-2-1,30-41 B,11527,7641,0,11387,12009,0,30,30,0,0,0,0,41,10,0,31,0,0,
1617velv-canc-ps-SF-2-2,SF-2-2,35-30 R,11527,7641,0,11387,12009,0,35,5,0,20,0,10,30,10,0,20,0,0,
1617velv-canc-ps-SF-2-3,SF-2-3,80-30 R,11527,7641,0,11387,12009,0,80,10,0,20,0,50,30,10,0,20,0,0,
1617velv-canc-ps-F-1,F-1,110-50 R,4998,7303,0,11527,7641,0,110,40,0,30,40,0,50,10,0,40,0,0,
1617velv-canc-ps-F-2,F-2,105-50 R,4998,7303,0,11527,7641,0,105,40,0,25,40,0,50,10,0,40,0,0,
