TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-cancsj,6982,Metal Magicians,1,10,195,205,5,FC,1.00,73.7,69.8,73.6,68.5,39.8,36.8,0.0,0.0,8.3,10.2,22.6,19.7,3.0,2.9,-2.9,-1.7,
1617velv-cancsj,5220,RoboKnights 5220,2,10,189,205,5,WC,1.00,146.7,124.6,153.4,128.6,80.8,68.3,0.0,0.0,61.7,51.9,3.9,4.0,0.3,0.4,-7.0,-4.5,
1617velv-cancsj,6148,Orange Pi RoBEARics,3,6,274,265,5,SC,0.60,77.4,68.9,54.2,48.2,13.8,13.6,0.0,0.0,25.3,22.0,8.5,8.2,29.8,24.9,-6.7,-4.3,
1617velv-cancsj,12224,Blue Smoke,4,6,194,195,5,S1,0.60,26.3,32.8,25.0,32.5,14.0,16.3,0.0,0.0,13.8,15.9,2.1,2.9,-3.6,-2.5,4.9,2.7,
1617velv-cancsj,9924,The White Hat Hackers,5,6,166,55,5,F1,0.60,22.6,22.8,34.4,30.3,3.7,4.2,0.0,0.0,27.6,24.9,-4.3,-3.1,-4.4,-3.2,-7.4,-4.4,
1617velv-cancsj,6223,Evasive Robotics,6,6,85,265,5,SC,0.60,37.7,37.6,6.7,12.0,3.7,5.0,0.0,0.0,3.0,5.2,2.8,3.3,28.3,23.9,2.7,1.5,
1617velv-cancsj,6038,Tino Pathfinders,7,4,222,145,5,S1,0.40,32.3,34.2,9.0,13.7,16.7,16.1,0.0,0.0,10.4,11.1,11.3,10.8,-6.0,-3.9,29.4,24.3,
1617velv-cancsj,4950,Tino 49ers,8,4,160,150,5,,0.40,8.4,14.5,10.0,14.2,8.1,10.1,0.0,0.0,3.4,4.8,1.1,2.0,-4.1,-2.4,2.5,2.7,
1617velv-cancsj,669,Milpitas Xtreme Robotics,9,4,160,70,5,,0.40,4.2,9.5,9.1,12.7,-3.7,-0.8,0.0,0.0,5.2,5.6,8.3,8.2,-5.7,-3.7,0.7,0.4,
1617velv-cancsj,11099,Tacobots,10,4,155,112,5,,0.40,30.4,29.2,22.2,22.1,0.8,2.4,0.0,0.0,23.4,20.7,-2.9,-1.6,9.2,7.6,-0.9,-0.6,
1617velv-cancsj,7128,Tino Trail Blazers,11,4,139,140,5,,0.40,6.4,13.2,-23.6,-11.7,-4.0,0.8,0.0,0.0,11.6,13.4,-3.0,-2.0,1.7,0.9,28.3,23.9,
1617velv-cancsj,7303,RoboAvatars,12,2,240,110,5,W1,0.20,38.3,36.0,36.5,33.3,13.2,12.3,0.0,0.0,5.4,6.6,19.7,17.1,-0.1,-0.1,1.8,2.7,
1617velv-cancsj,596,Transformerz,13,2,154,80,5,,0.20,3.3,7.2,16.6,15.5,8.5,7.6,0.0,0.0,1.1,2.9,1.5,1.5,-7.7,-5.0,-5.5,-3.5,
1617velv-cancsj,7175,Walbots,14,2,117,165,5,,0.20,6.8,13.0,3.1,10.8,8.1,10.2,0.0,0.0,-0.6,3.4,-2.4,-1.5,1.6,0.9,2.0,1.2,
