TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-canc-ro,6148,Orange Pi RoBEARics,1,10,395,162,5,WC,1.00,97.7,85.1,93.7,81.8,37.3,32.7,0.0,0.0,30.0,27.6,26.0,21.2,4.3,3.4,-0.3,-0.2,
1617velv-canc-ro,4943,SES Robotics,2,8,305,160,5,W1,0.80,54.7,51.3,51.9,48.8,30.6,27.8,0.0,0.0,23.5,21.4,0.8,2.0,-0.0,-0.1,2.9,2.5,
1617velv-canc-ro,11039,Innov8rz,3,8,271,130,5,SC,0.80,70.3,64.0,72.5,65.4,42.0,37.3,0.0,0.0,28.5,26.9,1.1,0.4,-1.2,-0.9,-0.9,-0.6,
1617velv-canc-ro,12009,Terminal Ferocity,4,8,169,162,5,S1,0.80,38.7,41.6,40.7,42.9,21.9,22.7,0.0,0.0,16.1,16.5,2.0,3.1,-1.2,-0.8,-0.8,-0.5,
1617velv-canc-ro,6949,Einstein Eagles,5,6,346,130,5,FC,0.60,57.3,52.9,50.2,47.3,35.4,32.1,0.0,0.0,16.3,16.0,-0.8,-0.4,6.4,5.1,0.6,0.3,
1617velv-canc-ro,3470,The Patriots,6,6,256,125,5,SC,0.60,20.7,28.0,24.0,30.1,8.1,12.5,0.0,0.0,17.8,18.5,-2.4,-1.3,-2.8,-1.9,-0.4,-0.3,
1617velv-canc-ro,548,Geek Squad,7,6,250,110,5,F1,0.60,47.0,44.4,49.6,46.1,27.9,25.9,0.0,0.0,14.0,13.8,6.9,5.7,-1.7,-1.2,-0.8,-0.6,
1617velv-canc-ro,4432,Tokki Robotics,8,4,272,110,5,,0.40,36.3,34.8,31.8,31.2,19.2,17.3,0.0,0.0,17.5,16.9,-5.2,-3.3,4.8,3.6,-0.3,-0.2,
1617velv-canc-ro,8367,ACME Robotics,9,4,270,120,5,S1,0.40,44.5,41.0,39.2,37.0,20.2,19.1,0.0,0.0,25.0,22.2,-1.6,-0.8,0.8,0.4,4.5,3.5,
1617velv-canc-ro,10434,Negative Kelvin,10,4,217,105,5,,0.40,28.1,29.6,24.5,26.4,4.5,6.7,0.0,0.0,23.2,21.4,-2.5,-1.1,3.0,2.5,0.6,0.7,
1617velv-canc-ro,11863,Eaglebots,11,4,200,90,5,,0.40,23.8,25.4,25.6,26.6,24.7,22.7,0.0,0.0,2.8,5.2,-4.5,-3.1,0.7,0.4,-2.5,-1.7,
1617velv-canc-ro,11232,Ridgeview RoboRaptors,12,2,263,85,5,,0.20,22.2,24.8,21.2,23.4,8.0,9.8,0.0,0.0,10.6,11.9,5.5,4.0,-1.9,-1.2,2.8,2.5,
1617velv-canc-ro,8804,TeknoForce,13,2,161,75,5,,0.20,-6.9,2.0,-4.7,3.4,-16.4,-9.5,0.0,0.0,6.9,8.3,4.9,4.5,-2.3,-1.4,0.1,-0.0,
1617velv-canc-ro,11363,Silent Bot Deadly,14,2,127,60,5,,0.20,-1.6,3.8,-0.7,4.1,0.7,2.3,0.0,0.0,-4.0,-0.5,0.9,1.0,0.8,0.8,-1.7,-1.2,
1617velv-canc-ro,8577,BASIS FTC,15,0,277,75,5,,0.00,16.9,20.1,10.9,15.2,-0.9,2.7,0.0,0.0,6.5,8.1,11.5,9.2,-0.1,-0.1,6.1,5.0,
