TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-cancal,9914,RoboWarriors,1,8,180,90,5,FC,
1617velv-cancal,8872,Robopocalypse,2,8,170,220,5,SC,
1617velv-cancal,11475,Teravoltz,3,8,120,155,5,WC,
1617velv-cancal,6982,Metal Magicians,4,6,185,220,5,S1,
1617velv-cancal,5214,Tech Support,5,6,115,90,5,SC,
1617velv-cancal,6148,Orange Pi RoBEARics,6,4,205,135,5,F1,
1617velv-cancal,3873,Scotbotics,7,4,180,80,5,W1,
1617velv-cancal,9621,Neologics,8,4,170,115,5,,
1617velv-cancal,9657,Athena Robotics,9,4,105,75,5,,
1617velv-cancal,8804,TeknoForce,10,2,195,80,5,S1,
1617velv-cancal,524,Boss Bots,11,2,130,40,5,,
