TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA0Pk,RA1Pk,BTBeac,BTCent,BTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA0Pk,BA1Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-nyex-fl-Q-1,1,1,1,5356,11779,0,8568,9293,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,2,0,0,0,3,0,1,2,0,0,0,0,0,TRUE,0,0,0,0,1,2,0,0,0,0,0,0,
1617velv-nyex-fl-Q-2,1,1,2,10776,8767,0,5020,11246,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,1,0,3,0,0,2,0,0,0,0,0,0,0,TRUE,1,0,1,0,0,2,0,0,0,0,0,0,
1617velv-nyex-fl-Q-3,1,1,3,7230,8806,0,8863,11245,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-nyex-fl-Q-4,1,1,4,5485,8571,0,3750,8145,0,0,0,0,FALSE,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,4,2,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,
1617velv-nyex-fl-Q-5,1,1,5,9984,7743,0,7386,5927,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,1,0,1,0,1,0,0,1,0,0,0,0,0,TRUE,0,0,0,0,3,0,0,0,0,0,0,0,
1617velv-nyex-fl-Q-6,1,1,6,5484,6347,0,5065,796,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,1,0,3,0,4,4,0,0,0,0,0,0,0,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,
1617velv-nyex-fl-Q-7,1,1,7,3750,8806,0,9293,10776,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,0,4,0,0,0,0,0,0,1,0,TRUE,0,0,0,0,0,2,0,0,0,1,0,0,
1617velv-nyex-fl-Q-8,1,1,8,9984,8863,0,5020,5485,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,0,0,0,4,0,1,1,0,0,0,FALSE,0,0,0,0,1,1,0,2,0,0,1,1,
1617velv-nyex-fl-Q-9,1,1,9,7386,8145,0,796,8767,0,0,1,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,4,2,0,0,0,0,0,0,
1617velv-nyex-fl-Q-10,1,1,10,11245,11779,0,11246,6347,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,0,0,1,0,4,8,0,0,0,0,0,0,
