TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-va-cmpd1-Q-1,Q-1,35-155 B,10357,965,0,11362,8297,0,35,15,0,20,0,0,155,75,0,60,20,0,false,false,false,false,
1617velv-va-cmpd1-Q-2,Q-2,150-65 R,6633,10358,0,9803,5527,0,150,90,0,20,40,0,65,35,0,30,0,0,false,false,false,false,
1617velv-va-cmpd1-Q-3,Q-3,75-215 B,4592,7278,0,5414,354,0,75,15,0,60,0,0,215,100,0,75,40,0,false,false,false,false,
1617velv-va-cmpd1-Q-4,Q-4,155-85 R,3749,8095,0,5429,9202,0,155,95,0,20,40,0,85,60,0,25,0,0,false,false,false,false,
1617velv-va-cmpd1-Q-5,Q-5,15-75 B,8275,8094,0,10515,7090,0,15,15,0,0,0,0,75,10,0,55,0,10,false,false,false,false,
1617velv-va-cmpd1-Q-6,Q-6,65-195 B,9073,9845,0,7117,7080,0,65,15,0,40,10,0,195,100,0,55,40,0,false,false,false,false,
1617velv-va-cmpd1-Q-7,Q-7,110-145 B,8390,10357,0,7729,10358,0,110,85,0,25,0,0,145,65,0,40,40,0,false,false,false,false,
1617velv-va-cmpd1-Q-8,Q-8,140-20 R,8095,965,0,7278,10515,0,140,85,0,45,10,0,20,0,0,0,20,0,false,false,false,false,
1617velv-va-cmpd1-Q-9,Q-9,80-55 R,7080,9202,0,7090,6633,0,80,45,0,35,0,0,55,20,0,35,0,0,false,false,false,false,
1617velv-va-cmpd1-Q-10,Q-10,170-135 R,8390,7117,0,5414,3749,0,170,90,0,40,40,0,135,25,0,70,40,0,false,false,false,false,
1617velv-va-cmpd1-Q-11,Q-11,60-75 B,8094,5429,0,11362,9803,0,60,30,0,30,0,0,75,30,0,25,20,0,false,false,false,false,
1617velv-va-cmpd1-Q-12,Q-12,95-145 B,8297,4592,0,9073,5527,0,95,35,0,20,40,0,145,85,0,60,0,0,false,false,false,false,
1617velv-va-cmpd1-Q-13,Q-13,85-30 R,9845,7729,0,8275,354,0,85,30,0,35,20,0,30,10,0,10,10,0,false,false,false,false,
1617velv-va-cmpd1-Q-14,Q-14,140-90 R,10357,10515,0,3749,6633,0,140,100,0,20,20,0,90,30,0,20,40,0,true,false,true,false,
1617velv-va-cmpd1-Q-15,Q-15,95-105 B,9202,7278,0,11362,9073,0,95,35,0,60,0,0,105,60,0,45,0,0,false,false,false,false,
1617velv-va-cmpd1-Q-16,Q-16,80-140 B,5527,7090,0,8390,9845,0,80,40,0,40,0,0,140,115,0,25,0,0,false,false,false,false,
1617velv-va-cmpd1-Q-17,Q-17,30-155 B,9803,8275,0,4592,7117,0,30,10,0,20,0,0,155,60,0,45,40,10,false,false,false,false,
1617velv-va-cmpd1-Q-18,Q-18,35-200 B,7080,354,0,965,10358,0,35,25,0,10,0,0,200,115,0,45,40,0,false,false,false,false,
