TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-vancd1,8297,Geared UP!,1,10,165,120,5,WC,
1617velv-vancd1,7080,BACON,2,10,135,85,5,W1,
1617velv-vancd1,10178,The Legitimates,3,10,65,100,5,FC,
1617velv-vancd1,1885,ILITE Robotics,4,8,135,75,5,F1,
1617velv-vancd1,6481,TechnoMancers,5,8,125,120,5,SC,
1617velv-vancd1,5086,Tutu Turtles,6,6,175,100,5,S1,
1617velv-vancd1,5401,Washable Warriors,7,6,166,70,5,SC,
1617velv-vancd1,7955,Archetype,8,6,76,85,5,S2,
1617velv-vancd1,7346,Mustachio Peanuts,9,6,65,85,5,S2,
1617velv-vancd1,8764,The Mob Bots,10,6,40,45,5,S1,
1617velv-vancd1,8537,MONRObots,11,4,166,60,5,W2,
1617velv-vancd1,33,Enigma,12,4,145,70,5,,
1617velv-vancd1,7872,Rocktown Robotics,13,4,140,60,5,,
1617velv-vancd1,354,ILITE Robotics,14,4,100,50,5,,
1617velv-vancd1,6341,S.T.A.R.,15,4,95,100,5,,
1617velv-vancd1,12096,Arstotzka,16,2,110,85,5,,
1617velv-vancd1,8673,Nerdinators,17,2,85,40,5,,
1617velv-vancd1,5904,Animus Ferus,18,2,50,30,5,,
1617velv-vancd1,9803,Fifth Ray,19,2,50,30,5,,
1617velv-vancd1,11209,Code Crushing Griffins,20,0,185,55,5,,
1617velv-vancd1,10515,Xtreme Voltage,21,0,121,46,5,F2,
