TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA0Pk,RA1Pk,BTBeac,BTCent,BTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA0Pk,BA1Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-va-ncd2-Q-1,1,1,1,5429,6652,0,965,10422,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,3,0,1,0,0,0,0,0,2,true,1,0,1,0,1,0,0,0,0,0,0,0,
1617velv-va-ncd2-Q-2,1,1,2,11218,11868,0,7953,194,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,2,false,0,0,0,0,1,0,0,0,0,0,0,0,0,true,0,0,0,0,3,0,0,0,0,0,0,0,
1617velv-va-ncd2-Q-3,1,1,3,8498,7278,0,7983,5308,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,true,1,0,1,1,4,5,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-va-ncd2-Q-4,1,1,4,9064,4419,0,4970,2898,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,1,0,0,0,4,0,0,0,0,0,1,0,0,false,0,0,0,0,0,0,0,1,1,0,0,0,
1617velv-va-ncd2-Q-5,1,1,5,7729,9845,0,10869,8702,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,0,0,1,1,0,2,0,0,0,0,0,true,2,0,1,0,3,1,0,0,0,0,0,0,
1617velv-va-ncd2-Q-6,1,1,6,10422,9064,0,7278,11868,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,1,0,1,0,0,0,0,0,false,2,0,0,0,3,2,0,0,0,0,0,0,
1617velv-va-ncd2-Q-7,1,1,7,9845,5429,0,7953,6652,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,true,0,0,1,0,1,0,2,2,0,0,1,0,0,true,1,0,0,3,3,0,0,1,1,0,0,0,
1617velv-va-ncd2-Q-8,1,1,8,8702,965,0,4419,7983,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,true,1,0,0,1,1,0,0,0,0,0,0,0,0,false,2,0,0,0,3,3,0,1,0,0,0,0,
1617velv-va-ncd2-Q-9,1,1,9,10869,194,0,8498,4970,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,2,0,1,0,1,0,0,0,0,0,0,0,1,true,0,0,0,0,3,7,0,0,0,0,0,0,
1617velv-va-ncd2-Q-10,1,1,10,5308,2898,0,11218,7729,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,1,0,1,0,0,0,0,2,false,2,0,0,0,4,5,0,0,0,0,0,0,
1617velv-va-ncd2-Q-11,1,1,11,7953,9064,0,8498,965,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,2,0,0,0,2,2,0,0,0,0,0,1,2,true,3,0,1,1,2,2,0,0,0,1,0,0,
1617velv-va-ncd2-Q-12,1,1,12,194,6652,0,8702,2898,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,1,0,0,0,4,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,1,0,0,0,0,
1617velv-va-ncd2-Q-13,1,1,13,7983,5429,0,11868,7729,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,0,0,0,1,0,0,0,0,1,0,0,false,0,0,0,0,4,1,0,0,1,0,0,0,
1617velv-va-ncd2-Q-14,1,1,14,10422,4970,0,9845,5308,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,3,2,0,0,1,0,0,0,0,0,true,0,0,1,0,2,0,0,0,0,0,0,0,
1617velv-va-ncd2-Q-15,1,1,15,11218,10869,0,4419,7278,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,false,0,0,0,0,3,2,0,0,0,0,0,0,0,false,0,0,0,0,1,5,0,0,0,0,0,0,
1617velv-va-ncd2-Q-16,1,1,16,9845,194,0,9064,7983,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,false,1,0,1,0,4,0,0,2,0,0,0,0,1,false,1,0,0,0,0,1,0,0,0,0,0,0,
1617velv-va-ncd2-Q-17,1,1,17,2898,7953,0,10422,10869,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,2,0,0,0,1,2,0,0,0,0,0,0,0,true,0,0,0,0,3,1,0,0,0,0,0,0,
1617velv-va-ncd2-Q-18,1,1,18,4970,965,0,7729,7278,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,2,true,1,0,0,1,1,0,0,0,0,0,0,1,0,false,1,0,0,0,3,2,0,0,0,1,0,0,
1617velv-va-ncd2-Q-19,1,1,19,8498,8702,0,11218,5429,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,1,6,0,0,0,0,0,0,2,true,0,0,0,1,3,0,1,0,0,0,0,0,
1617velv-va-ncd2-Q-20,1,1,20,5308,4419,0,11868,6652,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,2,0,1,0,3,0,0,0,0,0,0,0,0,true,0,0,0,0,1,0,0,0,0,0,0,0,
1617velv-va-ncd2-Q-21,1,1,21,8702,7983,0,7953,4970,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,3,0,0,0,0,0,0,0,0,true,1,0,1,0,1,2,0,0,0,0,0,0,
1617velv-va-ncd2-Q-22,1,1,22,10422,7729,0,4419,8498,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,1,3,0,0,0,0,0,0,2,false,2,0,0,0,3,6,0,0,0,0,0,0,
1617velv-va-ncd2-Q-23,1,1,23,10869,6652,0,11218,9064,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,4,3,0,0,0,0,1,0,2,false,0,0,0,0,0,2,0,0,1,0,0,0,
1617velv-va-ncd2-Q-24,1,1,24,7278,5308,0,194,5429,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,1,0,1,0,0,0,0,0,0,0,false,0,0,0,1,2,0,1,0,0,0,0,0,
1617velv-va-ncd2-Q-25,1,1,25,965,11868,0,9845,2898,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,true,2,0,1,1,3,1,0,0,0,0,0,0,1,true,0,0,1,0,1,0,0,2,0,0,0,0,
1617velv-va-ncd2-SF-1-1,1,3,11,11218,8498,0,11868,9845,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,1,4,5,0,0,0,0,0,0,0,true,1,0,0,0,0,0,0,2,0,0,0,0,
1617velv-va-ncd2-SF-2-1,1,3,21,965,6652,0,4970,194,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,2,true,1,0,1,0,4,0,0,0,0,0,0,0,0,false,1,0,0,0,0,1,0,0,0,0,0,0,
1617velv-va-ncd2-SF-1-2,1,3,12,11218,8498,0,11868,9845,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,4,7,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,2,0,0,0,0,
1617velv-va-ncd2-SF-2-2,1,3,22,965,6652,0,4970,194,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,2,true,1,0,1,0,3,0,0,0,0,0,0,0,0,false,1,0,3,0,1,1,0,0,0,0,0,0,
1617velv-va-ncd2-F-1,1,4,1,11218,8498,0,965,6652,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,true,0,0,0,1,2,6,0,0,0,0,0,0,2,true,1,0,1,0,2,0,0,0,0,0,0,0,
1617velv-va-ncd2-F-2,1,4,2,11218,8498,0,965,6652,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,2,true,1,0,0,1,0,5,0,0,0,0,0,0,2,true,1,0,1,0,3,0,0,0,0,0,0,0,
