TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-ne-cmp-Q-1,Q-1,105-56 R,5037,7261,0,7260,10310,0,105,55,0,10,40,0,56,5,0,41,10,0,false,false,false,false,
1617velv-ne-cmp-Q-2,Q-2,105-80 R,11436,7229,0,5466,9041,0,105,60,0,45,0,0,80,45,0,35,0,0,false,false,false,false,
1617velv-ne-cmp-Q-3,Q-3,110-20 R,6929,7123,0,9796,9675,0,110,35,0,75,0,0,20,10,0,0,10,0,false,false,false,false,
1617velv-ne-cmp-Q-4,Q-4,70-55 R,11079,5153,0,11777,10841,0,70,40,0,30,0,0,55,5,0,50,0,0,false,false,false,false,
1617velv-ne-cmp-Q-5,Q-5,16-35 B,12340,5611,0,6412,11968,0,16,0,0,16,0,0,35,5,0,30,0,0,false,false,false,false,
1617velv-ne-cmp-Q-6,Q-6,120-130 B,7868,10107,0,10018,7261,0,120,45,0,65,10,0,130,45,0,45,40,0,false,false,false,false,
1617velv-ne-cmp-Q-7,Q-7,95-55 R,5153,7229,0,7123,6412,0,95,35,0,20,40,0,55,30,0,25,0,0,false,false,false,false,
1617velv-ne-cmp-Q-8,Q-8,65-50 R,9041,5611,0,10107,11079,0,65,5,0,20,0,40,50,10,0,40,0,0,false,false,false,false,
1617velv-ne-cmp-Q-9,Q-9,70-120 B,11968,6929,0,5466,10841,0,70,70,0,0,0,0,120,55,0,65,0,0,false,false,false,false,
1617velv-ne-cmp-Q-10,Q-10,20-65 B,11777,10018,0,9796,10310,0,20,5,0,15,0,0,65,10,0,45,10,0,false,false,false,false,
1617velv-ne-cmp-Q-11,Q-11,10-65 B,7868,9675,0,11436,7260,0,10,5,0,5,0,0,65,25,0,40,0,0,false,false,false,false,
1617velv-ne-cmp-Q-12,Q-12,36-135 B,12340,10107,0,5037,7123,0,36,15,0,21,0,0,135,40,0,55,40,0,false,false,false,false,
1617velv-ne-cmp-Q-13,Q-13,30-80 B,9675,10310,0,5611,5466,0,30,10,0,10,10,0,80,30,0,50,0,0,true,false,false,false,
1617velv-ne-cmp-Q-14,Q-14,25-110 B,10018,11436,0,5153,5037,0,25,10,0,15,0,0,110,5,0,55,40,10,false,false,false,false,
1617velv-ne-cmp-Q-15,Q-15,75-155 B,9041,6412,0,9796,7261,0,75,40,0,35,0,0,155,90,0,25,40,0,false,false,false,false,
1617velv-ne-cmp-Q-16,Q-16,20-91 B,7868,11777,0,6929,12340,0,20,0,0,20,0,0,91,30,0,61,0,0,false,false,false,false,
1617velv-ne-cmp-Q-17,Q-17,20-130 B,7260,11968,0,11079,7229,0,20,0,0,20,0,0,130,15,0,35,0,80,false,false,false,false,
1617velv-ne-cmp-Q-18,Q-18,80-55 R,10841,10310,0,6412,7868,0,80,45,0,35,0,0,55,30,0,25,0,0,false,false,false,false,
1617velv-ne-cmp-Q-19,Q-19,115-53 R,11079,7261,0,12340,11436,0,115,60,0,55,0,0,53,10,0,3,0,40,false,false,false,false,
1617velv-ne-cmp-Q-20,Q-20,100-65 R,7229,5037,0,6929,5611,0,100,40,0,20,40,0,65,5,0,60,0,0,false,false,false,false,
1617velv-ne-cmp-Q-21,Q-21,120-120 T,7123,9041,0,10841,10018,0,120,50,0,70,0,0,120,80,0,40,0,0,false,false,false,false,
1617velv-ne-cmp-Q-22,Q-22,30-110 B,7260,9796,0,5153,5466,0,30,0,0,20,10,0,110,55,0,55,0,0,false,false,false,false,
1617velv-ne-cmp-Q-23,Q-23,20-110 B,9675,11777,0,10107,11968,0,20,5,0,15,0,0,110,45,0,55,10,0,false,false,false,false,
1617velv-ne-cmp-Q-24,Q-24,180-30 R,5466,6412,0,11079,10018,0,180,55,0,85,0,40,30,10,0,10,10,0,false,false,false,false,
1617velv-ne-cmp-Q-25,Q-25,80-25 R,7123,7260,0,5611,11777,0,80,20,0,60,0,0,25,25,0,0,0,0,false,false,false,false,
1617velv-ne-cmp-Q-26,Q-26,120-45 R,10107,6929,0,10310,11436,0,120,40,0,70,10,0,45,25,0,20,0,0,false,false,false,false,
1617velv-ne-cmp-Q-27,Q-27,17-150 B,9675,12340,0,5153,9041,0,17,10,0,7,0,0,150,25,0,35,40,50,false,false,false,false,
1617velv-ne-cmp-Q-28,Q-28,75-40 R,5037,9796,0,7868,11968,0,75,20,0,45,10,0,40,10,0,30,0,0,false,false,false,false,
1617velv-ne-cmp-Q-29,Q-29,170-75 R,7261,10841,0,7229,9675,0,170,70,0,60,0,40,75,75,0,0,0,0,false,false,false,false,
