TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,BTot,
1617velv-ct-mm-Q-1,Q-1,30-50 B,11569,10132,0,7034,5518,0,30,50,
1617velv-ct-mm-Q-2,Q-2,45-20 R,8391,11169,0,8699,11174,0,45,20,
1617velv-ct-mm-Q-3,Q-3,15-0 R,8942,8643,0,5017,5520,0,15,0,
1617velv-ct-mm-Q-4,Q-4,71-50 R,40,36,0,6081,4286,0,71,50,
1617velv-ct-mm-Q-5,Q-5,93-50 R,8942,7034,0,11169,11174,0,93,50,
1617velv-ct-mm-Q-6,Q-6,20-50 B,4286,5017,0,5518,8699,0,20,50,
1617velv-ct-mm-Q-7,Q-7,47-75 B,5520,36,0,11569,40,0,47,75,
1617velv-ct-mm-Q-8,Q-8,15-60 B,8643,6081,0,10132,8391,0,15,60,
1617velv-ct-mm-Q-9,Q-9,15-42 B,5520,7034,0,8699,36,0,15,42,
1617velv-ct-mm-Q-10,Q-10,35-80 B,11174,5518,0,8643,40,0,35,80,
1617velv-ct-mm-Q-11,Q-11,20-30 B,5017,11169,0,6081,10132,0,20,30,
1617velv-ct-mm-Q-12,Q-12,5-55 B,8942,4286,0,11569,8391,0,5,55,
1617velv-ct-mm-Q-13,Q-13,80-10 R,6081,7034,0,5520,5518,0,80,10,
1617velv-ct-mm-Q-14,Q-14,110-21 R,8699,40,0,8942,10132,0,110,21,
1617velv-ct-mm-Q-15,Q-15,60-60 T,4286,11569,0,8643,11169,0,60,60,
1617velv-ct-mm-Q-16,Q-16,50-22 R,11174,8391,0,36,5017,0,50,22,
1617velv-ct-mm-Q-17,Q-17,30-45 B,6081,8699,0,11569,8643,0,30,45,
1617velv-ct-mm-Q-18,Q-18,65-90 B,5017,8391,0,7034,40,0,65,90,
1617velv-ct-mm-Q-19,Q-19,51-15 R,36,5518,0,11169,8942,0,51,15,
1617velv-ct-mm-Q-20,Q-20,15-95 B,10132,5520,0,4286,11174,0,15,95,
1617velv-ct-mm-SF-1-1,SF-1-1,80-35 R,40,8391,0,8643,8699,0,80,35,
1617velv-ct-mm-SF-1-2,SF-1-2,90-25 R,40,8391,0,8643,8699,0,90,25,
1617velv-ct-mm-SF-2-1,SF-2-1,90-120 B,7034,6081,0,11569,4286,0,90,120,
1617velv-ct-mm-SF-2-2,SF-2-2,125-80 R,7034,6081,0,11569,4286,0,125,80,
1617velv-ct-mm-SF-2-3,SF-2-3,70-25 R,7034,6081,0,11569,4286,0,70,25,
1617velv-ct-mm-F-1,F-1,100-20 R,40,8391,0,7034,6081,0,100,20,
1617velv-ct-mm-F-2,F-2,65-65 T,40,8391,0,7034,6081,0,65,65,
1617velv-ct-mm-F-3,F-3,85-105 B,40,8391,0,7034,6081,0,85,105,
1617velv-ct-mm-F-4,F-4,110-65 R,40,8391,0,7034,6081,0,110,65,
