TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-casdlj2,8097,Botcats,1,11,301,135,6,,
1617velv-casdlj2,12406,Hakuna Automata,2,10,116,75,6,,
1617velv-casdlj2,10809,Crow Force 5,3,8,230,120,6,,
1617velv-casdlj2,3650,Torrey Techies,4,8,215,120,6,,
1617velv-casdlj2,5828,E.M.P. Chaos,5,8,192,135,6,,
1617velv-casdlj2,9261,Level Up,6,7,156,100,6,,
1617velv-casdlj2,11107,Wired Up,7,6,117,100,6,,
1617velv-casdlj2,12405,Game of Drones,8,6,106,110,6,,
1617velv-casdlj2,8472,ROBOTATOES,9,6,101,95,6,,
1617velv-casdlj2,7542,OLP MicroChicks,10,5,141,65,6,,
1617velv-casdlj2,5229,Dragons,11,4,225,110,6,,
1617velv-casdlj2,9367,Torrey Techies White,12,4,166,65,6,,
1617velv-casdlj2,6003,Techno Eagles,13,4,149,91,6,,
1617velv-casdlj2,5540,Skynet,14,3,141,65,6,,
1617velv-casdlj2,11328,Foothills Engineers,15,0,160,50,6,,
