TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-casdset,4216,Rise of Hephaestus,1,10,286,130,6,,
1617velv-casdset,11212,The Clueless,2,10,272,125,6,,
1617velv-casdset,3848,Shockwave,3,9,282,90,6,,
1617velv-casdset,11411,Cherry Pi,4,8,146,120,6,,
1617velv-casdset,4262,Ridgebots,5,7,281,80,6,,
1617velv-casdset,9266,Pyrobots,6,7,201,70,6,,
1617velv-casdset,6074,RAWALA (Robot Assemblers With A Long Acronym),7,7,172,60,6,,
1617velv-casdset,12073,The Trisectors,8,6,281,80,6,,
1617velv-casdset,9164,Zorrobots,9,5,320,130,6,,
1617velv-casdset,10221,Robotx,10,4,235,85,6,,
1617velv-casdset,11350,Sloth Slowbotics,11,4,218,90,6,,
1617velv-casdset,11656,Neutron Stars,12,4,201,125,6,,
1617velv-casdset,8906,ROARbots,13,4,197,50,6,,
1617velv-casdset,11288,Seminerds,14,3,218,80,6,,
1617velv-casdset,5131,Pointers,15,2,188,65,6,,
