TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-casdrr2,11278,Virtually Creative,1,10,374,225,6,,
1617velv-casdrr2,8605,RSF Logitechies,2,10,370,155,6,,
1617velv-casdrr2,8742,RoboTechs,3,10,281,130,6,,
1617velv-casdrr2,7696,RSF Singularity,4,8,374,155,6,,
1617velv-casdrr2,8606,RSF Intergalactic Dragons,5,8,345,225,6,,
1617velv-casdrr2,11128,Inspiration,6,8,280,155,6,,
1617velv-casdrr2,9892,EngiNERDs,7,6,257,140,6,,
1617velv-casdrr2,6016,Ironwolves,8,6,225,120,6,,
1617velv-casdrr2,3712,Purple F.E.A.R. (Fierce Eagle Advanced Robotics),9,6,207,120,6,,
1617velv-casdrr2,8380,UC Robotics,10,4,221,135,6,,
1617velv-casdrr2,11764,UC HIGH CENTURIONS,11,4,220,85,6,,
1617velv-casdrr2,9049,RoboPuffs,12,4,218,95,6,,
1617velv-casdrr2,5015,Buffalo Wings,13,4,210,105,6,,
1617velv-casdrr2,10564,iMiddle Robotics,14,4,174,100,6,,
1617velv-casdrr2,8039,Return of the Adrenaline Snails,15,4,155,130,6,,
1617velv-casdrr2,6226,Bambusa,16,0,57,16,6,,
