TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-casdfp2,9441,Syndicate,1,10,416,150,6,,
1617velv-casdfp2,9920,Furious Falcons,2,10,285,150,6,,
1617velv-casdfp2,6137,RoBowties,3,9,395,206,6,,
1617velv-casdfp2,5135,Team Uncopyrightable,4,9,281,206,6,,
1617velv-casdfp2,10793,Voltrons,5,8,325,150,6,,
1617velv-casdfp2,7159,Robo Ravens,6,7,320,115,6,,
1617velv-casdfp2,8471,The Ducks,7,6,465,175,6,,
1617velv-casdfp2,2885,Kronos,8,6,246,115,6,,
1617velv-casdfp2,11285,PATENT PENDING,9,6,220,180,6,,
1617velv-casdfp2,8000,Team Paradox3,10,5,230,120,6,,
1617velv-casdfp2,3513,Domo Arigato,11,4,346,140,6,,
1617velv-casdfp2,10092,Green.Griffins,12,4,330,120,6,,
1617velv-casdfp2,9022,T-Wrecks,13,4,275,85,6,,
1617velv-casdfp2,9837,Ravenettes,14,2,200,80,6,,
1617velv-casdfp2,4278,De.Evolution,15,0,230,70,6,,
