TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-wa-cmp-Q-1,Q-1,65-55 R,6188,9549,0,11121,6424,0,65,35,0,30,0,0,55,10,0,35,10,0,
1617velv-wa-cmp-Q-2,Q-2,85-235 B,8923,6046,0,9915,8103,0,85,0,0,45,40,0,235,90,0,65,40,40,
1617velv-wa-cmp-Q-3,Q-3,175-125 R,9876,3861,0,417,11541,0,175,75,0,60,40,0,125,65,0,60,0,0,
1617velv-wa-cmp-Q-4,Q-4,5-140 B,8662,11813,0,7342,3543,0,5,5,0,0,0,0,140,100,0,40,0,0,
1617velv-wa-cmp-Q-5,Q-5,10-125 B,7935,6427,0,11984,3491,0,10,10,0,0,0,0,125,75,0,50,0,0,
1617velv-wa-cmp-Q-6,Q-6,55-120 B,5604,9330,0,2856,8693,0,55,0,0,55,0,0,120,35,0,45,40,0,
1617velv-wa-cmp-Q-7,Q-7,80-130 B,6485,10424,0,11104,11374,0,80,35,0,45,0,0,130,45,0,25,20,40,
1617velv-wa-cmp-Q-8,Q-8,95-110 B,3805,11123,0,8548,8567,0,95,25,0,30,40,0,110,40,0,30,40,0,
1617velv-wa-cmp-Q-9,Q-9,110-85 R,6559,3491,0,5920,3860,0,110,70,0,40,0,0,85,55,0,10,20,0,
1617velv-wa-cmp-Q-10,Q-10,60-50 R,8103,9330,0,6427,11813,0,60,50,0,10,0,0,50,10,0,40,0,0,
1617velv-wa-cmp-Q-11,Q-11,130-65 R,3543,9876,0,10424,6046,0,130,65,0,45,20,0,65,25,0,40,0,0,
1617velv-wa-cmp-Q-12,Q-12,115-130 B,9915,8548,0,7935,5604,0,115,80,0,35,0,0,130,65,0,65,0,0,
1617velv-wa-cmp-Q-13,Q-13,200-30 R,417,11121,0,11374,3860,0,200,120,0,80,0,0,30,10,0,20,0,0,
1617velv-wa-cmp-Q-14,Q-14,100-55 R,8567,8693,0,9549,6485,0,100,10,0,50,40,0,55,15,0,30,10,0,
1617velv-wa-cmp-Q-15,Q-15,160-95 R,11541,3805,0,11104,6188,0,160,65,0,55,40,0,95,85,0,10,0,0,
