TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-wa-wi-Q-1,Q-1,45-10 R,8693,8964,0,9549,5953,0,45,30,0,15,0,0,10,0,0,10,0,0,
1617velv-wa-wi-Q-2,Q-2,50-2 R,11865,11374,0,6395,2974,0,50,10,0,30,10,0,2,0,0,2,0,0,
1617velv-wa-wi-Q-3,Q-3,30-36 B,11109,4053,0,8495,8794,0,30,10,0,20,0,0,36,10,0,26,0,0,
1617velv-wa-wi-Q-4,Q-4,0-40 B,6046,8692,0,5971,8662,0,0,0,0,0,0,0,40,0,0,40,0,0,
1617velv-wa-wi-Q-5,Q-5,0-35 B,10473,6136,0,4213,8691,0,0,0,0,0,0,0,35,0,0,35,0,0,
1617velv-wa-wi-Q-6,Q-6,0-120 B,3861,5328,0,9387,6559,0,0,0,0,0,0,0,120,65,0,55,0,0,
1617velv-wa-wi-Q-7,Q-7,230-15 R,4054,5604,0,5446,7766,0,230,30,0,30,0,170,15,5,0,10,0,0,
1617velv-wa-wi-Q-8,Q-8,40-10 R,11541,11186,0,7830,7732,0,40,10,0,30,0,0,10,10,0,0,0,0,
1617velv-wa-wi-Q-9,Q-9,60-20 R,5447,4213,0,4053,11374,0,60,15,0,45,0,0,20,10,0,0,10,0,
1617velv-wa-wi-Q-10,Q-10,30-25 R,2974,8662,0,5953,10473,0,30,0,0,30,0,0,25,0,0,15,10,0,
1617velv-wa-wi-Q-11,Q-11,30-55 B,5446,6136,0,6046,8693,0,30,5,0,25,0,0,55,25,0,30,0,0,
1617velv-wa-wi-Q-12,Q-12,95-45 R,5604,7830,0,8964,3861,0,95,10,0,45,0,40,45,0,0,5,40,0,
1617velv-wa-wi-Q-13,Q-13,50-30 R,9387,7732,0,4054,5971,0,50,40,0,10,0,0,30,0,0,30,0,0,
1617velv-wa-wi-Q-14,Q-14,15-49 B,8691,5447,0,11186,11109,0,15,0,0,15,0,0,49,15,0,34,0,0,
1617velv-wa-wi-Q-15,Q-15,17-60 B,8495,6395,0,6559,7766,0,17,10,0,7,0,0,60,0,0,50,10,0,
1617velv-wa-wi-Q-16,Q-16,10-50 B,9549,8794,0,11865,11541,0,10,10,0,0,0,0,50,10,0,40,0,0,
1617velv-wa-wi-Q-17,Q-17,20-25 B,8692,10473,0,5328,11374,0,20,0,0,20,0,0,25,5,0,20,0,0,
1617velv-wa-wi-Q-18,Q-18,32-30 R,11109,8662,0,7732,5446,0,32,10,0,22,0,0,30,10,0,20,0,0,
1617velv-wa-wi-Q-19,Q-19,25-20 R,6395,8693,0,11186,4053,0,25,5,0,20,0,0,20,10,0,0,10,0,
1617velv-wa-wi-Q-20,Q-20,40-30 R,5604,5953,0,9387,8794,0,40,0,0,40,0,0,30,10,0,20,0,0,
1617velv-wa-wi-Q-21,Q-21,40-15 R,7766,5971,0,4213,11865,0,40,10,0,30,0,0,15,5,0,10,0,0,
1617velv-wa-wi-Q-22,Q-22,60-17 R,4054,9549,0,5328,8495,0,60,10,0,40,10,0,17,10,0,7,0,0,
1617velv-wa-wi-Q-23,Q-23,50-61 B,8691,8964,0,2974,6046,0,50,0,0,10,0,40,61,5,0,46,0,10,
1617velv-wa-wi-Q-24,Q-24,55-55 T,11541,5447,0,8692,3861,0,55,5,0,50,0,0,55,15,0,0,40,0,
1617velv-wa-wi-Q-25,Q-25,35-35 T,7830,6559,0,6136,4053,0,35,20,0,15,0,0,35,5,0,30,0,0,
1617velv-wa-wi-Q-26,Q-26,45-45 T,10473,9549,0,7732,5604,0,45,15,0,20,10,0,45,10,0,25,0,10,
1617velv-wa-wi-Q-27,Q-27,35-50 B,11374,11186,0,8662,8964,0,35,15,0,10,10,0,50,10,0,30,0,10,
1617velv-wa-wi-Q-28,Q-28,20-53 B,11865,3861,0,4054,11109,0,20,15,0,5,0,0,53,10,0,43,0,0,
1617velv-wa-wi-Q-29,Q-29,10-20 B,5328,4213,0,5446,7830,0,10,5,0,5,0,0,20,0,0,20,0,0,
1617velv-wa-wi-Q-30,Q-30,45-90 B,6046,5953,0,6559,5447,0,45,25,0,20,0,0,90,40,0,40,10,0,
1617velv-wa-wi-Q-31,Q-31,50-0 R,8691,8794,0,6395,5971,0,50,10,0,40,0,0,0,0,0,0,0,0,
1617velv-wa-wi-Q-32,Q-32,50-25 R,7766,11541,0,9387,8693,0,50,5,0,35,10,0,25,0,0,25,0,0,
1617velv-wa-wi-Q-33,Q-33,27-40 B,8495,2974,0,8692,6136,0,27,10,0,17,0,0,40,10,0,30,0,0,
1617velv-wa-wi-Q-34,Q-34,20-45 B,4053,6046,0,4054,10473,0,20,5,0,15,0,0,45,25,0,20,0,0,
1617velv-wa-wi-Q-35,Q-35,0-50 B,5446,8964,0,6395,5447,0,0,0,0,0,0,0,50,10,0,40,0,0,
1617velv-wa-wi-Q-36,Q-36,42-50 B,11109,5971,0,7830,8693,0,42,10,0,32,0,0,50,20,0,30,0,0,
1617velv-wa-wi-Q-37,Q-37,15-40 B,6136,7766,0,8662,8794,0,15,5,0,10,0,0,40,0,0,30,10,0,
1617velv-wa-wi-Q-38,Q-38,60-40 R,11865,5953,0,7732,8692,0,60,25,0,25,10,0,40,10,0,30,0,0,
1617velv-wa-wi-Q-39,Q-39,30-50 B,2974,6559,0,11541,5604,0,30,20,0,10,0,0,50,15,0,35,0,0,
1617velv-wa-wi-Q-40,Q-40,45-50 B,9549,3861,0,8691,11374,0,45,10,0,15,20,0,50,10,0,30,10,0,
1617velv-wa-wi-Q-41,Q-41,40-70 B,9387,11186,0,4213,8495,0,40,40,0,0,0,0,70,10,0,60,0,0,
1617velv-wa-wi-Q-42,Q-42,15-51 B,5328,7732,0,11109,6395,0,15,15,0,0,0,0,51,10,0,41,0,0,
1617velv-wa-wi-SF-1-1,SF-1-1,55-55 T,5604,6559,11541,5447,6046,5953,55,10,0,35,10,0,55,25,0,30,0,0,
1617velv-wa-wi-SF-2-1,SF-2-1,35-75 B,8693,8662,9549,8495,3861,4213,35,5,0,20,10,0,75,5,0,30,40,0,
