TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-mimary-Q-1,Q-1,10-165 B,10611,11489,0,7253,8935,0,10,165,
1617velv-mimary-Q-2,Q-2,85-25 R,8787,10016,0,8580,12072,0,85,25,
1617velv-mimary-Q-3,Q-3,25-60 B,11196,10425,0,7065,7045,0,25,60,
1617velv-mimary-Q-4,Q-4,35-10 R,11360,11520,0,11230,7066,0,35,10,
1617velv-mimary-Q-5,Q-5,110-30 R,5291,7048,0,9496,8688,0,110,30,
1617velv-mimary-Q-6,Q-6,85-120 B,9861,8845,0,8615,9819,0,85,120,
1617velv-mimary-Q-7,Q-7,145-31 R,10614,11231,0,8133,10019,0,145,31,
1617velv-mimary-Q-8,Q-8,65-60 R,7067,11394,0,7043,7254,0,65,60,
1617velv-mimary-Q-9,Q-9,65-66 B,7138,11717,0,9572,7049,0,65,66,
1617velv-mimary-Q-10,Q-10,50-100 B,11520,5291,0,7045,12072,0,50,100,
1617velv-mimary-Q-11,Q-11,120-40 R,11230,8935,0,7048,8787,0,120,40,
1617velv-mimary-Q-12,Q-12,50-30 R,9819,7065,0,9496,11489,0,50,30,
1617velv-mimary-Q-13,Q-13,20-60 B,8615,7067,0,7253,10614,0,20,60,
1617velv-mimary-Q-14,Q-14,65-45 R,11717,7043,0,10425,10019,0,65,45,
1617velv-mimary-Q-15,Q-15,65-75 B,8133,11394,0,7138,11196,0,65,75,
1617velv-mimary-Q-16,Q-16,90-45 R,10016,7049,0,10611,9861,0,90,45,
1617velv-mimary-Q-17,Q-17,50-80 B,11231,9572,0,11360,8845,0,50,80,
1617velv-mimary-Q-18,Q-18,145-75 R,8580,8688,0,7066,7254,0,145,75,
1617velv-mimary-Q-19,Q-19,10-40 B,9496,12072,0,8935,10425,0,10,40,
1617velv-mimary-Q-20,Q-20,40-25 R,10019,11394,0,11520,8615,0,40,25,
1617velv-mimary-Q-21,Q-21,15-60 B,9861,11489,0,11717,8787,0,15,60,
1617velv-mimary-Q-22,Q-22,130-52 R,5291,11230,0,8133,9572,0,130,52,
1617velv-mimary-Q-23,Q-23,125-30 R,9819,10614,0,7138,7066,0,125,30,
1617velv-mimary-Q-24,Q-24,90-50 R,8688,10016,0,11231,7067,0,90,50,
1617velv-mimary-Q-25,Q-25,100-70 R,8580,8845,0,11196,7049,0,100,70,
1617velv-mimary-Q-26,Q-26,35-125 B,11360,10611,0,7045,7254,0,35,125,
1617velv-mimary-Q-27,Q-27,80-125 B,7253,7065,0,7043,7048,0,80,125,
1617velv-mimary-Q-28,Q-28,26-76 B,10425,9861,0,10614,11230,0,26,76,
1617velv-mimary-Q-29,Q-29,55-75 B,8935,10019,0,5291,7067,0,55,75,
1617velv-mimary-Q-30,Q-30,65-25 R,8615,11717,0,11231,7066,0,65,25,
1617velv-mimary-Q-31,Q-31,60-75 B,7254,9496,0,10016,11196,0,60,75,
1617velv-mimary-Q-32,Q-32,5-81 B,8787,9572,0,11520,7065,0,5,81,
1617velv-mimary-Q-33,Q-33,125-55 R,8845,7253,0,11394,8688,0,125,55,
1617velv-mimary-Q-34,Q-34,95-10 R,7043,7049,0,11489,11360,0,95,10,
1617velv-mimary-Q-35,Q-35,35-80 B,12072,7138,0,10611,7048,0,35,80,
1617velv-mimary-Q-36,Q-36,30-70 B,7045,8133,0,8580,9819,0,30,70,
1617velv-mimary-Q-37,Q-37,25-44 B,11196,9861,0,11520,11231,0,25,44,
1617velv-mimary-Q-38,Q-38,75-30 R,10016,11230,0,8845,10019,0,75,30,
1617velv-mimary-Q-39,Q-39,65-155 B,11489,7254,0,10614,5291,0,65,155,
1617velv-mimary-Q-40,Q-40,125-65 R,7065,7138,0,8615,8935,0,125,65,
1617velv-mimary-Q-41,Q-41,130-16 R,9819,7043,0,12072,9572,0,130,16,
1617velv-mimary-Q-42,Q-42,70-55 R,8580,9496,0,7067,10611,0,70,55,
1617velv-mimary-Q-43,Q-43,40-100 B,7049,7045,0,8787,8688,0,40,100,
1617velv-mimary-Q-44,Q-44,80-57 R,7253,7066,0,8133,10425,0,80,57,
1617velv-mimary-Q-45,Q-45,40-110 B,11360,7048,0,11717,11394,0,40,110,
1617velv-mimary-SF-1-1,SF-1-1,60-25 R,10016,8845,7049,5291,11230,7048,60,25,
1617velv-mimary-SF-1-2,SF-1-2,95-80 R,10016,8845,7049,5291,11230,7048,95,80,
1617velv-mimary-SF-2-1,SF-2-1,100-90 R,9819,10614,7043,8580,8688,7253,100,90,
1617velv-mimary-SF-2-2,SF-2-2,125-145 B,9819,10614,7043,8580,8688,7253,125,145,
1617velv-mimary-SF-2-3,SF-2-3,95-115 B,9819,10614,7043,8580,8688,7253,95,115,
1617velv-mimary-F-1,F-1,105-20 R,10016,8845,7049,8580,8688,7253,105,20,
1617velv-mimary-F-2,F-2,30-135 B,10016,8845,7049,8580,8688,7253,30,135,
1617velv-mimary-F-3,F-3,155-65 R,10016,8845,7049,8580,8688,7253,155,65,
