TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-micol,7228,Stryke Force - Special Air Service,1,10,276,166,5,SC,1.00,51.8,49.1,43.0,42.4,23.6,21.1,0.0,0.0,29.1,25.8,-6.9,-3.1,5.9,5.1,2.9,1.5,
1617velv-micol,8239,Vicious Vassar Vulcans,2,8,214,166,5,FC,0.80,57.1,50.7,50.9,44.9,27.1,23.8,0.0,0.0,20.7,19.0,0.4,0.2,9.0,7.5,-2.7,-1.7,
1617velv-micol,5618,Control Freaks RED,3,8,175,110,5,SC,0.80,25.8,28.0,33.9,33.1,15.1,15.7,0.0,0.0,10.4,11.7,5.1,3.7,-4.8,-3.2,-3.2,-1.9,
1617velv-micol,9476,Advanced Skilltronics,4,8,150,80,5,WC,0.80,12.8,15.6,13.9,16.0,-1.4,0.7,0.0,0.0,12.7,11.6,2.7,3.9,-1.1,-0.7,0.1,0.2,
1617velv-micol,5386,Fabricators,5,6,245,95,5,S1,0.60,58.8,51.5,60.5,52.3,20.7,18.5,0.0,0.0,0.6,3.0,38.3,30.4,-0.9,-0.5,-0.8,-0.3,
1617velv-micol,11762,Metal Storm,6,6,229,60,5,,0.60,20.2,21.9,28.2,26.4,-6.2,-2.7,0.0,0.0,21.5,20.2,6.1,4.6,-1.2,-0.4,-6.8,-4.2,
1617velv-micol,6494,Control Freaks WHITE,7,6,202,110,5,F1,0.60,41.0,39.2,47.5,42.7,11.2,11.3,0.0,0.0,26.4,23.9,4.2,3.9,-0.8,-0.0,-5.8,-3.5,
1617velv-micol,11254,Robo Rhinos,8,6,198,85,5,W1,0.60,27.1,27.2,16.8,19.1,12.5,11.3,0.0,0.0,16.6,16.2,-3.9,-2.0,1.9,1.5,8.4,6.5,
1617velv-micol,10028,Mech Tribe,9,6,161,120,5,,0.60,25.4,27.1,26.7,27.5,11.8,12.6,0.0,0.0,19.4,17.9,-5.8,-3.8,-0.1,0.2,-1.2,-0.8,
1617velv-micol,11855,JoeBots,10,6,155,110,5,,0.60,17.8,19.6,7.6,11.8,12.4,10.8,0.0,0.0,8.1,10.0,-3.8,-2.3,1.1,0.9,9.1,6.8,
1617velv-micol,10309,TechnoHuskies,11,6,149,120,5,S2,0.60,58.2,51.7,48.1,43.2,25.2,21.1,0.0,0.0,19.8,18.5,4.0,4.3,9.2,7.7,0.8,0.8,
1617velv-micol,11870,West Bloomfield Veagle Vortex,12,6,109,100,5,S1,0.60,31.5,31.4,22.6,24.1,-12.4,-7.9,0.0,0.0,19.8,19.3,23.6,19.1,0.6,0.6,8.4,6.6,
1617velv-micol,11786,2PawsRoboticsJr,13,6,101,95,5,,0.60,15.4,16.8,12.2,14.6,6.2,6.0,0.0,0.0,9.0,9.6,-0.8,0.4,1.0,0.5,2.2,1.5,
1617velv-micol,11217,Plainwell Stem Academy,14,6,96,85,5,F2,0.60,18.6,21.5,16.1,18.1,-2.1,0.8,0.0,0.0,18.2,17.4,5.1,4.7,-2.6,-1.5,5.1,4.8,
1617velv-micol,5449,High Voltage,15,6,85,90,5,,0.60,7.3,11.5,2.0,6.6,0.7,2.5,0.0,0.0,2.6,5.2,-1.5,-1.3,5.4,4.9,-0.1,-0.1,
1617velv-micol,8553,Stryke Force - Screaming Eagles,16,4,164,140,5,W2,0.40,53.9,48.7,55.2,49.1,37.1,31.3,0.0,0.0,20.7,19.0,-5.0,-2.4,1.1,0.7,-2.4,-1.2,
1617velv-micol,9133,Robo Dawgs,17,4,112,45,5,,0.40,3.3,6.9,6.6,9.1,-2.5,-1.2,0.0,0.0,8.0,7.3,-0.3,1.9,-1.8,-1.4,-1.4,-1.0,
1617velv-micol,8513,JoeBots,18,2,225,110,5,S2,0.20,47.3,42.8,31.4,29.8,24.3,20.8,0.0,0.0,5.0,6.1,10.8,9.6,7.2,6.0,8.7,6.9,
1617velv-micol,9855,Mattawan FTC RoboKats,19,2,163,56,5,,0.20,15.3,16.0,13.6,14.3,3.4,4.3,0.0,0.0,13.7,12.7,0.6,0.5,-2.3,-1.6,4.0,3.2,
1617velv-micol,9376,LMS Lancers,20,2,153,140,5,,0.20,34.1,31.5,34.4,31.8,22.8,20.3,0.0,0.0,5.0,6.9,6.3,4.1,0.0,0.1,-0.3,-0.4,
1617velv-micol,12101,Bangor Middle School,21,2,130,70,5,,0.20,14.9,16.3,7.7,9.2,0.1,2.1,0.0,0.0,2.2,4.3,4.4,2.7,8.2,7.1,-0.9,-0.0,
1617velv-micol,11714,Burr Oak BossCats,22,2,96,110,5,,0.20,12.1,15.4,8.5,12.0,7.7,8.8,0.0,0.0,6.0,8.0,-0.5,-0.7,-1.2,-0.7,4.8,4.1,
1617velv-micol,9499,Destrobots,23,2,96,65,5,,0.20,9.9,12.1,5.1,7.3,-6.8,-4.1,0.0,0.0,13.7,12.8,3.2,3.2,-0.1,-0.0,5.0,4.7,
1617velv-micol,9883,Mighty Michigan Mechanics - M3,24,0,108,60,5,,0.00,-7.3,-0.4,-7.9,-1.6,0.5,1.7,0.0,0.0,-1.7,-0.5,-6.4,-2.3,0.2,0.5,0.3,0.6,
