TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-miho,8533,CSPA Miners,1,10,283,240,5,FC,
1617velv-miho,5290,Steel Eagles,2,10,202,135,5,F1,
1617velv-miho,8593,No Limits,3,10,167,155,5,WC,
1617velv-miho,10538,Team KILT,4,10,160,180,5,SC,
1617velv-miho,10803,McU-Bots,5,10,140,136,5,SC,
1617velv-miho,7693,TECHNADOS,6,8,207,175,5,W1,
1617velv-miho,11637,Grease Wolves,7,8,200,120,5,,
1617velv-miho,10016,Clarkston Robowolves,8,8,176,105,5,W2,
1617velv-miho,5957,Sonic Eagles,9,8,135,180,5,S1,
1617velv-miho,10614,Marysville Jr-ViBots,10,6,260,115,5,,
1617velv-miho,10019,Eppler Robo-TICS,11,6,242,240,5,,
1617velv-miho,11691,Scripps Dragons,12,6,212,80,5,F2,
1617velv-miho,11193,Flying DutchBots,13,6,190,100,5,,
1617velv-miho,11739,Cyborg Wolves,14,6,160,165,5,,
1617velv-miho,10546,Knightmares,15,6,131,55,5,,
1617velv-miho,8688,Marysville Jr Vi-Bots,16,4,380,110,5,,
1617velv-miho,8531,GA Bots,17,4,253,115,5,,
1617velv-miho,9020,iCreek,18,4,251,110,5,,
1617velv-miho,11360,Space Unicorns,19,4,234,85,5,,
1617velv-miho,7140,2 Liggett 2 Quit,20,4,215,135,5,,
1617velv-miho,11367,Omegabots,21,4,210,85,5,,
1617velv-miho,11705,JC Strong Bots,22,4,196,75,5,,
1617velv-miho,7688,Clarkston Crew,23,4,191,90,5,S2,
1617velv-miho,6225,Synergy,24,4,175,175,5,,
1617velv-miho,8646,Team KAOS,25,4,150,85,5,S2,
1617velv-miho,11618,Chelsea Gremlins,26,4,140,105,5,,
1617velv-miho,11729,Chelsea Crash,27,4,108,40,5,,
1617velv-miho,11129,RoboTitans,28,2,171,80,5,S1,
1617velv-miho,11305,Vallibots,29,2,170,72,5,,
1617velv-miho,11617,Chelsea Glitch,30,2,165,95,5,,
1617velv-miho,10812,STEM-Bots,31,2,163,65,5,,
1617velv-miho,7643,Tiger Tech,32,2,151,85,5,,
1617velv-miho,10805,MicroCreek,33,2,129,61,5,,
1617velv-miho,11356,Robosonics,34,2,112,50,5,,
1617velv-miho,10545,Atomic Bombs,35,0,140,65,5,,
1617velv-miho,7031,Battle Blazers,36,0,87,32,5,,
