TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA1Pk,RA2Pk,RTBeac,RTCent,RTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA1Pk,BA2Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-mi-br-Q-1,1,1,1,10319,5960,0,6482,9087,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,1,0,0,0,0,0,0,0,0,0,0,true,0,0,3,1,3,2,0,0,0,0,0,0,
1617velv-mi-br-Q-2,1,1,2,5385,11153,0,7238,11940,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,2,0,1,0,0,4,0,0,0,0,0,0,0,true,0,0,0,0,0,0,4,0,0,0,0,0,
1617velv-mi-br-Q-3,1,1,3,10024,7911,0,11266,5292,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,false,0,0,0,0,3,1,0,3,0,0,0,0,0,true,0,0,0,0,1,0,2,0,0,0,0,0,
1617velv-mi-br-Q-4,1,1,4,11217,6043,0,9133,10031,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,false,0,0,0,0,3,0,1,3,0,0,0,0,0,true,0,0,0,1,0,0,1,0,0,0,0,0,
1617velv-mi-br-Q-5,1,1,5,7837,10104,0,9476,11616,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,1,4,0,0,0,0,0,0,0,true,0,0,0,0,0,0,5,1,0,0,0,0,
1617velv-mi-br-Q-6,1,1,6,9499,6494,0,5391,5618,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,2,false,0,0,0,0,1,0,1,3,0,0,0,0,1,true,2,0,1,0,3,4,0,0,0,0,0,0,
1617velv-mi-br-Q-7,1,1,7,9087,10031,0,5385,11266,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,1,0,3,0,0,0,0,0,0,0,0,0,true,1,0,1,0,2,4,1,0,0,0,0,0,
1617velv-mi-br-Q-8,1,1,8,10104,10319,0,11217,11153,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,3,0,0,0,0,0,0,1,false,0,0,0,0,3,0,0,0,0,0,0,0,
1617velv-mi-br-Q-9,1,1,9,11940,7837,0,6494,10024,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,2,false,1,0,0,0,3,1,1,0,2,0,0,0,0,false,1,0,3,0,0,2,0,0,0,0,2,0,
1617velv-mi-br-Q-10,1,1,10,6482,5618,0,9133,7238,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,2,false,1,0,0,0,2,4,0,0,0,0,0,0,0,true,0,1,3,0,1,0,3,0,0,0,0,0,
1617velv-mi-br-Q-11,1,1,11,11616,5960,0,5391,5292,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,0,0,3,0,3,1,0,0,2,0,0,false,1,0,0,1,1,1,1,3,2,0,0,0,
1617velv-mi-br-Q-12,1,1,12,9499,7911,0,9476,6043,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,1,0,0,3,0,0,0,0,0,false,0,0,0,0,1,0,0,3,0,0,0,0,
1617velv-mi-br-Q-13,1,1,13,11266,7238,0,7837,10319,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,4,0,5,0,1,0,0,0,0,true,0,0,0,1,0,6,0,0,0,0,1,0,
