TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-mi-cmpd1,10477,Rapid Robots,1,10,325,160,5,SC,1.00,100.8,84.9,102.1,86.2,64.8,52.8,0.0,0.0,28.4,26.7,5.7,4.8,1.9,0.5,-3.2,-1.9,
1617velv-mi-cmpd1,6043,NC GEARS,2,8,510,240,5,SC,0.80,122.8,104.5,107.5,91.7,44.1,38.3,0.0,0.0,22.3,20.8,40.0,32.0,16.5,13.3,-1.2,-0.6,
1617velv-mi-cmpd1,5290,Steel Eagles,3,8,470,155,5,S1,0.80,67.2,63.8,51.1,51.2,17.9,21.0,0.0,0.0,20.3,20.1,24.3,19.7,4.7,3.0,11.4,9.6,
1617velv-mi-cmpd1,6494,Control Freaks WHITE,4,8,450,155,5,FC,0.80,94.6,85.2,88.2,77.8,84.8,69.1,0.0,0.0,20.0,20.3,-3.6,-0.6,-6.4,-3.7,12.9,11.0,
1617velv-mi-cmpd1,6079,Bionic Broncos,5,8,395,150,5,WC,0.80,44.1,50.3,51.0,54.4,20.9,24.6,0.0,0.0,23.0,23.5,4.2,4.4,-3.9,-2.3,-3.0,-1.8,
1617velv-mi-cmpd1,11394,PixelBotics,6,8,320,160,5,,0.80,64.8,65.8,70.9,69.2,25.0,28.1,0.0,0.0,37.0,33.6,7.1,6.4,-4.2,-2.3,-1.9,-1.2,
1617velv-mi-cmpd1,8845,the wild bees,7,6,477,210,5,S1,0.60,51.3,54.4,52.5,55.1,10.8,15.5,0.0,0.0,7.7,11.7,38.5,30.3,-5.7,-3.2,4.5,2.4,
1617velv-mi-cmpd1,10644,CyBugs,8,6,440,240,5,,0.60,91.3,80.4,79.3,71.6,45.6,42.1,0.0,0.0,22.8,21.1,11.8,9.2,11.2,7.8,0.8,0.8,
1617velv-mi-cmpd1,8533,CSPA Miners,9,6,430,230,5,S2,0.60,133.0,114.7,126.1,108.8,91.5,76.1,0.0,0.0,30.6,28.6,2.8,3.8,8.1,6.2,-1.2,-0.3,
1617velv-mi-cmpd1,6155,MegaBots,10,6,417,160,5,,0.60,64.3,60.4,61.9,59.2,38.0,33.9,0.0,0.0,19.8,20.1,7.3,6.9,-0.8,-0.7,3.2,1.7,
1617velv-mi-cmpd1,8531,GA Bots,11,6,365,180,5,,0.60,47.3,50.5,39.0,42.7,23.2,23.2,0.0,0.0,17.0,16.5,-4.8,1.0,12.0,9.7,-3.7,-2.0,
1617velv-mi-cmpd1,11360,Space Unicorns,12,6,360,140,5,,0.60,26.1,35.7,28.8,37.2,5.2,13.0,0.0,0.0,23.6,22.7,-0.6,1.2,-2.2,-1.3,-0.5,-0.3,
1617velv-mi-cmpd1,7049,Omega Warriors,13,6,347,145,5,,0.60,40.0,43.5,46.7,47.3,10.5,13.3,0.0,0.0,29.5,26.9,0.3,3.3,-0.4,0.0,-6.3,-3.9,
1617velv-mi-cmpd1,11217,Plainwell Stem Academy,14,6,310,150,5,,0.60,61.7,57.3,62.1,58.0,31.6,28.9,0.0,0.0,30.4,27.4,-3.5,-0.7,3.1,1.7,-3.5,-2.4,
1617velv-mi-cmpd1,9476,Advanced Skilltronics,15,6,282,180,5,,0.60,53.7,49.6,43.6,40.6,25.5,23.3,0.0,0.0,10.2,10.9,5.2,4.5,12.9,10.8,-2.8,-1.9,
1617velv-mi-cmpd1,10035,Robo Rangers,16,6,245,210,5,,0.60,58.3,58.0,48.7,49.8,21.6,21.2,0.0,0.0,34.0,31.8,-1.7,0.1,4.4,4.9,5.2,3.2,
1617velv-mi-cmpd1,8492,Titanium Trojans,17,5,390,130,5,,0.50,36.9,41.5,42.3,44.4,30.6,28.7,0.0,0.0,14.2,15.8,0.5,1.2,-8.4,-4.4,2.9,1.3,
1617velv-mi-cmpd1,5385,Enigma Riddlers,18,5,370,120,5,,0.50,51.3,48.8,53.5,50.4,14.0,14.5,0.0,0.0,39.3,34.5,-7.6,-3.1,5.6,2.8,-7.7,-4.5,
1617velv-mi-cmpd1,9931,Maelstrom,19,5,360,155,5,,0.50,47.6,43.1,45.1,40.4,14.7,14.1,0.0,0.0,30.6,27.5,4.2,3.0,-1.9,-1.6,4.4,4.2,
1617velv-mi-cmpd1,10062,Robogators,20,5,355,130,5,,0.50,9.2,23.6,18.3,29.4,18.1,22.2,0.0,0.0,4.6,8.0,-3.5,-0.4,-10.0,-6.3,0.8,0.3,
1617velv-mi-cmpd1,5957,Sonic Eagles,21,4,525,240,5,,0.40,82.6,77.2,83.1,76.0,62.9,54.0,0.0,0.0,7.8,10.3,7.8,8.5,4.1,4.3,-4.6,-3.1,
1617velv-mi-cmpd1,7138,Mechanical Mayhem,22,4,450,120,5,,0.40,45.7,45.9,52.0,49.4,29.8,25.7,0.0,0.0,19.3,19.8,-1.0,1.2,-2.4,-0.9,-3.9,-2.7,
1617velv-mi-cmpd1,11244,Fierce Avengers,23,4,425,130,5,,0.40,48.0,45.7,47.2,45.5,19.1,21.4,0.0,0.0,20.1,19.4,3.8,2.7,5.0,2.1,-4.2,-1.9,
1617velv-mi-cmpd1,7693,TECHNADOS,24,4,420,140,5,F1,0.40,44.6,49.5,24.6,31.9,0.2,8.8,0.0,0.0,21.6,20.7,18.3,15.4,4.5,4.5,15.5,13.0,
1617velv-mi-cmpd1,5411,G3 Geeks Gears and Gadgets Green,25,4,375,120,5,,0.40,39.7,43.1,26.5,32.1,19.7,20.1,0.0,0.0,21.7,23.1,-1.4,-0.2,-0.3,0.0,13.6,10.9,
1617velv-mi-cmpd1,5289,Martians,26,4,355,240,5,,0.40,54.1,52.6,35.1,37.6,10.4,12.4,0.0,0.0,20.7,20.3,2.7,4.1,20.5,15.7,-1.4,-0.8,
1617velv-mi-cmpd1,10037,M.A.R.S. Mini Rovers,27,4,355,230,5,,0.40,35.1,44.4,28.6,39.0,4.1,13.3,0.0,0.0,28.8,27.8,-4.6,-2.7,6.8,5.9,-0.4,-0.6,
1617velv-mi-cmpd1,9572,ChatterBolts,28,4,355,110,5,W1,0.40,47.4,45.8,43.5,42.1,9.6,10.8,0.0,0.0,14.7,15.8,28.8,22.6,-5.7,-3.5,9.6,7.1,
1617velv-mi-cmpd1,8580,Oakview CyberDragons,29,4,345,135,5,W2,0.40,45.4,44.0,28.8,30.6,34.2,29.8,0.0,0.0,-0.9,3.6,11.6,10.3,0.5,0.1,16.2,13.2,
1617velv-mi-cmpd1,8734,Actuators,30,4,317,110,5,,0.40,32.4,37.6,29.1,34.3,-12.5,-1.4,0.0,0.0,25.2,23.2,10.9,8.8,8.8,6.9,-5.5,-3.6,
1617velv-mi-cmpd1,5383,Neutrinos Breaking the Laws of Physics,31,2,465,165,5,,0.20,38.0,43.8,37.8,42.0,14.1,17.0,0.0,0.0,20.5,20.7,11.4,10.5,-7.9,-4.5,8.1,6.1,
1617velv-mi-cmpd1,11932,Tech Dogs,32,2,344,135,5,S2,0.20,37.1,35.3,40.0,37.8,27.3,21.4,0.0,0.0,9.6,12.3,0.3,2.0,-0.2,-0.5,-2.8,-2.1,
1617velv-mi-cmpd1,5618,Control Freaks RED,33,2,302,125,5,,0.20,25.7,29.9,25.5,27.9,15.5,17.2,0.0,0.0,13.7,14.1,2.7,2.2,-6.1,-3.6,6.4,5.6,
1617velv-mi-cmpd1,8935,Twisted Metal,34,2,275,120,5,,0.20,-2.8,13.5,2.1,16.1,3.7,9.7,0.0,0.0,6.1,8.7,-5.6,-1.4,-6.9,-3.6,2.0,0.9,
1617velv-mi-cmpd1,10611,MooTech,35,2,240,150,5,F2,0.20,15.6,24.2,-1.9,9.1,-8.4,-0.5,0.0,0.0,14.1,14.9,0.9,2.8,9.1,6.8,8.4,8.1,
1617velv-mi-cmpd1,5391,Enigma Puzzlers,36,0,290,125,5,,0.00,15.9,19.7,18.3,21.3,8.1,11.2,0.0,0.0,1.1,3.6,6.9,5.8,-0.2,-1.0,-2.1,-0.7,
