TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-miho,8533,CSPA Miners,1,10,283,240,5,FC,1.00,102.7,90.6,77.8,72.3,54.1,48.7,0.0,0.0,31.2,27.7,-1.1,-0.9,18.6,15.1,6.4,3.1,
1617velv-miho,5290,Steel Eagles,2,10,202,135,5,F1,1.00,72.3,64.1,67.2,55.7,51.4,42.9,0.0,0.0,7.3,8.7,1.5,1.7,12.2,10.8,-7.0,-2.4,
1617velv-miho,8593,No Limits,3,10,167,155,5,WC,1.00,41.4,42.5,61.1,54.6,35.2,31.9,0.0,0.0,20.6,19.7,-4.4,-2.9,-10.0,-6.2,-9.7,-5.9,
1617velv-miho,10538,Team KILT,4,10,160,180,5,SC,1.00,69.9,67.1,66.7,59.2,24.7,24.5,0.0,0.0,27.2,24.8,8.8,7.5,9.2,10.1,-6.0,-2.4,
1617velv-miho,10803,McU-Bots,5,10,140,136,5,SC,1.00,31.2,34.2,27.4,30.5,13.2,15.8,0.0,0.0,10.4,10.7,14.4,11.9,-6.7,-4.3,10.5,7.9,
1617velv-miho,7693,TECHNADOS,6,8,207,175,5,W1,0.80,64.1,57.2,35.8,34.9,20.8,20.3,0.0,0.0,7.3,8.2,7.8,6.7,28.2,21.9,0.1,0.3,
1617velv-miho,11637,Grease Wolves,7,8,200,120,5,,0.80,36.3,35.8,52.1,44.1,16.5,16.1,0.0,0.0,21.6,20.4,-1.5,-1.1,-0.3,0.3,-15.5,-8.7,
1617velv-miho,10016,Clarkston Robowolves,8,8,176,105,5,W2,0.80,31.1,31.4,36.7,34.5,25.6,22.9,0.0,0.0,13.4,13.0,-1.4,-0.8,-6.5,-3.7,0.9,0.5,
1617velv-miho,5957,Sonic Eagles,9,8,135,180,5,S1,0.80,83.5,71.2,63.1,57.3,49.6,41.1,0.0,0.0,19.1,18.3,8.8,7.7,5.9,4.0,14.5,9.8,
1617velv-miho,10614,Marysville Jr-ViBots,10,6,260,115,5,,0.60,49.2,44.8,46.1,41.1,23.4,21.6,0.0,0.0,20.1,19.5,1.7,1.6,4.0,2.1,-0.9,1.5,
1617velv-miho,10019,Eppler Robo-TICS,11,6,242,240,5,,0.60,44.9,43.4,28.7,28.9,22.6,19.8,0.0,0.0,7.8,10.4,0.0,-0.1,14.5,13.1,1.7,1.3,
1617velv-miho,11691,Scripps Dragons,12,6,212,80,5,F2,0.60,36.1,35.3,42.4,38.9,11.2,12.1,0.0,0.0,32.1,27.6,0.1,0.1,-7.3,-4.6,1.0,0.9,
1617velv-miho,11193,Flying DutchBots,13,6,190,100,5,,0.60,52.6,47.5,59.2,49.6,25.7,21.4,0.0,0.0,23.2,20.9,3.8,3.2,-0.2,1.9,-6.4,-4.1,
1617velv-miho,11739,Cyborg Wolves,14,6,160,165,5,,0.60,33.4,35.8,12.7,20.5,0.1,6.4,0.0,0.0,15.8,15.6,-2.5,-1.6,20.0,15.3,0.7,-0.2,
1617velv-miho,10546,Knightmares,15,6,131,55,5,,0.60,16.8,18.9,21.5,20.1,8.0,8.1,0.0,0.0,7.3,9.1,-1.3,-0.7,2.8,2.2,-7.5,-3.6,
1617velv-miho,8688,Marysville Jr Vi-Bots,16,4,380,110,5,,0.40,78.3,67.0,78.9,62.1,74.6,60.4,0.0,0.0,10.1,10.2,-0.0,-0.0,-6.3,-3.7,5.7,8.5,
1617velv-miho,8531,GA Bots,17,4,253,115,5,,0.40,12.3,17.3,27.8,27.1,21.7,19.3,0.0,0.0,7.5,8.3,-0.0,0.2,-16.9,-10.6,1.4,0.8,
1617velv-miho,9020,iCreek,18,4,251,110,5,,0.40,19.4,23.7,11.8,17.7,11.1,14.0,0.0,0.0,7.0,8.4,-0.4,-0.2,1.6,1.3,5.9,4.6,
1617velv-miho,11360,Space Unicorns,19,4,234,85,5,,0.40,28.3,28.7,-14.2,-5.0,2.7,6.0,0.0,0.0,16.9,15.8,-0.3,-0.3,9.0,7.2,33.5,26.5,
1617velv-miho,7140,2 Liggett 2 Quit,20,4,215,135,5,,0.40,23.2,27.7,-19.3,-4.9,2.6,8.3,0.0,0.0,13.7,13.3,-0.1,-0.0,7.0,6.0,35.5,26.5,
1617velv-miho,11367,Omegabots,21,4,210,85,5,,0.40,29.0,30.9,8.5,13.3,16.7,16.3,0.0,0.0,0.5,4.4,-2.2,-1.3,14.0,11.4,6.5,6.1,
1617velv-miho,11705,JC Strong Bots,22,4,196,75,5,,0.40,-12.2,1.0,7.5,12.8,-9.6,-2.2,0.0,0.0,6.4,8.4,-0.3,0.1,-8.7,-5.5,-10.9,-6.4,
1617velv-miho,7688,Clarkston Crew,23,4,191,90,5,S2,0.40,21.0,23.4,9.2,15.7,4.9,6.1,0.0,0.0,10.2,12.0,0.6,0.7,5.2,4.5,6.6,3.1,
1617velv-miho,6225,Synergy,24,4,175,175,5,,0.40,28.2,28.4,12.9,13.8,0.3,2.3,0.0,0.0,6.5,7.2,2.7,2.4,18.8,16.4,-3.4,-1.9,
1617velv-miho,8646,Team KAOS,25,4,150,85,5,S2,0.40,28.8,28.8,19.2,20.1,-0.3,2.0,0.0,0.0,27.1,23.8,1.5,1.3,0.6,1.6,9.0,7.0,
