TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-micmpd2-Q-1,Q-1,85-110 B,6283,5663,0,9221,11735,0,85,110,
1617velv-micmpd2-Q-2,Q-2,75-110 B,7047,9855,0,9908,10538,0,75,110,
1617velv-micmpd2-Q-3,Q-3,150-110 R,10614,8646,0,6294,8553,0,150,110,
1617velv-micmpd2-Q-4,Q-4,75-130 B,6134,10031,0,8593,7837,0,75,130,
1617velv-micmpd2-Q-5,Q-5,10-190 B,11713,6225,0,8579,11691,0,10,190,
1617velv-micmpd2-Q-6,Q-6,135-65 R,7048,8688,0,5954,8487,0,135,65,
1617velv-micmpd2-Q-7,Q-7,70-200 B,11276,11231,0,10255,7228,0,70,200,
1617velv-micmpd2-Q-8,Q-8,95-150 B,7023,10016,0,7253,11254,0,95,150,
1617velv-micmpd2-Q-9,Q-9,80-120 B,7902,10176,0,5291,11617,0,80,120,
1617velv-micmpd2-Q-10,Q-10,155-125 R,8646,11735,0,7837,8579,0,155,125,
1617velv-micmpd2-Q-11,Q-11,55-95 B,6225,5954,0,6134,9855,0,55,95,
1617velv-micmpd2-Q-12,Q-12,115-65 R,11276,8487,0,9221,10538,0,115,65,
1617velv-micmpd2-Q-13,Q-13,140-120 R,7048,7228,0,7047,10016,0,140,120,
1617velv-micmpd2-Q-14,Q-14,190-110 R,11254,5291,0,10031,8688,0,190,110,
1617velv-micmpd2-Q-15,Q-15,115-90 R,7253,11617,0,11231,6294,0,115,90,
1617velv-micmpd2-Q-16,Q-16,40-145 B,6283,11691,0,10614,10176,0,40,145,
1617velv-micmpd2-Q-17,Q-17,105-185 B,5663,7902,0,8593,7023,0,105,185,
1617velv-micmpd2-Q-18,Q-18,130-165 B,9908,8553,0,10255,11713,0,130,165,
1617velv-micmpd2-Q-19,Q-19,90-120 B,10538,5291,0,8646,7048,0,90,120,
1617velv-micmpd2-Q-20,Q-20,140-135 R,7253,7837,0,5954,11276,0,140,135,
1617velv-micmpd2-Q-21,Q-21,81-125 B,7047,9221,0,8579,11617,0,81,125,
1617velv-micmpd2-Q-22,Q-22,105-140 B,6294,6134,0,7228,7902,0,105,140,
1617velv-micmpd2-Q-23,Q-23,105-0 R,9908,5663,0,10031,8487,0,105,0,
1617velv-micmpd2-Q-24,Q-24,40-110 B,8553,10176,0,8593,11231,0,40,110,
1617velv-micmpd2-Q-25,Q-25,145-30 R,7023,10614,0,11735,6225,0,145,30,
1617velv-micmpd2-Q-26,Q-26,130-165 B,10016,10255,0,8688,11691,0,130,165,
1617velv-micmpd2-Q-27,Q-27,45-105 B,9855,11713,0,6283,11254,0,45,105,
1617velv-micmpd2-Q-28,Q-28,85-50 R,8579,5954,0,5663,6294,0,85,50,
1617velv-micmpd2-Q-29,Q-29,115-50 R,6134,5291,0,11231,9908,0,115,50,
1617velv-micmpd2-Q-30,Q-30,100-155 B,8487,7047,0,8553,7253,0,100,155,
1617velv-micmpd2-Q-31,Q-31,135-135 T,11617,8593,0,10538,11691,0,135,135,
1617velv-micmpd2-Q-32,Q-32,75-75 T,11713,10016,0,10614,9221,0,75,75,
1617velv-micmpd2-Q-33,Q-33,115-180 B,7837,8688,0,6283,7023,0,115,180,
1617velv-micmpd2-Q-34,Q-34,125-160 B,7048,11735,0,11276,7902,0,125,160,
1617velv-micmpd2-Q-35,Q-35,80-110 B,7228,11254,0,8646,6225,0,80,110,
1617velv-micmpd2-Q-36,Q-36,100-40 R,10031,10255,0,9855,10176,0,100,40,
1617velv-micmpd2-Q-37,Q-37,145-60 R,11691,5954,0,5291,8553,0,145,60,
1617velv-micmpd2-Q-38,Q-38,125-35 R,8579,9908,0,6283,10016,0,125,35,
1617velv-micmpd2-Q-39,Q-39,135-60 R,8688,6294,0,11735,10538,0,135,60,
1617velv-micmpd2-Q-40,Q-40,140-75 R,11231,8487,0,7837,11254,0,140,75,
1617velv-micmpd2-Q-41,Q-41,100-75 R,7253,10176,0,11713,8646,0,100,75,
1617velv-micmpd2-Q-42,Q-42,80-160 B,9221,8593,0,7228,9855,0,80,160,
1617velv-micmpd2-Q-43,Q-43,120-130 B,10031,11617,0,7023,11276,0,120,130,
1617velv-micmpd2-Q-44,Q-44,135-65 R,7902,10255,0,6225,7047,0,135,65,
1617velv-micmpd2-Q-45,Q-45,160-60 R,7048,10614,0,5663,6134,0,160,60,
1617velv-micmpd2-SF-1-1,SF-1-1,140-130 R,7253,10255,11691,7048,7902,11735,140,130,
1617velv-micmpd2-SF-1-2,SF-1-2,120-120 T,7253,10255,11691,7048,7902,11735,120,120,
1617velv-micmpd2-SF-1-3,SF-1-3,195-95 R,7253,10255,11691,7048,7902,11735,195,95,
1617velv-micmpd2-SF-2-1,SF-2-1,115-190 B,10614,7023,8688,8646,8593,10538,115,190,
1617velv-micmpd2-SF-2-2,SF-2-2,155-150 R,10614,7023,8688,8646,8593,10538,155,150,
1617velv-micmpd2-SF-2-3,SF-2-3,115-165 B,10614,7023,8688,8646,8593,10538,115,165,
1617velv-micmpd2-F-1,F-1,195-165 R,7253,10255,11691,8646,8593,10538,195,165,
1617velv-micmpd2-F-2,F-2,115-195 B,7253,10255,11691,8646,8593,10538,115,195,
1617velv-micmpd2-F-3,F-3,220-145 R,7253,10255,11691,8646,8593,10538,220,145,
