TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-mial,10255,RoboDux,1,10,338,170,5,WC,1.00,99.0,86.8,99.3,86.9,30.3,27.8,0.0,0.0,66.9,56.1,3.0,3.5,-1.3,-0.6,0.9,0.4,
1617velv-mial,7253,Raging Robots,2,10,219,145,5,FC,1.00,60.6,52.8,62.6,54.3,25.8,22.3,0.0,0.0,32.3,28.7,0.5,0.8,1.9,0.9,-3.9,-2.5,
1617velv-mial,6043,NC GEARS,3,8,293,125,5,W1,0.80,68.8,61.4,78.5,67.1,20.2,18.5,0.0,0.0,21.9,18.6,35.6,29.5,-8.9,-5.3,-0.8,-0.5,
1617velv-mial,10474,Artificial Intellegence,4,8,267,155,5,SC,0.80,54.4,51.5,55.3,51.8,30.4,28.0,0.0,0.0,25.1,24.2,-0.1,-0.3,-0.9,-0.4,0.0,0.0,
1617velv-mial,7911,NC GEARS,5,8,220,170,5,F1,0.80,65.9,60.9,66.6,61.1,27.0,23.2,0.0,0.0,11.5,15.2,25.2,20.7,2.2,1.7,-2.9,-1.9,
1617velv-mial,11987,East Grand Rapids Middle School,6,8,161,75,5,SC,0.80,15.5,19.5,14.4,18.8,2.9,5.5,0.0,0.0,11.8,13.2,-0.5,0.2,1.2,0.5,-0.1,0.1,
1617velv-mial,5663,Twisted Devils Red,7,8,144,95,5,,0.80,24.5,26.4,24.5,26.2,6.7,8.8,0.0,0.0,19.7,18.3,-5.1,-2.9,3.2,2.1,-3.2,-2.0,
1617velv-mial,7023,HexaSonics,8,6,301,110,5,,0.60,59.7,53.7,56.1,51.8,47.7,40.2,0.0,0.0,6.6,8.5,3.9,4.2,1.5,0.6,2.1,1.1,
1617velv-mial,10037,M.A.R.S. Mini Rovers,9,6,264,115,5,W2,0.60,65.2,55.7,60.5,52.7,30.8,26.0,0.0,0.0,35.6,30.8,-4.4,-2.7,3.2,1.5,1.5,1.4,
1617velv-mial,7254,N.E.R.D.S. (Nerdy Engineering Robotic Design Students,10,6,234,95,5,F2,0.60,44.0,40.9,26.6,27.2,16.3,15.1,0.0,0.0,26.9,25.5,-0.2,-0.2,0.9,0.5,16.5,13.1,
