TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-micon,8734,Actuators,1,10,216,111,5,WC,
1617velv-micon,8553,Stryke Force - Screaming Eagles,2,10,97,130,5,FC,
1617velv-micon,10176,Robotex,3,8,251,95,5,SC,
1617velv-micon,7228,Stryke Force - Special Air Service,4,8,195,165,5,W1,
1617velv-micon,10813,Kearsley Scrap Rats,5,8,141,120,5,F1,
1617velv-micon,7305,The GearCats - Clague Middle School,6,8,104,165,5,SC,
1617velv-micon,9895,Robohills,7,6,280,115,5,F2,
1617velv-micon,7479,Techno Hawks - Red Team,8,6,215,90,5,W2,
1617velv-micon,8206,Kearsley Clockworks,9,6,195,90,5,S1,
1617velv-micon,5960,Iron Dams,10,6,192,115,5,S2,
1617velv-micon,10552,Concord Bot,11,6,136,65,5,,
1617velv-micon,11714,Burr Oak BossCats,12,6,135,110,5,,
1617velv-micon,9624,Spartobots,13,6,132,80,5,,
1617velv-micon,7668,Trojanbots,14,6,130,90,5,S1,
1617velv-micon,7360,The Screwdrivers,15,6,121,71,5,,
1617velv-micon,8511,Gryphon Bots,16,6,110,55,5,,
1617velv-micon,9855,Mattawan FTC RoboKats,17,6,86,75,5,,
1617velv-micon,9297,Droid Technicians (Blue),18,4,136,125,5,,
1617velv-micon,6811,Hardcore Hard Drives,19,4,136,60,5,,
1617velv-micon,7031,Battle Blazers,20,4,120,70,5,,
1617velv-micon,9070,Techno Warriors,21,4,97,130,5,S2,
1617velv-micon,11696,Bedford Botz,22,4,95,65,5,,
1617velv-micon,10678,Gear Grinders Junior 2.0,23,4,75,65,5,,
1617velv-micon,6359,Bruin Bots,24,4,70,40,5,,
1617velv-micon,10735,Engineers of the Square Table,25,4,59,35,5,,
1617velv-micon,9458,Stinging Bots,26,4,15,70,5,,
1617velv-micon,6036,Junior Robot Commander,27,2,139,80,5,,
1617velv-micon,8656,Bee Bots,28,2,126,105,5,,
1617velv-micon,7445,Techno Hawks - Black Team,29,2,116,65,5,,
1617velv-micon,7238,Blue and White Lightning Strikes,30,2,102,90,5,,
1617velv-micon,7792,Nindroids,31,2,91,90,5,,
1617velv-micon,10540,Gear Grinders Junior,32,2,30,85,5,,
1617velv-micon,8142,BeastMode Mounties,33,0,111,45,5,,
