TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-midet,8531,GA Bots,1,9,105,100,5,WC,
1617velv-midet,12113,Armadillo Pups,2,9,70,100,5,SC,
1617velv-midet,9572,ChatterBolts,3,8,135,100,5,W1,
1617velv-midet,11432,SAY Play Warriors 1,4,8,67,80,5,FC,
1617velv-midet,10210,Aztechs,5,7,55,45,5,SC,
1617velv-midet,12095,S.T.E.M Warriors,6,6,75,35,5,S1,
1617velv-midet,11176,Panthers,7,6,55,100,5,,
1617velv-midet,8377,Munger Mechanical Lions,8,6,47,50,5,,
1617velv-midet,10280,TechnoLions,9,5,37,45,5,F1,
1617velv-midet,9352,Holbrook Hawks,10,4,95,40,5,,
1617velv-midet,12177,Transformers-Mark Twain DPSCD,11,4,77,56,5,S1,
1617velv-midet,12112,GCMS Circuit Breakers,12,4,70,40,5,,
1617velv-midet,11438,SAY Play Warriors 2,13,3,120,45,5,,
1617velv-midet,11726,Hack 29th St.,14,2,100,75,5,,
1617velv-midet,11013,AHCS Cougars,15,2,75,35,5,,
1617velv-midet,10856,UPAIR,16,1,65,40,5,,
1617velv-midet,8376,Team TACO,17,0,35,15,5,,
