TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-mimary,10016,Clarkston Robowolves,1,10,210,90,5,WC,
1617velv-mimary,9819,RoboRats,2,10,191,130,5,SC,
1617velv-mimary,10614,Marysville Jr-ViBots,3,10,172,155,5,S1,
1617velv-mimary,8580,Oakview CyberDragons,4,8,255,145,5,FC,
1617velv-mimary,5291,TOWR The Oxford Wildcats Robotics,5,8,252,155,5,SC,
1617velv-mimary,7253,Raging Robots,6,8,222,165,5,F2,
1617velv-mimary,7043,Golden Gears,7,8,211,130,5,S2,
1617velv-mimary,7065,Molten Metal,8,8,195,125,5,,
1617velv-mimary,11717,Baker Bobcats,9,8,190,110,5,,
1617velv-mimary,11230,OMS ElektraKatz,10,8,158,130,5,S1,
1617velv-mimary,8845,the wild bees,11,6,290,125,5,W1,
1617velv-mimary,8688,Marysville Jr Vi-Bots,12,6,250,145,5,F1,
1617velv-mimary,11394,PixelBotics,13,6,245,110,5,,
1617velv-mimary,7049,Omega Warriors,14,6,230,95,5,W2,
1617velv-mimary,7048,Purple Protons,15,6,225,125,5,S2,
1617velv-mimary,7045,BLOWNFUSES,16,6,180,125,5,,
1617velv-mimary,8935,Twisted Metal,17,6,170,165,5,,
1617velv-mimary,8787,Pirates,18,6,125,100,5,,
1617velv-mimary,11520,Omegabots,19,6,115,81,5,,
1617velv-mimary,7138,Mechanical Mayhem,20,4,250,125,5,,
1617velv-mimary,11196,madgamerz,21,4,245,75,5,,
1617velv-mimary,7067,Junkyard Bots,22,4,240,75,5,,
1617velv-mimary,8615,iSpartans,23,4,210,120,5,,
1617velv-mimary,11231,Cyborg Cats,24,4,181,145,5,,
1617velv-mimary,11360,Space Unicorns,25,4,145,80,5,,
1617velv-mimary,7254,N.E.R.D.S. (Nerdy Engineering Robotic Design Students,26,2,295,125,5,,
1617velv-mimary,7066,The Juggernauts,27,2,197,80,5,,
1617velv-mimary,9572,ChatterBolts,28,2,188,66,5,,
1617velv-mimary,10019,Eppler Robo-TICS,29,2,186,55,5,,
1617velv-mimary,9496,ChatterBots,30,2,185,70,5,,
1617velv-mimary,10611,MooTech,31,2,180,80,5,,
1617velv-mimary,10425,A Flock of Nerds,32,2,163,57,5,,
1617velv-mimary,12072,BWV Jr. Robosapiens,33,2,136,100,5,,
1617velv-mimary,8133,Bionic Sailors,34,0,235,65,5,,
1617velv-mimary,9861,Cavalier Cougars,35,0,196,85,5,,
1617velv-mimary,11489,Tsunami Samurai,36,0,130,65,5,,
