TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-micmpd2-Q-1,Q-1,85-110 B,6283,5663,0,9221,11735,0,85,40,0,35,10,0,110,40,0,30,40,0,
1617velv-micmpd2-Q-2,Q-2,75-110 B,7047,9855,0,9908,10538,0,75,35,0,40,0,0,110,65,0,45,0,0,
1617velv-micmpd2-Q-3,Q-3,150-110 R,10614,8646,0,6294,8553,0,150,65,0,75,10,0,110,100,0,10,0,0,
1617velv-micmpd2-Q-4,Q-4,75-130 B,6134,10031,0,8593,7837,0,75,25,0,10,40,0,130,95,0,35,0,0,
1617velv-micmpd2-Q-5,Q-5,10-190 B,11713,6225,0,8579,11691,0,10,10,0,0,0,0,190,90,0,60,40,0,
1617velv-micmpd2-Q-6,Q-6,135-65 R,7048,8688,0,5954,8487,0,135,105,0,30,0,0,65,35,0,20,10,0,
1617velv-micmpd2-Q-7,Q-7,70-200 B,11276,11231,0,10255,7228,0,70,25,0,45,0,0,200,85,0,75,0,40,
1617velv-micmpd2-Q-8,Q-8,95-150 B,7023,10016,0,7253,11254,0,95,60,0,35,0,0,150,85,0,65,0,0,
1617velv-micmpd2-Q-9,Q-9,80-120 B,7902,10176,0,5291,11617,0,80,20,0,60,0,0,120,105,0,15,0,0,
1617velv-micmpd2-Q-10,Q-10,155-125 R,8646,11735,0,7837,8579,0,155,55,0,60,40,0,125,100,0,25,0,0,
1617velv-micmpd2-Q-11,Q-11,55-95 B,6225,5954,0,6134,9855,0,55,35,0,20,0,0,95,15,0,40,20,20,
1617velv-micmpd2-Q-12,Q-12,115-65 R,11276,8487,0,9221,10538,0,115,25,0,10,40,40,65,10,0,55,0,0,
1617velv-micmpd2-Q-13,Q-13,140-120 R,7048,7228,0,7047,10016,0,140,85,0,55,0,0,120,75,0,45,0,0,
1617velv-micmpd2-Q-14,Q-14,190-110 R,11254,5291,0,10031,8688,0,190,100,0,30,20,40,110,75,0,35,0,0,
1617velv-micmpd2-Q-15,Q-15,115-90 R,7253,11617,0,11231,6294,0,115,70,0,45,0,0,90,55,0,35,0,0,
1617velv-micmpd2-Q-16,Q-16,40-145 B,6283,11691,0,10614,10176,0,40,25,0,15,0,0,145,85,0,40,20,0,
1617velv-micmpd2-Q-17,Q-17,105-185 B,5663,7902,0,8593,7023,0,105,30,0,35,40,0,185,85,0,60,40,0,
1617velv-micmpd2-Q-18,Q-18,130-165 B,9908,8553,0,10255,11713,0,130,70,0,60,0,0,165,90,0,75,0,0,
1617velv-micmpd2-Q-19,Q-19,90-120 B,10538,5291,0,8646,7048,0,90,30,0,20,40,0,120,55,0,55,10,0,
1617velv-micmpd2-Q-20,Q-20,140-135 R,7253,7837,0,5954,11276,0,140,75,0,65,0,0,135,80,0,15,40,0,
1617velv-micmpd2-Q-21,Q-21,81-125 B,7047,9221,0,8579,11617,0,81,55,0,26,0,0,125,95,0,30,0,0,
1617velv-micmpd2-Q-22,Q-22,105-140 B,6294,6134,0,7228,7902,0,105,25,0,40,40,0,140,30,0,70,40,0,
1617velv-micmpd2-Q-23,Q-23,105-0 R,9908,5663,0,10031,8487,0,105,55,0,50,0,0,0,0,0,0,0,0,
1617velv-micmpd2-Q-24,Q-24,40-110 B,8553,10176,0,8593,11231,0,40,0,0,20,20,0,110,65,0,45,0,0,
1617velv-micmpd2-Q-25,Q-25,145-30 R,7023,10614,0,11735,6225,0,145,45,0,60,40,0,30,30,0,0,0,0,
1617velv-micmpd2-Q-26,Q-26,130-165 B,10016,10255,0,8688,11691,0,130,90,0,40,0,0,165,105,0,40,20,0,
1617velv-micmpd2-Q-27,Q-27,45-105 B,9855,11713,0,6283,11254,0,45,10,0,35,0,0,105,40,0,55,10,0,
1617velv-micmpd2-Q-28,Q-28,85-50 R,8579,5954,0,5663,6294,0,85,25,0,20,40,0,50,30,0,20,0,0,
1617velv-micmpd2-Q-29,Q-29,115-50 R,6134,5291,0,11231,9908,0,115,45,0,30,40,0,50,0,0,50,0,0,
1617velv-micmpd2-Q-30,Q-30,100-155 B,8487,7047,0,8553,7253,0,100,35,0,25,40,0,155,100,0,55,0,0,
1617velv-micmpd2-Q-31,Q-31,135-135 T,11617,8593,0,10538,11691,0,135,115,0,20,0,0,135,60,0,35,40,0,
1617velv-micmpd2-Q-32,Q-32,75-75 T,11713,10016,0,10614,9221,0,75,50,0,25,0,0,75,35,0,40,0,0,
1617velv-micmpd2-Q-33,Q-33,115-180 B,7837,8688,0,6283,7023,0,115,85,0,30,0,0,180,100,0,70,10,0,
1617velv-micmpd2-Q-34,Q-34,125-160 B,7048,11735,0,11276,7902,0,125,40,0,45,40,0,160,45,0,75,40,0,
1617velv-micmpd2-Q-35,Q-35,80-110 B,7228,11254,0,8646,6225,0,80,35,0,45,0,0,110,70,0,40,0,0,
1617velv-micmpd2-Q-36,Q-36,100-40 R,10031,10255,0,9855,10176,0,100,55,0,45,0,0,40,10,0,30,0,0,
1617velv-micmpd2-Q-37,Q-37,145-60 R,11691,5954,0,5291,8553,0,145,60,0,65,20,0,60,10,0,30,20,0,
1617velv-micmpd2-Q-38,Q-38,125-35 R,8579,9908,0,6283,10016,0,125,65,0,60,0,0,35,15,0,20,0,0,
1617velv-micmpd2-Q-39,Q-39,135-60 R,8688,6294,0,11735,10538,0,135,85,0,50,0,0,60,30,0,30,0,0,
1617velv-micmpd2-Q-40,Q-40,140-75 R,11231,8487,0,7837,11254,0,140,60,0,40,40,0,75,25,0,50,0,0,
1617velv-micmpd2-Q-41,Q-41,100-75 R,7253,10176,0,11713,8646,0,100,30,0,30,40,0,75,25,0,40,10,0,
1617velv-micmpd2-Q-42,Q-42,80-160 B,9221,8593,0,7228,9855,0,80,55,0,25,0,0,160,115,0,45,0,0,
1617velv-micmpd2-Q-43,Q-43,120-130 B,10031,11617,0,7023,11276,0,120,85,0,35,0,0,130,85,0,35,0,10,
1617velv-micmpd2-Q-44,Q-44,135-65 R,7902,10255,0,6225,7047,0,135,55,0,40,40,0,65,30,0,25,10,0,
