TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA0Pk,RA1Pk,BTBeac,BTCent,BTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA0Pk,BA1Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-mi-mas-Q-1,1,1,1,11244,10645,0,10644,6811,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,1,0,0,0,3,0,0,0,0,0,0,0,0,false,1,0,0,0,1,0,0,0,0,0,0,0,
1617velv-mi-mas-Q-2,1,1,2,8613,8646,0,7479,12362,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,0,0,2,2,0,0,0,0,0,0,0,true,0,0,0,1,0,0,0,0,0,0,0,0,
1617velv-mi-mas-Q-3,1,1,3,6283,7688,0,7047,7360,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,true,0,0,0,0,0,1,0,0,0,0,0,0,0,false,0,0,0,0,4,1,0,0,0,0,0,0,
1617velv-mi-mas-Q-4,1,1,4,7085,10297,0,10538,11129,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,1,3,0,0,1,0,0,0,0,0,0,0,true,0,0,0,3,3,4,0,0,0,0,0,0,
1617velv-mi-mas-Q-5,1,1,5,11729,7445,0,8027,10315,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,3,0,4,1,0,0,0,0,0,0,0,true,0,0,0,1,0,0,2,0,0,0,0,0,
1617velv-mi-mas-Q-6,1,1,6,10255,11637,0,6359,8734,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,3,0,0,0,0,0,0,0,0,false,0,0,0,0,1,0,0,1,0,0,0,0,
1617velv-mi-mas-Q-7,1,1,7,5663,9070,0,9297,11617,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,1,0,0,0,0,0,0,0,0,false,0,0,0,0,1,0,5,0,0,0,0,0,
1617velv-mi-mas-Q-8,1,1,8,5980,10552,0,7792,11618,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,5,0,0,0,0,0,0,0,true,0,0,0,1,1,0,0,0,0,0,0,0,
1617velv-mi-mas-Q-9,1,1,9,11713,7668,0,6079,8613,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,1,0,1,0,0,2,0,0,0,0,0,0,
1617velv-mi-mas-Q-10,1,1,10,7479,10255,0,10538,6283,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,2,0,3,1,2,9,0,0,0,0,0,0,0,false,0,0,0,0,2,5,0,0,0,0,0,0,
1617velv-mi-mas-Q-11,1,1,11,11617,6359,0,11729,6811,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,3,0,2,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-mi-mas-Q-12,1,1,12,7445,10645,0,10552,7688,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,4,0,0,0,0,0,0,0,
1617velv-mi-mas-Q-13,1,1,13,10644,10297,0,9070,8734,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,1,0,4,3,0,0,0,0,1,0,0,0,false,0,0,0,0,0,0,0,1,0,0,0,1,
1617velv-mi-mas-Q-14,1,1,14,7668,7360,0,11618,11244,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,0,0,0,0,1,0,false,1,0,0,0,4,0,0,0,0,1,0,0,
1617velv-mi-mas-Q-15,1,1,15,8646,11637,0,10315,5663,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,2,0,1,0,1,3,0,0,0,0,0,0,0,false,0,0,3,1,0,0,0,0,0,0,0,0,
1617velv-mi-mas-Q-16,1,1,16,7047,7085,0,8027,11713,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,2,0,0,0,1,2,0,0,0,0,0,0,0,true,0,0,1,0,1,0,0,0,0,0,0,0,
1617velv-mi-mas-Q-17,1,1,17,11129,12362,0,5980,9297,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,1,0,1,0,0,4,2,0,0,0,0,0,
1617velv-mi-mas-Q-18,1,1,18,6079,10538,0,7792,11617,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,1,0,4,2,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-mi-mas-Q-19,1,1,19,10255,11244,0,9070,10552,0,0,0,0,false,false,false,0,0,0,false,false,false,1,0,0,0,0,0,1,0,true,2,0,0,0,3,7,0,1,0,0,0,0,0,true,0,0,1,0,0,0,1,0,0,0,0,0,
1617velv-mi-mas-Q-20,1,1,20,8027,6811,0,8646,8734,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2,0,0,1,4,1,0,0,0,0,0,0,
1617velv-mi-mas-Q-21,1,1,21,6359,11618,0,7479,7047,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,1,0,0,0,0,0,0,0,0,0,0,true,0,0,1,0,4,1,0,0,0,0,0,0,
