TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-mi-br,5618,Control Freaks RED,1,10,189,130,5,WC,1.00,61.4,59.5,56.6,55.2,36.3,33.6,0.0,0.0,29.0,26.7,-3.5,-0.4,-0.4,-0.4,5.2,4.7,
1617velv-mi-br,6482,Red Storm Robotics-Red,2,10,138,120,5,FC,1.00,39.5,39.4,44.1,42.3,25.6,24.8,0.0,0.0,15.4,15.6,-0.1,-0.2,-1.2,-0.8,-3.3,-2.1,
1617velv-mi-br,5391,Enigma Puzzlers,3,8,303,130,5,SC,0.80,78.0,68.1,68.6,59.5,27.8,24.4,0.0,0.0,21.7,19.4,24.0,20.0,4.5,4.3,4.9,4.2,
1617velv-mi-br,7837,The Thunder Colts,4,8,215,111,5,SC,0.80,52.9,47.7,37.6,35.4,22.0,20.8,0.0,0.0,25.6,23.4,2.4,1.3,2.9,2.2,12.5,10.1,
1617velv-mi-br,7911,NC GEARS,5,8,177,130,5,F1,0.80,56.7,49.9,58.9,51.3,9.4,9.0,0.0,0.0,16.7,16.0,32.1,25.9,-1.5,-0.9,-0.7,-0.5,
1617velv-mi-br,6494,Control Freaks WHITE,6,6,282,120,5,W1,0.60,75.0,63.1,71.4,59.7,58.0,47.7,0.0,0.0,6.2,6.3,7.4,6.1,3.3,3.0,0.2,0.3,
1617velv-mi-br,5385,Enigma Riddlers,7,6,275,125,5,S1,0.60,60.6,52.4,62.9,53.3,25.2,20.9,0.0,0.0,31.9,27.7,3.3,3.4,0.1,0.4,-2.4,-1.4,
1617velv-mi-br,9499,Destrobots,8,6,239,111,5,,0.60,14.5,21.2,12.6,20.1,-2.9,2.2,0.0,0.0,9.1,10.4,7.7,8.1,0.7,0.4,1.2,0.7,
1617velv-mi-br,6043,NC GEARS,9,6,203,101,5,S1,0.60,46.0,43.0,40.2,37.7,3.7,4.7,0.0,0.0,11.2,11.3,25.6,22.1,5.5,5.0,0.2,0.4,
1617velv-mi-br,10104,That OTHER Team,10,6,189,85,5,S2,0.60,15.2,18.9,18.0,20.7,2.8,6.0,0.0,0.0,14.6,14.0,-1.3,-0.5,-1.0,-0.6,-1.8,-1.2,
1617velv-mi-br,11217,Plainwell Stem Academy,11,6,186,101,5,F2,0.60,41.9,37.2,47.9,40.9,17.6,14.7,0.0,0.0,24.7,21.6,0.9,1.7,-1.3,-0.8,-4.6,-2.9,
1617velv-mi-br,10024,Twisted Devils Black,12,6,164,105,5,,0.60,18.5,25.3,11.0,19.4,0.4,5.3,0.0,0.0,12.0,13.1,-0.2,1.7,6.3,5.1,1.2,0.7,
1617velv-mi-br,11153,The Lightning Colts,13,6,109,105,5,,0.60,8.2,16.9,8.1,17.0,8.9,12.5,0.0,0.0,4.1,7.0,-3.3,-1.6,-1.5,-1.1,1.6,0.9,
1617velv-mi-br,9087,Twisted Devils Green,14,6,75,65,5,S2,0.60,25.6,22.8,27.6,24.0,9.7,8.0,0.0,0.0,19.9,17.8,-1.9,-1.6,-2.2,-1.4,0.2,0.1,
1617velv-mi-br,5960,Iron Dams,15,4,163,83,5,,0.40,16.1,16.8,12.9,14.1,2.4,3.6,0.0,0.0,5.3,5.4,5.3,5.2,3.0,2.6,0.2,0.1,
1617velv-mi-br,11266,Black River,16,4,153,66,5,,0.40,21.8,22.2,13.0,14.8,2.8,3.9,0.0,0.0,21.1,19.6,-1.2,-0.8,-0.9,-0.6,9.7,7.9,
1617velv-mi-br,11940,Reed City Middle School,17,4,135,111,5,,0.40,26.1,26.8,28.0,27.4,23.9,21.6,0.0,0.0,5.5,7.2,-0.8,-0.6,-2.5,-1.5,0.5,0.9,
1617velv-mi-br,10031,Red Storm Robotics-Blue,18,4,102,130,5,W2,0.40,19.3,19.9,22.1,21.7,10.0,9.2,0.0,0.0,8.0,8.7,3.1,3.3,-1.8,-1.3,-0.9,-0.5,
1617velv-mi-br,11616,Wire-Catz,19,2,179,83,5,,0.20,35.2,28.3,34.5,26.9,12.3,10.0,0.0,0.0,11.3,9.0,9.4,7.1,2.3,2.2,-1.6,-0.8,
1617velv-mi-br,9133,Robo Dawgs,20,2,154,105,5,,0.20,4.0,12.4,-3.3,6.5,2.7,6.0,0.0,0.0,-1.5,2.3,-4.1,-1.7,7.0,5.9,0.3,-0.0,
1617velv-mi-br,10319,Shawmut Hills,21,2,105,50,5,,0.20,-13.2,-3.8,-12.4,-3.6,-0.8,1.3,0.0,0.0,-5.7,-1.8,-7.6,-4.2,0.8,0.9,-1.7,-1.1,
1617velv-mi-br,5292,Red Storm Robotics-White,22,0,184,76,5,,0.00,5.3,11.7,-2.7,4.6,-6.6,-2.6,0.0,0.0,5.9,7.6,-1.2,0.8,7.1,5.9,0.9,1.3,
1617velv-mi-br,7238,Blue and White Lightning Strikes,23,0,136,47,5,,0.00,14.8,13.6,16.4,14.3,1.5,1.8,0.0,0.0,12.8,11.4,0.9,0.6,-0.3,-0.2,-1.2,-0.5,
1617velv-mi-br,9476,Advanced Skilltronics,24,0,133,50,5,,0.00,-5.4,2.9,-11.8,-2.4,-4.6,-1.4,0.0,0.0,-2.6,1.2,2.9,3.9,-1.1,-0.8,7.5,6.1,
