TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-mibr-Q-1,Q-1,5-55 B,10319,5960,0,6482,9087,0,5,55,
1617velv-mibr-Q-2,Q-2,60-9 R,5385,11153,0,7238,11940,0,60,9,
1617velv-mibr-Q-3,Q-3,105-17 R,10024,7911,0,11266,5292,0,105,17,
1617velv-mibr-Q-4,Q-4,101-11 R,11217,6043,0,9133,10031,0,101,11,
1617velv-mibr-Q-5,Q-5,35-20 R,7837,10104,0,9476,11616,0,35,20,
1617velv-mibr-Q-6,Q-6,111-120 B,9499,6494,0,5391,5618,0,111,120,
1617velv-mibr-Q-7,Q-7,15-66 B,9087,10031,0,5385,11266,0,15,66,
1617velv-mibr-Q-8,Q-8,15-60 B,10104,10319,0,11217,11153,0,15,60,
1617velv-mibr-Q-9,Q-9,111-50 R,11940,7837,0,6494,10024,0,111,50,
1617velv-mibr-Q-10,Q-10,115-28 R,6482,5618,0,9133,7238,0,115,28,
1617velv-mibr-Q-11,Q-11,83-76 R,11616,5960,0,5391,5292,0,83,76,
1617velv-mibr-Q-12,Q-12,55-50 R,9499,7911,0,9476,6043,0,55,50,
1617velv-mibr-Q-13,Q-13,45-50 B,11266,7238,0,7837,10319,0,45,50,
1617velv-mibr-Q-14,Q-14,31-43 B,11940,5292,0,10104,10031,0,31,43,
1617velv-mibr-Q-15,Q-15,95-85 R,5391,6043,0,10024,5385,0,95,85,
1617velv-mibr-Q-16,Q-16,0-130 B,5960,11153,0,7911,5618,0,0,130,
1617velv-mibr-Q-17,Q-17,25-120 B,11217,9476,0,6482,6494,0,25,120,
1617velv-mibr-Q-18,Q-18,8-50 B,11616,9133,0,9087,9499,0,8,50,
1617velv-mibr-Q-19,Q-19,47-60 B,7238,10104,0,5960,6043,0,47,60,
1617velv-mibr-Q-20,Q-20,125-100 R,7911,5385,0,11217,7837,0,125,100,
1617velv-mibr-Q-21,Q-21,95-30 R,11940,5618,0,10319,11616,0,95,30,
1617velv-mibr-Q-22,Q-22,45-35 R,6482,10024,0,9499,10031,0,45,35,
1617velv-mibr-Q-23,Q-23,105-40 R,11153,6494,0,5292,9087,0,105,40,
1617velv-mibr-Q-24,Q-24,105-31 R,9133,5391,0,9476,11266,0,105,31,
1617velv-mibr-Q-25,Q-25,40-35 R,11217,9499,0,5960,11940,0,40,35,
1617velv-mibr-Q-26,Q-26,60-100 B,5292,6043,0,7837,5618,0,60,100,
1617velv-mibr-Q-27,Q-27,130-10 R,10031,5391,0,7911,10319,0,130,10,
1617velv-mibr-Q-28,Q-28,65-45 R,6482,11266,0,11153,11616,0,65,45,
1617velv-mibr-Q-29,Q-29,7-65 B,7238,9476,0,10024,9087,0,7,65,
1617velv-mibr-Q-30,Q-30,76-85 B,5385,9133,0,6494,10104,0,76,85,
1617velv-mibr-SF-1-1,SF-1-1,95-25 R,5618,6494,10031,7837,6043,10104,95,25,
1617velv-mibr-SF-1-2,SF-1-2,150-115 R,5618,6494,10031,7837,6043,10104,150,115,
1617velv-mibr-SF-2-1,SF-2-1,40-130 B,6482,7911,11217,5391,5385,9087,40,130,
1617velv-mibr-SF-2-2,SF-2-2,110-65 R,6482,7911,11217,5391,5385,9087,110,65,
1617velv-mibr-SF-2-3,SF-2-3,105-60 R,6482,7911,11217,5391,5385,9087,105,60,
1617velv-mibr-F-1,F-1,45-75 B,5618,6494,10031,6482,7911,11217,45,75,
1617velv-mibr-F-2,F-2,75-30 R,5618,6494,10031,6482,7911,11217,75,30,
1617velv-mibr-F-3,F-3,135-45 R,5618,6494,10031,6482,7911,11217,135,45,
